Task Type,Participant ID,Trial,Target Present,Target orientation,Response,Correct,Reaction Time (s),Num Gabors,Gabor Positions,Target Trajectory,Speed (px/s),FixOnTargetTime(s),LastFixIndex,CalibrationDrift(deg)
dynamic task,kh5_dt5,1,1,0,0,0,2.2538443355911113,10,"[[(17.71, 3.0), (13.4, 28.4), (19.79, 21.21), (17.0, 29.0), (27.4, 12.6), (21.6, 6.4), (7.14, 27.0), (3.0, 25.43), (21.4, 19.6), (31.19, 10.19)], [(18.29, 3.0), (13.81, 28.81), (19.38, 21.62), (17.57, 29.0), (27.81, 12.19), (21.19, 6.81), (7.71, 27.0), (3.0, 24.86), (21.81, 19.19), (30.79, 9.79)], [(18.86, 3.0), (14.21, 29.21), (18.98, 22.02), (18.14, 29.0), (28.21, 11.79), (20.79, 7.21), (8.29, 27.0), (3.0, 24.29), (22.21, 18.79), (30.38, 9.38)], [(19.43, 3.0), (14.62, 29.62), (18.57, 22.43), (18.71, 29.0), (28.62, 11.38), (20.38, 7.62), (8.86, 27.0), (3.0, 23.71), (22.62, 18.38), (29.98, 8.98)], [(20.0, 3.0), (15.02, 30.02), (18.17, 22.83), (19.29, 29.0), (29.02, 10.98), (19.98, 8.02), (9.43, 27.0), (3.0, 23.14), (23.02, 17.98), (29.57, 8.57)], [(20.0, 3.57), (15.43, 30.43), (18.57, 23.23), (19.86, 29.0), (29.43, 10.57), (19.57, 8.43), (10.0, 27.0), (3.0, 22.57), (23.43, 17.57), (29.17, 8.17)], [(20.0, 4.14), (15.83, 30.83), (18.98, 23.64), (20.43, 29.0), (29.83, 10.17), (19.17, 8.83), (10.0, 27.57), (3.0, 22.0), (23.83, 17.17), (28.77, 8.57)], [(20.0, 4.71), (15.83, 30.26), (19.38, 24.04), (21.0, 29.0), (30.23, 9.77), (18.77, 8.43), (10.0, 28.14), (3.0, 21.43), (23.26, 17.17), (28.36, 8.98)], [(20.0, 5.29), (15.83, 29.69), (19.79, 24.45), (21.57, 29.0), (30.64, 9.36), (18.36, 8.02), (10.0, 28.71), (3.0, 20.86), (22.69, 17.17), (27.96, 9.38)], [(20.0, 5.86), (15.83, 29.12), (20.19, 24.85), (22.14, 29.0), (31.04, 8.96), (17.96, 7.62), (10.0, 29.29), (3.0, 20.29), (22.12, 17.17), (27.55, 9.79)], [(20.0, 6.43), (15.83, 28.54), (20.6, 25.26), (22.71, 29.0), (31.45, 8.55), (17.55, 7.21), (10.0, 29.86), (3.0, 19.71), (21.54, 17.17), (27.15, 10.19)], [(20.0, 7.0), (15.83, 27.97), (21.0, 25.66), (23.29, 29.0), (31.85, 8.15), (17.15, 6.81), (10.0, 30.43), (3.0, 19.14), (20.97, 17.17), (26.74, 10.6)], [(19.43, 7.0), (15.83, 27.4), (20.43, 25.66), (23.86, 29.0), (32.26, 7.74), (16.74, 6.4), (10.0, 31.0), (3.0, 18.57), (20.4, 17.17), (26.34, 11.0)], [(18.86, 7.0), (15.83, 26.83), (19.86, 25.66), (24.43, 29.0), (32.66, 7.34), (16.34, 6.0), (9.43, 31.0), (3.0, 18.0), (19.83, 17.17), (26.74, 11.4)], [(18.29, 7.0), (16.23, 27.23), (19.29, 25.66), (25.0, 29.0), (32.66, 7.91), (16.34, 5.43), (8.86, 31.0), (3.4, 17.6), (19.43, 17.57), (27.15, 11.81)], [(17.71, 7.0), (16.64, 27.64), (18.71, 25.66), (25.4, 29.4), (32.66, 8.48), (16.34, 4.86), (8.29, 31.0), (3.81, 17.19), (19.02, 17.98), (27.55, 12.21)], [(17.14, 7.0), (17.04, 28.04), (18.14, 25.66), (25.81, 29.81), (32.66, 9.05), (16.34, 4.29), (7.71, 31.0), (4.21, 16.79), (18.62, 18.38), (27.96, 12.62)], [(16.57, 7.0), (17.45, 28.45), (17.57, 25.66), (26.21, 30.21), (32.66, 9.63), (16.34, 3.71), (7.14, 31.0), (4.62, 16.38), (18.21, 18.79), (28.36, 13.02)], [(16.0, 7.0), (17.85, 28.85), (17.0, 25.66), (26.62, 30.62), (32.66, 10.2), (16.34, 3.14), (6.57, 31.0), (5.02, 15.98), (17.81, 19.19), (28.77, 13.43)], [(15.6, 6.6), (18.26, 29.26), (16.6, 25.26), (27.02, 31.02), (32.66, 10.77), (16.34, 2.57), (6.0, 31.0), (5.43, 15.57), (17.4, 19.6), (29.17, 13.83)], [(15.19, 6.19), (18.66, 29.66), (16.19, 24.85), (27.43, 31.43), (32.66, 11.34), (16.34, 2.0), (5.6, 30.6), (5.83, 15.17), (17.0, 20.0), (28.6, 13.83)], [(14.79, 5.79), (19.23, 29.66), (15.79, 24.45), (27.83, 31.83), (32.26, 10.94), (16.91, 2.0), (5.19, 30.19), (5.43, 14.77), (16.6, 19.6), (28.03, 13.83)], [(14.38, 5.38), (19.8, 29.66), (15.38, 24.04), (28.23, 31.43), (31.85, 10.53), (17.48, 2.0), (4.79, 29.79), (5.02, 14.36), (16.19, 19.19), (27.46, 13.83)], [(13.98, 4.98), (20.37, 29.66), (14.98, 23.64), (28.64, 31.02), (31.45, 10.13), (18.05, 2.0), (4.38, 29.38), (4.62, 13.96), (15.79, 18.79), (26.88, 13.83)], [(13.57, 4.57), (20.95, 29.66), (14.57, 23.23), (29.04, 30.62), (31.04, 9.72), (18.63, 2.0), (3.98, 28.98), (4.21, 13.55), (15.38, 18.38), (26.31, 13.83)], [(13.17, 4.17), (21.52, 29.66), (14.17, 22.83), (29.45, 30.21), (30.64, 9.32), (19.2, 2.0), (3.57, 28.57), (3.81, 13.15), (14.98, 17.98), (25.74, 13.83)], [(13.74, 4.17), (22.09, 29.66), (14.57, 22.43), (29.85, 29.81), (30.23, 8.91), (19.77, 2.0), (3.17, 28.17), (3.4, 12.74), (14.57, 17.57), (25.17, 13.83)], [(14.31, 4.17), (22.66, 29.66), (14.98, 22.02), (30.26, 29.4), (29.83, 8.51), (20.34, 2.0), (3.17, 28.74), (3.0, 12.34), (14.17, 17.17), (25.57, 13.43)], [(14.88, 4.17), (22.26, 30.06), (15.38, 21.62), (30.66, 29.0), (29.43, 8.91), (20.34, 2.57), (3.17, 29.31), (3.0, 12.91), (14.17, 16.6), (25.98, 13.02)], [(15.46, 4.17), (21.85, 30.47), (15.79, 21.21), (30.66, 28.43), (29.02, 9.32), (20.34, 3.14), (3.17, 29.88), (3.0, 13.48), (14.17, 16.03), (26.38, 12.62)], [(16.03, 4.17), (21.45, 30.87), (16.19, 20.81), (30.66, 27.86), (28.62, 9.72), (20.34, 3.71), (3.17, 30.46), (3.0, 14.05), (14.17, 15.46), (26.79, 12.21)], [(16.6, 4.17), (21.04, 31.28), (16.6, 20.4), (30.66, 27.29), (28.21, 10.13), (20.34, 4.29), (3.17, 31.03), (3.0, 14.63), (14.17, 14.88), (27.19, 11.81)], [(17.17, 4.17), (20.64, 31.68), (17.0, 20.0), (30.66, 26.71), (27.81, 10.53), (20.34, 4.86), (3.17, 31.6), (3.0, 15.2), (14.17, 14.31), (27.6, 11.4)], [(17.17, 4.74), (20.23, 32.09), (16.43, 20.0), (30.66, 26.14), (27.4, 10.94), (20.34, 5.43), (3.17, 32.17), (3.0, 15.77), (14.17, 13.74), (28.0, 11.0)], [(17.17, 5.31), (19.83, 32.49), (15.86, 20.0), (30.66, 25.57), (27.0, 11.34), (20.34, 6.0), (3.57, 31.77), (3.0, 16.34), (14.17, 13.17), (28.57, 11.0)], [(17.17, 5.88), (19.43, 32.09), (15.29, 20.0), (30.66, 25.0), (27.0, 11.91), (19.94, 5.6), (3.98, 31.36), (3.4, 16.74), (14.57, 13.57), (29.14, 11.0)], [(17.17, 6.46), (19.02, 31.68), (14.71, 20.0), (30.66, 24.43), (27.0, 12.48), (19.53, 5.19), (4.38, 30.96), (3.81, 17.15), (14.98, 13.98), (29.71, 11.0)], [(17.17, 7.03), (18.62, 31.28), (14.14, 20.0), (30.66, 23.86), (27.0, 13.05), (19.13, 4.79), (4.79, 30.55), (4.21, 17.55), (15.38, 14.38), (30.29, 11.0)], [(17.17, 7.6), (18.21, 30.87), (13.57, 20.0), (30.66, 23.29), (27.0, 13.63), (18.72, 4.38), (5.19, 30.15), (4.62, 17.96), (15.79, 14.79), (30.86, 11.0)], [(17.17, 8.17), (17.81, 30.47), (13.0, 20.0), (30.66, 22.71), (27.0, 14.2), (18.32, 3.98), (5.6, 29.74), (5.02, 18.36), (16.19, 15.19), (31.43, 11.0)], [(17.57, 8.57), (17.4, 30.06), (12.6, 19.6), (30.66, 22.14), (27.0, 14.77), (17.91, 3.57), (6.0, 29.34), (5.43, 18.77), (16.6, 15.6), (32.0, 11.0)], [(17.98, 8.98), (17.0, 29.66), (12.19, 19.19), (30.66, 21.57), (27.0, 15.34), (17.51, 3.17), (5.43, 29.34), (5.83, 19.17), (17.0, 16.0), (32.0, 10.43)], [(18.38, 9.38), (16.43, 29.66), (11.79, 18.79), (30.66, 21.0), (27.4, 15.74), (18.08, 3.17), (4.86, 29.34), (5.43, 19.57), (17.0, 16.57), (32.0, 9.86)], [(18.79, 9.79), (15.86, 29.66), (11.38, 18.38), (30.09, 21.0), (27.81, 16.15), (18.65, 3.17), (4.29, 29.34), (5.02, 19.98), (17.0, 17.14), (32.0, 9.29)], [(19.19, 10.19), (15.29, 29.66), (10.98, 17.98), (29.52, 21.0), (28.21, 16.55), (19.22, 3.17), (3.71, 29.34), (4.62, 20.38), (17.0, 17.71), (32.0, 8.71)], [(19.6, 10.6), (14.71, 29.66), (10.57, 17.57), (28.95, 21.0), (28.62, 16.96), (19.8, 3.17), (3.14, 29.34), (4.21, 20.79), (17.0, 18.29), (32.0, 8.14)], [(20.0, 11.0), (14.14, 29.66), (10.17, 17.17), (28.37, 21.0), (29.02, 17.36), (20.37, 3.17), (2.57, 29.34), (3.81, 21.19), (17.0, 18.86), (32.0, 7.57)], [(20.4, 11.4), (13.57, 29.66), (10.57, 16.77), (27.8, 21.0), (29.43, 17.77), (20.94, 3.17), (2.0, 29.34), (3.4, 21.6), (17.0, 19.43), (32.0, 7.0)], [(20.81, 11.81), (13.0, 29.66), (10.98, 16.36), (27.23, 21.0), (29.83, 18.17), (21.51, 3.17), (2.0, 28.77), (3.0, 22.0), (17.0, 20.0), (31.43, 7.0)], [(21.21, 12.21), (13.4, 30.06), (11.38, 15.96), (26.66, 21.0), (29.83, 17.6), (21.51, 3.74), (2.0, 28.2), (3.4, 22.4), (16.6, 19.6), (30.86, 7.0)]]","[(19.79, 21.21), (19.38, 21.62), (18.98, 22.02), (18.57, 22.43), (18.17, 22.83), (18.57, 23.23), (18.98, 23.64), (19.38, 24.04), (19.79, 24.45), (20.19, 24.85), (20.6, 25.26), (21.0, 25.66), (20.43, 25.66), (19.86, 25.66), (19.29, 25.66), (18.71, 25.66), (18.14, 25.66), (17.57, 25.66), (17.0, 25.66), (16.6, 25.26), (16.19, 24.85), (15.79, 24.45), (15.38, 24.04), (14.98, 23.64), (14.57, 23.23), (14.17, 22.83), (14.57, 22.43), (14.98, 22.02), (15.38, 21.62), (15.79, 21.21), (16.19, 20.81), (16.6, 20.4), (17.0, 20.0), (16.43, 20.0), (15.86, 20.0), (15.29, 20.0), (14.71, 20.0), (14.14, 20.0), (13.57, 20.0), (13.0, 20.0), (12.6, 19.6), (12.19, 19.19), (11.79, 18.79), (11.38, 18.38), (10.98, 17.98), (10.57, 17.57), (10.17, 17.17), (10.57, 16.77), (10.98, 16.36), (11.38, 15.96)]",430.83,,,0.358
dynamic task,kh5_dt5,2,1,0,1,1,1.656224053348069,10,"[[(20.0, 3.14), (26.0, 30.43), (31.19, 3.81), (11.4, 24.6), (27.29, 20.0), (29.19, 29.81), (23.0, 30.0), (19.57, 15.0), (21.29, 30.0), (22.86, 31.0)], [(20.0, 3.71), (26.0, 29.86), (30.79, 4.21), (11.81, 24.19), (26.71, 20.0), (28.79, 30.21), (23.4, 29.6), (20.14, 15.0), (20.71, 30.0), (22.29, 31.0)], [(20.0, 4.29), (26.0, 29.29), (30.38, 4.62), (12.21, 23.79), (26.14, 20.0), (28.38, 30.62), (23.81, 29.19), (20.71, 15.0), (20.14, 30.0), (21.71, 31.0)], [(20.0, 4.86), (26.0, 28.71), (29.98, 5.02), (12.62, 23.38), (25.57, 20.0), (27.98, 31.02), (24.21, 28.79), (21.29, 15.0), (19.57, 30.0), (21.14, 31.0)], [(20.0, 5.43), (26.0, 28.14), (29.57, 5.43), (13.02, 22.98), (25.0, 20.0), (27.57, 31.43), (24.62, 28.38), (21.86, 15.0), (19.0, 30.0), (20.57, 31.0)], [(20.0, 6.0), (26.0, 27.57), (29.17, 5.83), (13.43, 22.57), (25.4, 19.6), (27.17, 31.83), (25.02, 27.98), (22.43, 15.0), (19.0, 29.43), (20.0, 31.0)], [(20.4, 6.4), (26.0, 27.0), (29.17, 6.4), (13.83, 22.17), (25.81, 19.19), (26.77, 31.43), (25.43, 27.57), (23.0, 15.0), (19.0, 28.86), (20.0, 30.43)], [(20.81, 6.81), (26.4, 26.6), (29.17, 6.97), (14.4, 22.17), (26.21, 18.79), (26.36, 31.02), (25.83, 27.17), (22.6, 14.6), (19.0, 28.29), (20.0, 29.86)], [(21.21, 7.21), (26.81, 26.19), (29.17, 7.54), (14.97, 22.17), (26.62, 18.38), (25.96, 30.62), (26.23, 27.57), (22.19, 14.19), (19.0, 27.71), (20.0, 29.29)], [(21.62, 7.62), (27.21, 25.79), (29.17, 8.12), (15.54, 22.17), (27.02, 17.98), (25.55, 30.21), (26.64, 27.98), (21.79, 13.79), (19.0, 27.14), (20.0, 28.71)], [(22.02, 8.02), (27.62, 25.38), (29.17, 8.69), (16.12, 22.17), (27.43, 17.57), (25.15, 29.81), (27.04, 28.38), (21.38, 13.38), (19.0, 26.57), (20.0, 28.14)], [(22.43, 8.43), (28.02, 24.98), (29.17, 9.26), (16.69, 22.17), (27.83, 17.17), (24.74, 29.4), (27.45, 28.79), (20.98, 12.98), (19.0, 26.0), (20.0, 27.57)], [(22.83, 8.83), (28.43, 24.57), (29.17, 9.83), (17.26, 22.17), (28.23, 16.77), (24.34, 29.0), (27.85, 29.19), (20.57, 12.57), (18.6, 26.4), (20.0, 27.0)], [(22.83, 8.26), (28.83, 24.17), (29.17, 10.4), (17.83, 22.17), (28.64, 16.36), (23.77, 29.0), (28.26, 29.6), (20.17, 12.17), (18.19, 26.81), (20.57, 27.0)], [(22.83, 7.69), (28.83, 23.6), (29.17, 10.97), (18.23, 22.57), (29.04, 15.96), (23.2, 29.0), (28.66, 30.0), (19.77, 12.57), (17.79, 27.21), (21.14, 27.0)], [(22.83, 7.12), (28.83, 23.03), (29.17, 11.54), (18.64, 22.98), (29.45, 15.55), (22.63, 29.0), (28.26, 30.4), (19.36, 12.98), (17.38, 27.62), (21.71, 27.0)], [(22.83, 6.54), (28.83, 22.46), (29.17, 12.12), (19.04, 23.38), (29.85, 15.15), (22.05, 29.0), (27.85, 30.81), (18.96, 13.38), (16.98, 28.02), (22.29, 27.0)], [(22.83, 5.97), (28.83, 21.88), (29.17, 12.69), (19.45, 23.79), (30.26, 14.74), (21.48, 29.0), (27.45, 31.21), (18.55, 13.79), (16.57, 28.43), (22.86, 27.0)], [(22.83, 5.4), (28.83, 21.31), (29.17, 13.26), (19.85, 24.19), (30.66, 14.34), (20.91, 29.0), (27.04, 31.62), (18.15, 14.19), (16.17, 28.83), (23.43, 27.0)], [(22.83, 4.83), (28.83, 20.74), (29.17, 13.83), (20.26, 24.6), (30.09, 14.34), (20.34, 29.0), (26.64, 32.02), (17.74, 14.6), (15.77, 28.43), (24.0, 27.0)], [(22.43, 5.23), (28.83, 20.17), (28.77, 14.23), (20.66, 25.0), (29.52, 14.34), (19.94, 28.6), (26.23, 32.43), (17.34, 15.0), (15.36, 28.02), (24.0, 26.43)], [(22.02, 5.64), (28.83, 19.6), (28.36, 14.64), (20.26, 25.4), (28.95, 14.34), (19.53, 28.19), (25.83, 32.83), (17.74, 15.4), (14.96, 27.62), (24.0, 25.86)], [(21.62, 6.04), (28.83, 19.03), (27.96, 15.04), (19.85, 25.81), (28.37, 14.34), (19.13, 27.79), (25.43, 32.43), (18.15, 15.81), (14.55, 27.21), (24.0, 25.29)], [(21.21, 6.45), (28.83, 18.46), (27.55, 15.45), (19.45, 26.21), (27.8, 14.34), (18.72, 27.38), (25.02, 32.02), (18.55, 16.21), (14.15, 26.81), (24.0, 24.71)], [(20.81, 6.85), (28.83, 17.88), (27.15, 15.85), (19.04, 26.62), (27.23, 14.34), (18.32, 26.98), (24.62, 31.62), (18.96, 16.62), (13.74, 26.4), (24.0, 24.14)], [(20.4, 7.26), (28.83, 17.31), (26.74, 16.26), (18.64, 27.02), (26.66, 14.34), (17.91, 26.57), (24.21, 31.21), (19.36, 17.02), (13.34, 26.0), (24.0, 23.57)], [(20.0, 7.66), (28.83, 16.74), (26.34, 16.66), (18.23, 27.43), (26.26, 14.74), (17.51, 26.17), (23.81, 30.81), (19.77, 17.43), (12.94, 26.4), (24.0, 23.0)], [(20.0, 8.23), (28.83, 16.17), (25.94, 17.06), (17.83, 27.83), (25.85, 15.15), (17.51, 26.74), (23.4, 30.4), (20.17, 17.83), (12.53, 26.81), (23.43, 23.0)], [(20.0, 8.8), (29.23, 16.57), (25.53, 17.47), (17.26, 27.83), (25.45, 15.55), (17.51, 27.31), (23.0, 30.0), (20.17, 18.4), (12.13, 27.21), (22.86, 23.0)], [(20.0, 9.37), (29.64, 16.98), (25.13, 17.87), (16.69, 27.83), (25.04, 15.96), (17.51, 27.88), (22.43, 30.0), (20.17, 18.97), (11.72, 27.62), (22.29, 23.0)], [(20.0, 9.95), (30.04, 17.38), (24.72, 18.28), (16.12, 27.83), (24.64, 16.36), (17.51, 28.46), (21.86, 30.0), (20.17, 19.54), (11.32, 28.02), (21.71, 23.0)], [(20.0, 10.52), (30.45, 17.79), (24.32, 18.68), (15.54, 27.83), (24.23, 16.77), (17.51, 29.03), (21.29, 30.0), (20.17, 20.12), (10.91, 28.43), (21.14, 23.0)], [(20.0, 11.09), (30.85, 18.19), (23.91, 19.09), (14.97, 27.83), (23.83, 17.17), (17.51, 29.6), (20.71, 30.0), (20.17, 20.69), (10.51, 28.83), (20.57, 23.0)], [(20.0, 11.66), (31.26, 18.6), (23.51, 19.49), (14.4, 27.83), (24.4, 17.17), (17.51, 30.17), (20.14, 30.0), (20.17, 21.26), (10.91, 29.23), (20.0, 23.0)], [(20.4, 12.06), (31.66, 19.0), (23.11, 19.89), (13.83, 27.83), (24.97, 17.17), (18.08, 30.17), (19.57, 30.0), (20.17, 21.83), (11.32, 29.64), (19.6, 22.6)]]","[(20.0, 3.14), (20.0, 3.71), (20.0, 4.29), (20.0, 4.86), (20.0, 5.43), (20.0, 6.0), (20.4, 6.4), (20.81, 6.81), (21.21, 7.21), (21.62, 7.62), (22.02, 8.02), (22.43, 8.43), (22.83, 8.83), (22.83, 8.26), (22.83, 7.69), (22.83, 7.12), (22.83, 6.54), (22.83, 5.97), (22.83, 5.4), (22.83, 4.83), (22.43, 5.23), (22.02, 5.64), (21.62, 6.04), (21.21, 6.45), (20.81, 6.85), (20.4, 7.26), (20.0, 7.66), (20.0, 8.23), (20.0, 8.8), (20.0, 9.37), (20.0, 9.95), (20.0, 10.52), (20.0, 11.09), (20.0, 11.66), (20.4, 12.06)]",402.56,,,0.662
