Task Type,Participant ID,Trial,Target Present,Target orientation,Response,Correct,Reaction Time (s),Num Gabors,Gabor Positions,Target Trajectory,Speed (px/s),FixOnTargetTime(s),LastFixIndex,CalibrationDrift(deg)
dynamic task,kh6_dt3,1,0,0,0,1,2.122963946087566,10,"[[(23.0, 29.69), (10.0, 24.31), (4.22, 4.78), (18.44, 30.44), (14.87, 16.13), (13.65, 3.65), (28.23, 32.0), (27.0, 27.15), (7.65, 11.35), (15.0, 23.31)], [(23.0, 29.38), (10.0, 24.62), (4.44, 4.56), (18.65, 30.65), (15.09, 15.91), (13.87, 3.87), (28.54, 32.0), (27.0, 26.85), (7.87, 11.13), (15.0, 23.62)], [(23.0, 29.08), (10.0, 24.92), (4.65, 4.35), (18.87, 30.87), (15.31, 15.69), (14.09, 4.09), (28.85, 32.0), (27.0, 26.54), (8.09, 10.91), (15.0, 23.92)], [(23.0, 28.77), (10.0, 25.23), (4.87, 4.13), (19.09, 31.09), (15.52, 15.48), (14.31, 4.31), (29.15, 32.0), (27.0, 26.23), (8.31, 10.69), (15.0, 24.23)], [(23.0, 28.46), (10.0, 25.54), (5.09, 3.91), (19.31, 31.31), (15.74, 15.26), (14.52, 4.52), (29.46, 32.0), (27.0, 25.92), (8.52, 10.48), (15.0, 24.54)], [(23.0, 28.15), (10.0, 25.85), (5.31, 3.69), (19.52, 31.52), (15.96, 15.04), (14.74, 4.74), (29.77, 32.0), (27.0, 25.62), (8.74, 10.26), (15.0, 24.85)], [(23.0, 27.85), (10.0, 26.15), (5.52, 3.48), (19.74, 31.74), (16.18, 14.82), (14.96, 4.96), (30.08, 32.0), (27.0, 25.31), (8.96, 10.04), (15.0, 25.15)], [(23.0, 27.54), (10.0, 26.46), (5.74, 3.26), (19.96, 31.96), (16.39, 14.61), (15.18, 5.18), (30.38, 32.0), (27.0, 25.0), (9.18, 9.82), (15.0, 25.46)], [(23.0, 27.23), (10.0, 26.77), (5.96, 3.04), (20.18, 32.18), (16.61, 14.39), (15.39, 5.39), (30.69, 32.0), (26.69, 25.0), (9.39, 9.61), (15.0, 25.77)], [(23.0, 26.92), (10.0, 27.08), (6.18, 2.82), (20.39, 32.39), (16.83, 14.17), (15.61, 5.61), (31.0, 32.0), (26.38, 25.0), (9.61, 9.39), (15.0, 26.08)], [(23.0, 26.62), (10.0, 27.38), (6.39, 2.61), (20.61, 32.61), (16.83, 14.48), (15.83, 5.83), (30.78, 31.78), (26.08, 25.0), (9.83, 9.17), (15.0, 26.38)], [(23.0, 26.31), (10.0, 27.69), (6.61, 2.39), (20.83, 32.83), (16.83, 14.79), (16.05, 6.05), (30.56, 31.56), (25.77, 25.0), (9.83, 9.48), (15.0, 26.69)], [(23.0, 26.0), (10.0, 28.0), (6.83, 2.17), (21.05, 32.61), (16.83, 15.09), (16.27, 6.27), (30.35, 31.35), (25.46, 25.0), (9.83, 9.79), (15.0, 27.0)], [(22.78, 25.78), (10.31, 28.0), (7.14, 2.17), (21.27, 32.39), (16.83, 15.4), (16.48, 6.48), (30.13, 31.13), (25.15, 25.0), (9.83, 10.09), (15.22, 26.78)], [(22.56, 25.56), (10.62, 28.0), (7.45, 2.17), (21.48, 32.18), (16.83, 15.71), (16.7, 6.7), (29.91, 30.91), (24.85, 25.0), (9.83, 10.4), (15.44, 26.56)], [(22.35, 25.35), (10.92, 28.0), (7.75, 2.17), (21.7, 31.96), (16.83, 16.02), (16.92, 6.92), (29.69, 30.69), (24.54, 25.0), (9.83, 10.71), (15.65, 26.35)], [(22.13, 25.13), (11.23, 28.0), (8.06, 2.17), (21.92, 31.74), (16.83, 16.32), (17.14, 7.14), (29.48, 30.48), (24.23, 25.0), (9.83, 11.02), (15.87, 26.13)], [(21.91, 24.91), (11.54, 28.0), (8.37, 2.17), (22.14, 31.52), (16.83, 16.63), (17.35, 7.35), (29.26, 30.26), (23.92, 25.0), (9.83, 11.32), (16.09, 25.91)], [(21.69, 24.69), (11.85, 28.0), (8.68, 2.17), (22.35, 31.31), (16.83, 16.94), (17.57, 7.57), (29.04, 30.04), (23.62, 25.0), (9.83, 11.63), (16.31, 25.69)], [(21.48, 24.48), (12.15, 28.0), (8.98, 2.17), (22.57, 31.09), (16.83, 17.25), (17.79, 7.79), (28.82, 29.82), (23.31, 25.0), (9.83, 11.94), (16.52, 25.48)], [(21.26, 24.26), (12.46, 28.0), (9.29, 2.17), (22.79, 30.87), (16.83, 17.55), (18.01, 8.01), (28.61, 29.61), (23.0, 25.0), (9.83, 12.25), (16.74, 25.26)], [(21.04, 24.04), (12.77, 28.0), (9.6, 2.17), (23.01, 30.65), (16.83, 17.86), (18.22, 8.22), (28.39, 29.39), (22.69, 25.0), (9.83, 12.55), (16.96, 25.04)], [(20.82, 23.82), (13.08, 28.0), (9.91, 2.17), (23.22, 30.44), (16.83, 18.17), (18.44, 8.44), (28.17, 29.17), (22.38, 25.0), (9.83, 12.86), (17.18, 24.82)], [(20.61, 23.61), (13.38, 28.0), (10.21, 2.17), (23.44, 30.22), (17.05, 17.95), (18.66, 8.66), (27.95, 28.95), (22.08, 25.0), (9.83, 13.17), (17.39, 24.61)], [(20.39, 23.39), (13.69, 28.0), (10.52, 2.17), (23.66, 30.0), (17.27, 17.73), (18.35, 8.66), (27.73, 28.73), (21.77, 25.0), (9.61, 13.39), (17.61, 24.39)], [(20.17, 23.17), (14.0, 28.0), (10.83, 2.17), (23.66, 29.69), (17.48, 17.52), (18.04, 8.66), (27.52, 28.52), (21.46, 25.0), (9.39, 13.61), (17.83, 24.17)], [(20.48, 23.17), (14.31, 28.0), (10.61, 2.39), (23.66, 29.38), (17.7, 17.3), (17.74, 8.66), (27.3, 28.3), (21.15, 25.0), (9.18, 13.82), (17.61, 23.95)], [(20.79, 23.17), (14.62, 28.0), (10.39, 2.61), (23.66, 29.08), (17.92, 17.08), (17.43, 8.66), (27.08, 28.08), (20.85, 25.0), (8.96, 14.04), (17.39, 23.73)], [(21.09, 23.17), (14.92, 28.0), (10.18, 2.82), (23.66, 28.77), (18.14, 16.86), (17.12, 8.66), (26.86, 27.86), (20.54, 25.0), (8.74, 14.26), (17.18, 23.52)], [(21.4, 23.17), (15.23, 28.0), (9.96, 3.04), (23.66, 28.46), (18.35, 16.65), (16.81, 8.66), (26.65, 27.65), (20.23, 25.0), (8.52, 14.48), (16.96, 23.3)], [(21.71, 23.17), (15.54, 28.0), (9.74, 3.26), (23.66, 28.15), (18.57, 16.43), (16.51, 8.66), (26.43, 27.43), (19.92, 25.0), (8.31, 14.69), (16.74, 23.08)], [(22.02, 23.17), (15.85, 28.0), (9.52, 3.48), (23.66, 27.85), (18.79, 16.21), (16.2, 8.66), (26.21, 27.21), (19.62, 25.0), (8.09, 14.91), (16.52, 22.86)], [(22.32, 23.17), (16.15, 28.0), (9.31, 3.69), (23.66, 27.54), (19.01, 15.99), (15.89, 8.66), (25.99, 26.99), (19.31, 25.0), (7.87, 15.13), (16.31, 22.65)], [(22.63, 23.17), (16.46, 28.0), (9.09, 3.91), (23.66, 27.23), (19.22, 15.78), (15.58, 8.66), (25.78, 26.78), (19.0, 25.0), (7.65, 15.35), (16.09, 22.43)], [(22.94, 23.17), (16.77, 28.0), (8.87, 4.13), (23.66, 26.92), (19.44, 15.56), (15.28, 8.66), (25.56, 26.56), (19.22, 25.22), (7.44, 15.56), (15.87, 22.21)], [(23.25, 23.17), (17.08, 28.0), (8.65, 4.35), (23.66, 26.62), (19.66, 15.34), (14.97, 8.66), (25.34, 26.34), (19.44, 25.44), (7.22, 15.78), (15.65, 21.99)], [(23.55, 23.17), (17.38, 28.0), (8.44, 4.56), (23.66, 26.31), (19.44, 15.12), (14.66, 8.66), (25.12, 26.12), (19.65, 25.65), (7.0, 16.0), (15.44, 21.78)], [(23.86, 23.17), (17.69, 28.0), (8.22, 4.78), (23.66, 26.0), (19.22, 14.9), (14.66, 8.97), (24.9, 25.9), (19.87, 25.87), (7.0, 15.69), (15.22, 21.56)], [(24.17, 23.17), (18.0, 28.0), (8.0, 5.0), (23.88, 25.78), (19.01, 14.69), (14.66, 9.28), (24.69, 25.69), (20.09, 26.09), (7.0, 15.38), (15.0, 21.34)], [(24.39, 22.95), (17.78, 28.22), (7.78, 4.78), (24.1, 25.56), (18.79, 14.47), (14.66, 9.58), (24.47, 25.47), (20.31, 26.31), (7.0, 15.08), (14.69, 21.34)]]",,0.0,,,0.4
dynamic task,kh6_dt3,2,1,0,1,1,1.1641307489085193,10,"[[(21.0, 30.69), (5.31, 2.0), (15.87, 28.13), (6.46, 8.0), (31.0, 18.08), (14.09, 14.91), (10.13, 21.87), (7.87, 24.13), (18.0, 27.08), (30.0, 7.77)], [(21.0, 30.38), (5.62, 2.0), (16.09, 27.91), (6.15, 8.0), (31.0, 17.77), (14.31, 14.69), (9.91, 22.09), (8.09, 23.91), (18.0, 26.77), (30.0, 7.46)], [(21.0, 30.08), (5.92, 2.0), (16.31, 27.69), (5.85, 8.0), (31.0, 17.46), (14.52, 14.48), (9.69, 22.31), (8.31, 23.69), (18.0, 26.46), (30.0, 7.15)], [(21.0, 29.77), (6.23, 2.0), (16.52, 27.48), (5.54, 8.0), (31.0, 17.15), (14.74, 14.26), (9.48, 22.52), (8.52, 23.48), (18.0, 26.15), (30.0, 6.85)], [(21.0, 29.46), (6.54, 2.0), (16.74, 27.26), (5.23, 8.0), (31.0, 16.85), (14.96, 14.04), (9.26, 22.74), (8.74, 23.26), (18.0, 25.85), (30.0, 6.54)], [(21.0, 29.15), (6.85, 2.0), (16.96, 27.04), (4.92, 8.0), (31.0, 16.54), (15.18, 13.82), (9.04, 22.96), (8.96, 23.04), (18.0, 25.54), (30.0, 6.23)], [(21.0, 28.85), (7.15, 2.0), (17.18, 26.82), (4.62, 8.0), (31.0, 16.23), (15.39, 13.61), (8.82, 23.18), (9.18, 22.82), (18.0, 25.23), (30.0, 5.92)], [(21.0, 28.54), (7.46, 2.0), (17.39, 26.61), (4.31, 8.0), (31.0, 15.92), (15.61, 13.39), (8.61, 23.39), (9.39, 22.61), (18.0, 24.92), (30.0, 5.62)], [(21.0, 28.23), (7.77, 2.0), (17.61, 26.39), (4.0, 8.0), (31.0, 15.62), (15.83, 13.17), (8.39, 23.61), (9.61, 22.39), (18.0, 24.62), (30.0, 5.31)], [(21.0, 27.92), (8.08, 2.0), (17.83, 26.17), (4.0, 8.31), (31.0, 15.31), (15.61, 12.95), (8.17, 23.83), (9.83, 22.17), (18.0, 24.31), (30.0, 5.0)], [(21.0, 27.62), (8.38, 2.0), (17.83, 25.86), (4.0, 8.62), (31.0, 15.0), (15.39, 12.73), (7.86, 23.83), (10.05, 22.39), (18.0, 24.0), (29.78, 5.22)], [(21.0, 27.31), (8.69, 2.0), (17.83, 25.55), (4.0, 8.92), (30.78, 15.22), (15.18, 12.52), (7.55, 23.83), (10.27, 22.61), (17.69, 24.0), (29.56, 5.44)], [(21.0, 27.0), (9.0, 2.0), (17.83, 25.25), (4.0, 9.23), (30.56, 15.44), (14.96, 12.3), (7.25, 23.83), (10.48, 22.82), (17.38, 24.0), (29.35, 5.65)], [(21.0, 26.69), (9.31, 2.0), (17.83, 24.94), (4.0, 9.54), (30.35, 15.65), (14.74, 12.08), (6.94, 23.83), (10.7, 23.04), (17.08, 24.0), (29.13, 5.87)], [(21.0, 26.38), (9.62, 2.0), (17.83, 24.63), (4.0, 9.85), (30.13, 15.87), (14.52, 11.86), (6.63, 23.83), (10.92, 23.26), (16.77, 24.0), (28.91, 6.09)], [(21.0, 26.08), (9.92, 2.0), (17.83, 24.32), (4.0, 10.15), (29.91, 16.09), (14.31, 11.65), (6.32, 23.83), (11.14, 23.48), (16.46, 24.0), (28.69, 6.31)], [(21.0, 25.77), (10.23, 2.0), (17.83, 24.02), (4.0, 10.46), (29.69, 16.31), (14.09, 11.43), (6.02, 23.83), (11.35, 23.69), (16.15, 24.0), (28.48, 6.52)], [(21.0, 25.46), (10.54, 2.0), (17.83, 23.71), (4.0, 10.77), (29.48, 16.52), (13.87, 11.21), (5.71, 23.83), (11.57, 23.91), (15.85, 24.0), (28.26, 6.74)], [(21.0, 25.15), (10.85, 2.0), (17.83, 23.4), (4.0, 11.08), (29.26, 16.74), (13.65, 10.99), (5.4, 23.83), (11.79, 24.13), (15.54, 24.0), (28.04, 6.96)], [(21.0, 24.85), (11.15, 2.0), (17.83, 23.09), (4.0, 11.38), (29.04, 16.96), (13.44, 10.78), (5.09, 23.83), (12.01, 24.35), (15.23, 24.0), (27.82, 7.18)], [(21.0, 24.54), (11.46, 2.0), (17.83, 22.79), (4.0, 11.69), (28.82, 17.18), (13.22, 10.56), (4.79, 23.83), (12.22, 24.56), (14.92, 24.0), (27.61, 7.39)]]","[(21.0, 30.69), (21.0, 30.38), (21.0, 30.08), (21.0, 29.77), (21.0, 29.46), (21.0, 29.15), (21.0, 28.85), (21.0, 28.54), (21.0, 28.23), (21.0, 27.92), (21.0, 27.62), (21.0, 27.31), (21.0, 27.0), (21.0, 26.69), (21.0, 26.38), (21.0, 26.08), (21.0, 25.77), (21.0, 25.46), (21.0, 25.15), (21.0, 24.85), (21.0, 24.54)]",179.66,,,0.691
dynamic task,kh6_dt3,3,1,0,1,1,1.2770023187918014,10,"[[(15.35, 10.65), (14.0, 22.15), (5.22, 12.78), (32.0, 16.0), (20.0, 14.0), (7.44, 24.56), (15.65, 28.65), (31.38, 2.0), (3.85, 22.0), (10.69, 23.0)], [(15.13, 10.87), (14.0, 21.85), (5.44, 12.56), (31.78, 15.78), (19.69, 14.0), (7.65, 24.35), (15.87, 28.87), (31.08, 2.0), (4.15, 22.0), (10.38, 23.0)], [(14.91, 11.09), (14.0, 21.54), (5.65, 12.35), (31.56, 15.56), (19.38, 14.0), (7.87, 24.13), (16.09, 29.09), (30.77, 2.0), (4.46, 22.0), (10.08, 23.0)], [(14.69, 11.31), (14.0, 21.23), (5.87, 12.13), (31.35, 15.35), (19.08, 14.0), (8.09, 23.91), (16.31, 29.31), (30.46, 2.0), (4.77, 22.0), (9.77, 23.0)], [(14.48, 11.52), (14.0, 20.92), (6.09, 11.91), (31.13, 15.13), (18.77, 14.0), (8.31, 23.69), (16.52, 29.52), (30.15, 2.0), (5.08, 22.0), (9.46, 23.0)], [(14.26, 11.74), (14.0, 20.62), (6.31, 11.69), (30.91, 14.91), (18.46, 14.0), (8.52, 23.48), (16.74, 29.74), (29.85, 2.0), (5.38, 22.0), (9.15, 23.0)], [(14.04, 11.96), (14.0, 20.31), (6.52, 11.48), (30.69, 14.69), (18.15, 14.0), (8.74, 23.26), (16.96, 29.96), (29.54, 2.0), (5.69, 22.0), (8.85, 23.0)], [(13.82, 12.18), (14.0, 20.0), (6.74, 11.26), (30.48, 14.48), (17.85, 14.0), (8.96, 23.04), (17.18, 30.18), (29.23, 2.0), (6.0, 22.0), (8.54, 23.0)], [(13.61, 12.39), (14.22, 20.22), (6.96, 11.04), (30.26, 14.26), (17.54, 14.0), (9.18, 22.82), (17.39, 30.39), (28.92, 2.0), (6.0, 21.69), (8.23, 23.0)], [(13.39, 12.61), (14.44, 20.44), (7.18, 10.82), (30.04, 14.04), (17.23, 14.0), (9.39, 22.61), (17.61, 30.61), (28.62, 2.0), (6.0, 21.38), (7.92, 23.0)], [(13.17, 12.83), (14.65, 20.65), (7.39, 10.61), (29.82, 13.82), (16.92, 14.0), (9.61, 22.39), (17.83, 30.83), (28.31, 2.0), (6.0, 21.08), (7.62, 23.0)], [(13.48, 12.83), (14.87, 20.87), (7.61, 10.39), (29.61, 13.61), (16.62, 14.0), (9.83, 22.17), (18.14, 30.83), (28.0, 2.0), (6.0, 20.77), (7.31, 23.0)], [(13.79, 12.83), (15.09, 21.09), (7.83, 10.17), (29.39, 13.39), (16.31, 14.0), (9.83, 22.48), (18.45, 30.83), (28.22, 2.22), (6.0, 20.46), (7.0, 23.0)], [(14.09, 12.83), (15.31, 21.31), (8.05, 9.95), (29.17, 13.17), (16.0, 14.0), (9.83, 22.79), (18.75, 30.83), (28.44, 2.44), (6.0, 20.15), (7.22, 22.78)], [(14.4, 12.83), (15.52, 21.52), (8.27, 9.73), (29.17, 12.86), (15.78, 14.22), (9.83, 23.09), (19.06, 30.83), (28.65, 2.65), (6.0, 19.85), (7.44, 22.56)], [(14.71, 12.83), (15.74, 21.74), (8.48, 9.52), (29.17, 12.55), (15.56, 14.44), (9.83, 23.4), (19.37, 30.83), (28.87, 2.87), (6.0, 19.54), (7.65, 22.35)], [(15.02, 12.83), (15.96, 21.96), (8.7, 9.3), (29.17, 12.25), (15.35, 14.65), (9.83, 23.71), (19.68, 30.83), (29.09, 3.09), (6.0, 19.23), (7.87, 22.13)], [(15.32, 12.83), (16.18, 22.18), (8.92, 9.08), (29.17, 11.94), (15.13, 14.87), (9.83, 24.02), (19.98, 30.83), (29.31, 3.31), (6.0, 18.92), (8.09, 21.91)], [(15.63, 12.83), (16.39, 22.39), (9.14, 8.86), (29.17, 11.63), (14.91, 15.09), (9.83, 24.32), (20.29, 30.83), (29.52, 3.52), (6.0, 18.62), (8.31, 21.69)], [(15.94, 12.83), (16.61, 22.61), (9.35, 8.65), (29.17, 11.32), (14.69, 15.31), (9.83, 24.63), (20.6, 30.83), (29.74, 3.74), (6.0, 18.31), (8.52, 21.48)], [(16.25, 12.83), (16.83, 22.83), (9.57, 8.43), (29.17, 11.02), (14.48, 15.52), (9.83, 24.94), (20.91, 30.83), (29.96, 3.96), (6.0, 18.0), (8.74, 21.26)], [(16.55, 12.83), (17.05, 22.61), (9.79, 8.21), (29.17, 10.71), (14.26, 15.74), (9.83, 25.25), (21.21, 30.83), (30.18, 4.18), (5.78, 17.78), (8.96, 21.04)], [(16.86, 12.83), (17.27, 22.39), (10.01, 7.99), (29.17, 10.4), (14.04, 15.96), (9.83, 25.55), (21.52, 30.83), (30.39, 4.39), (5.56, 17.56), (9.18, 20.82)]]","[(31.38, 2.0), (31.08, 2.0), (30.77, 2.0), (30.46, 2.0), (30.15, 2.0), (29.85, 2.0), (29.54, 2.0), (29.23, 2.0), (28.92, 2.0), (28.62, 2.0), (28.31, 2.0), (28.0, 2.0), (28.22, 2.22), (28.44, 2.44), (28.65, 2.65), (28.87, 2.87), (29.09, 3.09), (29.31, 3.31), (29.52, 3.52), (29.74, 3.74), (29.96, 3.96), (30.18, 4.18), (30.39, 4.39)]",179.89,,,0.597
dynamic task,kh6_dt3,4,0,0,0,1,1.6949568554546204,10,"[[(3.0, 24.31), (10.0, 18.0), (13.09, 16.91), (8.0, 32.0), (10.0, 22.0), (10.09, 29.91), (18.92, 14.0), (17.09, 14.09), (17.46, 31.0), (20.0, 21.0)], [(3.0, 24.62), (10.31, 18.0), (13.31, 16.69), (7.78, 31.78), (9.78, 22.22), (10.31, 29.69), (19.23, 14.0), (17.31, 14.31), (17.15, 31.0), (20.31, 21.0)], [(3.0, 24.92), (10.62, 18.0), (13.52, 16.48), (7.56, 31.56), (9.56, 22.44), (10.52, 29.48), (19.54, 14.0), (17.52, 14.52), (16.85, 31.0), (20.62, 21.0)], [(3.0, 25.23), (10.92, 18.0), (13.74, 16.26), (7.35, 31.35), (9.35, 22.65), (10.74, 29.26), (19.85, 14.0), (17.74, 14.74), (16.54, 31.0), (20.92, 21.0)], [(3.0, 25.54), (11.23, 18.0), (13.96, 16.04), (7.13, 31.13), (9.13, 22.87), (10.96, 29.04), (20.15, 14.0), (17.96, 14.96), (16.23, 31.0), (21.23, 21.0)], [(3.0, 25.85), (11.54, 18.0), (14.18, 15.82), (6.91, 30.91), (8.91, 23.09), (11.18, 28.82), (20.46, 14.0), (18.18, 15.18), (15.92, 31.0), (21.54, 21.0)], [(3.0, 26.15), (11.85, 18.0), (14.39, 15.61), (6.69, 30.69), (8.69, 23.31), (11.39, 28.61), (20.77, 14.0), (18.39, 15.39), (15.62, 31.0), (21.85, 21.0)], [(3.0, 26.46), (12.15, 18.0), (14.61, 15.39), (6.48, 30.48), (8.48, 23.52), (11.61, 28.39), (21.08, 14.0), (18.61, 15.61), (15.31, 31.0), (22.15, 21.0)], [(3.0, 26.77), (12.46, 18.0), (14.83, 15.17), (6.26, 30.26), (8.26, 23.74), (11.83, 28.17), (21.38, 14.0), (18.83, 15.83), (15.0, 31.0), (22.46, 21.0)], [(3.0, 27.08), (12.77, 18.0), (14.83, 15.48), (6.04, 30.04), (8.04, 23.96), (11.83, 28.48), (21.69, 14.0), (19.14, 15.83), (14.69, 31.0), (22.77, 21.0)], [(3.0, 27.38), (13.08, 18.0), (14.83, 15.79), (5.82, 29.82), (7.82, 24.18), (11.83, 28.79), (22.0, 14.0), (19.45, 15.83), (14.38, 31.0), (23.08, 21.0)], [(3.0, 27.69), (13.38, 18.0), (14.83, 16.09), (5.61, 29.61), (7.61, 24.39), (11.83, 29.09), (21.78, 13.78), (19.75, 15.83), (14.08, 31.0), (23.38, 21.0)], [(3.0, 28.0), (13.69, 18.0), (14.83, 16.4), (5.39, 29.39), (7.39, 24.61), (11.83, 29.4), (21.56, 13.56), (20.06, 15.83), (13.77, 31.0), (23.69, 21.0)], [(3.22, 27.78), (14.0, 18.0), (14.83, 16.71), (5.17, 29.17), (7.17, 24.83), (11.83, 29.71), (21.35, 13.35), (20.37, 15.83), (13.46, 31.0), (24.0, 21.0)], [(3.44, 27.56), (14.22, 17.78), (14.83, 17.02), (4.95, 29.39), (7.48, 24.83), (11.83, 30.02), (21.13, 13.13), (20.68, 15.83), (13.15, 31.0), (23.78, 21.22)], [(3.65, 27.35), (14.44, 17.56), (14.83, 17.32), (4.73, 29.61), (7.79, 24.83), (11.83, 30.32), (20.91, 12.91), (20.98, 15.83), (12.85, 31.0), (23.56, 21.44)], [(3.87, 27.13), (14.65, 17.35), (14.83, 17.63), (4.52, 29.82), (8.09, 24.83), (11.83, 30.63), (20.69, 12.69), (21.29, 15.83), (12.54, 31.0), (23.35, 21.65)], [(4.09, 26.91), (14.87, 17.13), (14.83, 17.94), (4.3, 30.04), (8.4, 24.83), (11.83, 30.94), (20.48, 12.48), (21.6, 15.83), (12.23, 31.0), (23.13, 21.87)], [(4.31, 26.69), (15.09, 16.91), (14.83, 18.25), (4.08, 30.26), (8.71, 24.83), (11.83, 31.25), (20.26, 12.26), (21.91, 15.83), (11.92, 31.0), (22.91, 22.09)], [(4.52, 26.48), (15.31, 16.69), (14.83, 18.55), (3.86, 30.48), (9.02, 24.83), (11.83, 31.55), (20.04, 12.04), (22.21, 15.83), (11.62, 31.0), (22.69, 22.31)], [(4.74, 26.26), (15.52, 16.48), (14.83, 18.86), (3.65, 30.69), (9.32, 24.83), (11.83, 31.86), (19.82, 11.82), (22.52, 15.83), (11.31, 31.0), (22.48, 22.52)], [(4.96, 26.04), (15.74, 16.26), (14.83, 19.17), (3.43, 30.91), (9.63, 24.83), (11.83, 32.17), (19.61, 11.61), (22.83, 15.83), (11.0, 31.0), (22.26, 22.74)], [(5.18, 25.82), (15.96, 16.04), (15.14, 19.17), (3.21, 31.13), (9.94, 24.83), (11.61, 31.95), (19.39, 11.39), (22.83, 15.52), (11.22, 30.78), (22.04, 22.96)], [(5.39, 25.61), (16.18, 15.82), (15.45, 19.17), (2.99, 31.35), (10.25, 24.83), (11.39, 31.73), (19.17, 11.17), (22.83, 15.21), (11.44, 30.56), (21.82, 23.18)], [(5.61, 25.39), (16.39, 15.61), (15.75, 19.17), (2.78, 31.56), (10.55, 24.83), (11.18, 31.52), (19.17, 10.86), (22.83, 14.91), (11.65, 30.35), (21.61, 23.39)], [(5.83, 25.17), (16.61, 15.39), (16.06, 19.17), (2.56, 31.78), (10.86, 24.83), (10.96, 31.3), (19.17, 10.55), (22.83, 14.6), (11.87, 30.13), (21.39, 23.61)], [(5.83, 24.86), (16.83, 15.17), (16.37, 19.17), (2.34, 32.0), (11.17, 24.83), (10.74, 31.08), (19.17, 10.25), (22.83, 14.29), (12.09, 29.91), (21.17, 23.83)], [(5.83, 24.55), (17.05, 14.95), (16.68, 19.17), (2.65, 32.0), (11.48, 24.83), (10.52, 30.86), (19.17, 9.94), (22.83, 13.98), (12.31, 29.69), (21.48, 23.83)], [(5.83, 24.25), (17.27, 14.73), (16.98, 19.17), (2.96, 32.0), (11.79, 24.83), (10.31, 30.65), (19.17, 9.63), (22.83, 13.68), (12.52, 29.48), (21.79, 23.83)], [(5.83, 23.94), (17.48, 14.52), (17.29, 19.17), (3.26, 32.0), (12.09, 24.83), (10.09, 30.43), (19.17, 9.32), (22.83, 13.37), (12.74, 29.26), (22.09, 23.83)], [(5.83, 23.63), (17.7, 14.3), (17.6, 19.17), (3.57, 32.0), (12.4, 24.83), (9.87, 30.21), (19.17, 9.02), (22.83, 13.06), (12.96, 29.04), (22.4, 23.83)], [(5.83, 23.32), (17.92, 14.08), (17.91, 19.17), (3.88, 32.0), (12.71, 24.83), (9.65, 29.99), (19.17, 8.71), (22.83, 12.75), (13.18, 28.82), (22.71, 23.83)]]",,0.0,,,0.452
