trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,12.0,12.0,323.01,313.01,40,0,9.59,-7.22,8.19,-8.77,cw,10.0,35.0,200.0,0,1,0.8492,0.926
2,16.0,16.0,92.01,82.01,0,1,-0.56,15.99,2.22,15.84,cw,10.0,35.0,200.0,1,1,0.8897,0.359
3,6.0,6.0,122.06,112.06,0,1,-3.18,5.09,-2.25,5.56,cw,10.0,35.0,200.0,1,1,0.7093,0.495
4,3.0,3.0,295.67,305.67,140,0,1.3,-2.7,1.75,-2.44,ccw,10.0,35.0,200.0,0,1,0.7116,0.441
5,6.0,6.0,45.22,55.22,140,0,4.23,4.26,3.42,4.93,ccw,10.0,35.0,200.0,0,1,0.7788,0.233
6,16.0,16.0,189.13,199.13,40,0,-15.8,-2.54,-15.12,-5.24,ccw,10.0,35.0,200.0,0,1,0.7761,0.35
7,3.0,3.0,8.82,18.82,115,0,2.96,0.46,2.84,0.97,ccw,10.0,35.0,200.0,0,1,0.7248,0.352
8,16.0,16.0,322.48,332.48,40,0,12.69,-9.75,14.19,-7.39,ccw,10.0,35.0,200.0,0,1,0.8369,0.426
9,12.0,12.0,224.5,214.5,140,0,-8.56,-8.41,-9.89,-6.8,cw,10.0,35.0,200.0,0,1,0.7201,0.347
10,16.0,16.0,99.11,89.11,0,1,-2.53,15.8,0.25,16.0,cw,10.0,35.0,200.0,1,1,0.8363,0.452
11,3.0,3.0,266.55,256.55,65,0,-0.18,-2.99,-0.7,-2.92,cw,10.0,35.0,200.0,0,1,0.7814,0.483
12,6.0,6.0,32.96,42.96,0,1,5.03,3.26,4.39,4.09,ccw,10.0,35.0,200.0,1,1,0.8327,0.517
13,12.0,12.0,81.33,71.33,0,1,1.81,11.86,3.84,11.37,cw,10.0,35.0,200.0,1,1,0.8446,0.451
14,12.0,12.0,280.37,290.37,0,1,2.16,-11.8,4.18,-11.25,ccw,10.0,35.0,200.0,1,1,0.8803,0.521
15,16.0,16.0,277.81,287.81,0,1,2.17,-15.85,4.89,-15.23,ccw,10.0,35.0,200.0,1,1,0.6735,0.474
16,20.0,20.0,50.27,40.27,0,1,12.78,15.38,15.26,12.93,cw,10.0,35.0,200.0,1,1,0.8359,0.258
17,12.0,12.0,183.45,173.45,0,1,-11.98,-0.72,-11.92,1.37,cw,10.0,35.0,200.0,1,1,0.7917,0.386
18,16.0,16.0,206.45,216.45,65,0,-14.32,-7.13,-12.87,-9.51,ccw,10.0,35.0,200.0,0,1,0.7073,0.38
19,20.0,20.0,140.84,130.84,140,0,-15.51,12.63,-13.08,15.13,cw,10.0,35.0,200.0,0,1,0.7756,0.382
20,6.0,6.0,116.73,126.73,65,0,-2.7,5.36,-3.59,4.81,ccw,10.0,35.0,200.0,0,1,0.7722,0.445
21,12.0,12.0,286.55,276.55,0,1,3.42,-11.5,1.37,-11.92,cw,10.0,35.0,200.0,1,1,0.7702,0.536
22,12.0,12.0,118.07,128.07,140,0,-5.65,10.59,-7.4,9.45,ccw,10.0,35.0,200.0,0,1,0.7723,0.61
23,12.0,12.0,357.82,347.82,40,0,11.99,-0.46,11.73,-2.53,cw,10.0,35.0,200.0,0,1,0.9312,0.463
24,20.0,20.0,125.0,115.0,0,1,-11.47,16.38,-8.45,18.13,cw,10.0,35.0,200.0,0,0,0.9906,0.494
25,20.0,20.0,39.02,49.02,115,0,15.54,12.59,13.12,15.1,ccw,10.0,35.0,200.0,0,1,0.8217,0.523
26,16.0,16.0,182.83,172.83,65,0,-15.98,-0.79,-15.87,2.0,cw,10.0,35.0,200.0,0,1,0.6894,0.535
