trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
19,20.0,20.0,295.25,285.25,0,1,8.53,-18.09,5.26,-19.3,cw,10.0,10.0,100.0,0,0,1.0529,1.516
20,12.0,12.0,207.13,217.13,0,1,-10.68,-5.47,-9.57,-7.24,ccw,10.0,35.0,100.0,1,1,0.8663,1.39
21,16.0,16.0,191.76,181.76,65,0,-15.66,-3.26,-15.99,-0.49,cw,10.0,35.0,100.0,0,1,1.0423,2.082
22,20.0,20.0,152.79,142.79,0,1,-17.79,9.14,-15.93,12.09,cw,10.0,35.0,100.0,1,1,0.9226,1.906
23,12.0,12.0,272.32,282.32,40,0,0.49,-11.99,2.56,-11.72,ccw,10.0,35.0,100.0,0,1,0.9334,1.871
24,3.0,3.0,136.79,126.79,0,1,-2.19,2.05,-1.8,2.4,cw,10.0,35.0,100.0,1,1,0.8444,1.877
25,12.0,12.0,263.13,253.13,65,0,-1.43,-11.91,-3.48,-11.48,cw,10.0,35.0,100.0,0,1,0.8933,1.894
26,16.0,16.0,22.74,32.74,115,0,14.76,6.18,13.46,8.65,ccw,10.0,35.0,100.0,0,1,0.9002,2.09
27,6.0,6.0,44.33,34.33,140,0,4.29,4.19,4.95,3.38,cw,10.0,35.0,100.0,0,1,0.9142,1.914
28,16.0,16.0,279.63,269.63,115,0,2.68,-15.77,-0.1,-16.0,cw,10.0,35.0,100.0,0,1,1.0015,1.946
29,20.0,20.0,280.48,290.48,140,0,3.64,-19.67,7.0,-18.74,ccw,10.0,10.0,100.0,0,1,1.0828,1.803
30,6.0,6.0,170.78,180.78,115,0,-5.92,0.96,-6.0,-0.08,ccw,10.0,35.0,100.0,0,1,0.9499,1.965
31,6.0,6.0,28.92,38.92,115,0,5.25,2.9,4.67,3.77,ccw,10.0,35.0,100.0,0,1,0.9419,2.139
32,16.0,16.0,61.84,51.84,65,0,7.55,14.11,9.89,12.58,cw,10.0,35.0,100.0,0,1,1.0877,1.89
33,12.0,12.0,180.51,190.51,140,0,-12.0,-0.11,-11.8,-2.19,ccw,10.0,35.0,100.0,0,1,0.7962,1.787
34,6.0,6.0,317.34,327.34,115,0,4.41,-4.07,5.05,-3.24,ccw,10.0,35.0,100.0,0,1,0.7973,2.177
35,6.0,6.0,84.74,74.74,115,0,0.55,5.97,1.58,5.79,cw,10.0,35.0,100.0,0,1,0.7942,1.84
36,3.0,3.0,15.06,25.06,140,0,2.9,0.78,2.72,1.27,ccw,10.0,35.0,100.0,0,1,0.8009,1.744
37,16.0,16.0,357.1,7.1,0,1,15.98,-0.81,15.88,1.98,ccw,10.0,35.0,100.0,1,1,0.9217,1.837
38,6.0,6.0,229.08,239.08,0,1,-3.93,-4.53,-3.08,-5.15,ccw,10.0,35.0,100.0,1,1,0.8989,1.788
39,16.0,16.0,170.34,180.34,140,0,-15.77,2.69,-16.0,-0.09,ccw,10.0,35.0,100.0,0,1,0.8471,1.5
40,16.0,16.0,69.22,79.22,40,0,5.68,14.96,2.99,15.72,ccw,10.0,35.0,100.0,0,1,1.4376,1.774
41,20.0,20.0,228.8,218.8,0,1,-13.17,-15.05,-15.59,-12.53,cw,10.0,35.0,100.0,1,1,1.146,1.414
42,20.0,20.0,350.36,340.36,115,0,19.72,-3.35,18.84,-6.72,cw,10.0,35.0,100.0,0,1,0.9522,1.164
43,12.0,12.0,24.95,34.95,140,0,10.88,5.06,9.84,6.87,ccw,10.0,35.0,100.0,0,1,0.8983,1.351
44,12.0,12.0,176.16,186.16,115,0,-11.97,0.8,-11.93,-1.29,ccw,10.0,35.0,100.0,0,1,0.816,1.353
45,12.0,12.0,237.91,227.91,0,1,-6.38,-10.17,-8.04,-8.91,cw,10.0,35.0,100.0,1,1,0.9104,1.965
46,12.0,12.0,289.1,279.1,0,1,3.93,-11.34,1.9,-11.85,cw,10.0,35.0,100.0,1,1,0.7765,1.144
47,6.0,6.0,131.1,141.1,0,1,-3.94,4.52,-4.67,3.77,ccw,10.0,35.0,100.0,1,1,0.9,0.975
48,16.0,16.0,48.78,58.78,0,1,10.54,12.03,8.29,13.68,ccw,10.0,35.0,100.0,1,1,0.8694,1.006
49,3.0,3.0,95.71,105.71,0,1,-0.3,2.99,-0.81,2.89,ccw,10.0,35.0,100.0,1,1,0.8564,1.902
50,6.0,6.0,70.55,60.55,0,1,2.0,5.66,2.95,5.22,cw,10.0,35.0,100.0,1,1,0.78,1.427
51,3.0,3.0,148.25,158.25,0,1,-2.55,1.58,-2.79,1.11,ccw,10.0,35.0,100.0,1,1,0.8708,1.293
52,12.0,12.0,303.95,293.95,140,0,6.7,-9.95,4.87,-10.97,cw,10.0,35.0,100.0,0,1,0.8414,1.081
53,3.0,3.0,200.85,190.85,0,1,-2.8,-1.07,-2.95,-0.56,cw,10.0,35.0,100.0,1,1,0.8795,1.318
54,20.0,20.0,53.45,43.45,0,1,11.91,16.07,14.52,13.75,cw,10.0,35.0,100.0,1,1,1.4427,1.781
55,20.0,20.0,286.05,276.05,0,1,5.53,-19.22,2.11,-19.89,cw,10.0,10.0,100.0,0,0,1.1222,2.12
56,20.0,20.0,34.2,24.2,140,0,16.54,11.24,18.24,8.2,cw,10.0,35.0,100.0,0,1,1.0889,2.189
57,12.0,12.0,278.51,268.51,0,1,1.78,-11.87,-0.31,-12.0,cw,10.0,35.0,100.0,1,1,0.9099,1.926
58,3.0,3.0,109.53,99.53,0,1,-1.0,2.83,-0.5,2.96,cw,10.0,35.0,100.0,1,1,0.7665,1.887
59,3.0,3.0,342.01,332.01,115,0,2.85,-0.93,2.65,-1.41,cw,10.0,35.0,100.0,0,1,0.7605,1.993
60,6.0,6.0,61.1,51.1,0,1,2.9,5.25,3.77,4.67,cw,10.0,35.0,100.0,1,1,0.8131,1.888
61,20.0,20.0,300.8,310.8,65,0,10.24,-17.18,13.07,-15.14,ccw,10.0,10.0,100.0,0,1,1.3205,1.839
62,20.0,20.0,146.95,136.95,65,0,-16.76,10.91,-14.62,13.65,cw,10.0,35.0,100.0,0,1,1.4194,1.637
63,16.0,16.0,265.09,255.09,0,1,-1.37,-15.94,-4.12,-15.46,cw,10.0,35.0,100.0,1,1,1.0119,1.886
64,3.0,3.0,169.43,179.43,0,1,-2.95,0.55,-3.0,0.03,ccw,10.0,35.0,100.0,1,1,0.9333,2.01
65,3.0,3.0,182.47,192.47,0,1,-3.0,-0.13,-2.93,-0.65,ccw,10.0,35.0,100.0,1,1,0.7462,2.295
66,12.0,12.0,146.36,136.36,0,1,-9.99,6.65,-8.68,8.28,cw,10.0,35.0,100.0,1,1,0.8081,2.267
67,12.0,12.0,5.4,15.4,0,1,11.95,1.13,11.57,3.19,ccw,10.0,35.0,100.0,1,1,0.9914,1.786
68,16.0,16.0,109.38,99.38,140,0,-5.31,15.09,-2.61,15.79,cw,10.0,35.0,100.0,0,1,1.0344,1.752
69,3.0,3.0,198.93,188.93,0,1,-2.84,-0.97,-2.96,-0.47,cw,10.0,35.0,100.0,1,1,0.8381,1.813
70,20.0,20.0,336.62,326.62,65,0,18.36,-7.94,16.7,-11.0,cw,10.0,35.0,100.0,0,1,0.8799,2.117
71,12.0,12.0,318.07,328.07,0,1,8.93,-8.02,10.18,-6.35,ccw,10.0,35.0,100.0,1,1,0.8829,1.588
72,20.0,20.0,30.08,20.08,40,0,17.31,10.02,18.78,6.87,cw,10.0,35.0,100.0,0,1,1.2036,1.423
73,16.0,16.0,2.35,12.35,40,0,15.99,0.66,15.63,3.42,ccw,10.0,35.0,100.0,0,1,0.9951,1.203
74,20.0,20.0,227.45,237.45,0,1,-13.52,-14.73,-10.76,-16.86,ccw,10.0,35.0,100.0,1,1,0.9062,1.269
75,12.0,12.0,316.06,306.06,65,0,8.64,-8.33,7.06,-9.7,cw,10.0,35.0,100.0,0,1,0.9881,2.186
76,6.0,6.0,136.19,146.19,40,0,-4.33,4.15,-4.99,3.34,ccw,10.0,35.0,100.0,1,0,0.9177,1.736
77,20.0,20.0,150.46,160.46,65,0,-17.4,9.86,-18.85,6.69,ccw,10.0,35.0,100.0,0,1,1.2106,1.863
78,12.0,12.0,262.52,272.52,40,0,-1.56,-11.9,0.53,-11.99,ccw,10.0,35.0,100.0,0,1,0.8502,1.889
79,3.0,3.0,60.34,70.34,65,0,1.48,2.61,1.01,2.83,ccw,10.0,35.0,100.0,0,1,0.8212,1.895
80,16.0,16.0,237.52,227.52,65,0,-8.59,-13.5,-10.81,-11.8,cw,10.0,35.0,100.0,0,1,0.7756,1.631
81,3.0,3.0,54.57,64.57,0,1,1.74,2.44,1.29,2.71,ccw,10.0,35.0,100.0,1,1,0.9525,1.76
82,3.0,3.0,55.41,45.41,40,0,1.7,2.47,2.11,2.14,cw,10.0,35.0,100.0,0,1,0.8481,1.777
83,6.0,6.0,101.11,91.11,0,1,-1.16,5.89,-0.12,6.0,cw,10.0,35.0,100.0,1,1,1.6382,1.499
84,6.0,6.0,187.97,177.97,0,1,-5.94,-0.83,-6.0,0.21,cw,10.0,35.0,100.0,1,1,0.9187,1.374
85,16.0,16.0,344.89,354.89,65,0,15.45,-4.17,15.94,-1.43,ccw,10.0,35.0,100.0,0,1,0.8583,1.843
86,20.0,20.0,70.54,60.54,115,0,6.66,18.86,9.84,17.41,cw,10.0,10.0,100.0,0,1,1.1792,1.675
87,12.0,12.0,190.88,200.88,65,0,-11.78,-2.27,-11.21,-4.28,ccw,10.0,35.0,100.0,0,1,0.9585,1.486
88,16.0,16.0,53.83,43.83,115,0,9.44,12.92,11.54,11.08,cw,10.0,35.0,100.0,0,1,0.9873,1.455
89,20.0,20.0,83.92,73.92,40,0,2.12,19.89,5.54,19.22,cw,10.0,10.0,100.0,0,1,1.0397,1.632
90,20.0,20.0,287.92,297.92,0,1,6.15,-19.03,9.37,-17.67,ccw,10.0,10.0,100.0,0,0,1.0336,1.575
91,3.0,3.0,128.27,138.27,0,1,-1.86,2.36,-2.24,2.0,ccw,10.0,35.0,100.0,1,1,0.8741,2.219
92,3.0,3.0,245.05,235.05,0,1,-1.27,-2.72,-1.72,-2.46,cw,10.0,35.0,100.0,1,1,0.8162,2.326
93,12.0,12.0,262.21,252.21,0,1,-1.63,-11.89,-3.67,-11.43,cw,10.0,35.0,100.0,1,1,0.7909,1.897
94,16.0,16.0,151.0,141.0,0,1,-13.99,7.76,-12.43,10.07,cw,10.0,35.0,100.0,1,1,1.0469,1.847
95,3.0,3.0,31.27,21.27,140,0,2.56,1.56,2.8,1.09,cw,10.0,35.0,100.0,0,1,0.7982,1.406
96,16.0,16.0,14.47,4.47,0,1,15.49,4.0,15.95,1.25,cw,10.0,35.0,100.0,0,0,1.646,1.931
97,12.0,12.0,40.74,50.74,0,1,9.09,7.83,7.59,9.29,ccw,10.0,35.0,100.0,0,0,1.2829,1.984
98,16.0,16.0,202.11,212.11,40,0,-14.82,-6.02,-13.55,-8.5,ccw,10.0,35.0,100.0,0,1,0.8224,1.405
99,3.0,3.0,95.33,105.33,0,1,-0.28,2.99,-0.79,2.89,ccw,10.0,35.0,100.0,1,1,0.8793,1.643
100,20.0,20.0,268.82,258.82,65,0,-0.41,-20.0,-3.88,-19.62,cw,10.0,10.0,100.0,0,1,1.099,1.504
