trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
83,6.0,6.0,298.89,308.89,0,1,2.9,-5.25,3.77,-4.67,ccw,10.0,35.0,300.0,1,1,1.2712,0.55
84,16.0,16.0,125.09,115.09,40,0,-9.2,13.09,-6.79,14.49,cw,10.0,35.0,300.0,0,1,1.2054,0.524
85,20.0,20.0,261.68,271.68,140,0,-2.89,-19.79,0.59,-19.99,ccw,10.0,10.0,300.0,0,1,1.5253,0.556
86,20.0,20.0,89.22,79.22,0,1,0.27,20.0,3.74,19.65,cw,10.0,10.0,300.0,0,0,1.7734,0.424
87,3.0,3.0,137.58,127.58,0,1,-2.21,2.02,-1.83,2.38,cw,10.0,35.0,300.0,1,1,1.1782,0.93
88,16.0,16.0,181.68,171.68,0,1,-15.99,-0.47,-15.83,2.32,cw,10.0,35.0,300.0,1,1,1.1106,1.084
89,20.0,20.0,354.95,4.95,0,1,19.92,-1.76,19.93,1.73,ccw,10.0,35.0,300.0,1,1,1.2107,0.869
90,20.0,20.0,121.03,111.03,140,0,-10.31,17.14,-7.18,18.67,cw,10.0,10.0,300.0,0,1,1.8715,0.975
91,12.0,12.0,41.22,31.22,115,0,9.03,7.91,10.26,6.22,cw,10.0,35.0,300.0,0,1,1.4426,1.351
92,6.0,6.0,226.89,216.89,0,1,-4.1,-4.38,-4.8,-3.6,cw,10.0,35.0,300.0,1,1,1.3132,0.726
93,12.0,12.0,295.03,285.03,40,0,5.08,-10.87,3.11,-11.59,cw,10.0,35.0,300.0,0,1,1.2583,0.729
94,16.0,16.0,299.11,309.11,0,1,7.78,-13.98,10.09,-12.41,ccw,10.0,35.0,300.0,1,1,1.5209,0.659
95,20.0,20.0,335.1,345.1,40,0,18.14,-8.42,19.33,-5.14,ccw,10.0,35.0,300.0,0,1,1.4223,0.894
96,12.0,12.0,281.23,271.23,40,0,2.34,-11.77,0.26,-12.0,cw,10.0,35.0,300.0,0,1,1.244,0.525
97,6.0,6.0,122.61,132.61,0,1,-3.23,5.05,-4.06,4.42,ccw,10.0,35.0,300.0,1,1,1.1888,0.525
98,12.0,12.0,319.1,329.1,65,0,9.07,-7.86,10.3,-6.16,ccw,10.0,35.0,300.0,0,1,1.3408,1.132
99,12.0,12.0,339.3,349.3,0,1,11.23,-4.24,11.79,-2.23,ccw,10.0,35.0,300.0,1,1,1.2822,0.749
100,6.0,6.0,84.2,74.2,0,1,0.61,5.97,1.63,5.77,cw,10.0,35.0,300.0,1,1,1.1966,0.307
