trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,3.0,3.0,105.71,115.71,0,1,-0.81,2.89,-1.3,2.7,ccw,10.0,35.0,100.0,1,1,1.0998,2.831
2,20.0,20.0,47.31,57.31,0,1,13.56,14.7,10.8,16.83,ccw,10.0,35.0,100.0,1,1,1.1577,0.114
3,12.0,12.0,26.15,16.15,0,1,10.77,5.29,11.53,3.34,cw,10.0,35.0,100.0,1,1,1.0242,0.28
4,12.0,12.0,21.71,11.71,0,1,11.15,4.44,11.75,2.44,cw,10.0,35.0,100.0,1,1,1.3977,0.255
5,20.0,20.0,353.37,343.37,0,1,19.87,-2.31,19.16,-5.72,cw,10.0,35.0,100.0,1,1,1.4452,0.43
6,6.0,6.0,264.9,254.9,0,1,-0.53,-5.98,-1.56,-5.79,cw,10.0,35.0,100.0,1,1,0.8548,0.389
7,6.0,6.0,6.76,356.76,0,1,5.96,0.71,5.99,-0.34,cw,10.0,35.0,100.0,1,1,0.8534,0.422
8,12.0,12.0,26.8,16.8,65,0,10.71,5.41,11.49,3.47,cw,10.0,35.0,100.0,0,1,0.9416,0.215
9,16.0,16.0,116.56,126.56,0,1,-7.15,14.31,-9.53,12.85,ccw,10.0,35.0,100.0,1,1,1.0629,0.2
10,3.0,3.0,169.09,159.09,115,0,-2.95,0.57,-2.8,1.07,cw,10.0,35.0,100.0,0,1,0.9576,0.248
11,6.0,6.0,134.75,144.75,40,0,-4.22,4.26,-4.9,3.46,ccw,10.0,35.0,100.0,0,1,0.8641,0.167
12,20.0,20.0,186.06,196.06,140,0,-19.89,-2.11,-19.22,-5.53,ccw,10.0,35.0,100.0,0,1,0.8706,0.181
13,3.0,3.0,203.27,193.27,0,1,-2.76,-1.19,-2.92,-0.69,cw,10.0,35.0,100.0,1,1,0.9515,0.257
14,12.0,12.0,39.8,29.8,0,1,9.22,7.68,10.41,5.96,cw,10.0,35.0,100.0,1,1,0.9952,0.463
15,3.0,3.0,207.34,217.34,140,0,-2.66,-1.38,-2.39,-1.82,ccw,10.0,35.0,100.0,0,1,0.8958,0.776
16,6.0,6.0,286.15,276.15,115,0,1.67,-5.76,0.64,-5.97,cw,10.0,35.0,100.0,0,1,0.8441,0.402
17,6.0,6.0,354.97,344.97,40,0,5.98,-0.53,5.79,-1.56,cw,10.0,35.0,100.0,0,1,1.0407,0.158
18,16.0,16.0,300.15,290.15,40,0,8.04,-13.84,5.51,-15.02,cw,10.0,35.0,100.0,0,1,0.9146,0.186
