trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
14,16.0,16.0,234.33,224.33,0,1,-9.33,-13.0,-11.45,-11.18,cw,10.0,35.0,300.0,1,1,1.5536,0.566
15,12.0,12.0,95.43,85.43,115,0,-1.13,11.95,0.96,11.96,cw,10.0,35.0,300.0,0,1,1.2298,0.371
16,16.0,16.0,109.83,99.83,40,0,-5.43,15.05,-2.73,15.77,cw,10.0,35.0,300.0,0,1,1.7766,0.417
17,12.0,12.0,346.35,356.35,0,1,11.66,-2.83,11.98,-0.76,ccw,10.0,35.0,300.0,1,1,1.3779,0.413
18,3.0,3.0,349.06,339.06,0,1,2.95,-0.57,2.8,-1.07,cw,10.0,35.0,300.0,1,1,1.2698,11.147
19,6.0,6.0,104.19,94.19,115,0,-1.47,5.82,-0.44,5.98,cw,10.0,35.0,300.0,0,1,1.2242,0.184
20,16.0,16.0,338.45,328.45,140,0,14.88,-5.88,13.64,-8.37,cw,10.0,35.0,300.0,0,1,2.1888,0.133
21,6.0,6.0,320.5,330.5,0,1,4.63,-3.82,5.22,-2.95,ccw,10.0,35.0,300.0,1,1,1.1653,0.193
22,12.0,12.0,113.93,123.93,0,1,-4.87,10.97,-6.7,9.96,ccw,10.0,35.0,300.0,1,1,1.2208,0.295
23,6.0,6.0,123.0,113.0,65,0,-3.27,5.03,-2.34,5.52,cw,10.0,35.0,300.0,0,1,1.162,0.376
24,12.0,12.0,96.13,86.13,40,0,-1.28,11.93,0.81,11.97,cw,10.0,35.0,300.0,0,1,1.2785,0.396
25,20.0,20.0,38.11,48.11,0,1,15.74,12.34,13.36,14.89,ccw,10.0,35.0,300.0,1,1,1.2289,0.591
26,6.0,6.0,277.85,287.85,65,0,0.82,-5.94,1.84,-5.71,ccw,10.0,35.0,300.0,0,1,1.2204,0.413
27,12.0,12.0,270.2,260.2,0,1,0.04,-12.0,-2.04,-11.82,cw,10.0,35.0,300.0,1,1,1.2873,0.415
28,12.0,12.0,314.89,324.89,65,0,8.47,-8.5,9.82,-6.9,ccw,10.0,35.0,300.0,0,1,1.1762,0.296
29,16.0,16.0,25.58,35.58,0,1,14.43,6.91,13.01,9.31,ccw,10.0,35.0,300.0,1,1,1.0864,0.295
30,3.0,3.0,202.72,212.72,0,1,-2.77,-1.16,-2.52,-1.62,ccw,10.0,35.0,300.0,1,1,1.1111,0.401
31,12.0,12.0,5.27,15.27,0,1,11.95,1.1,11.58,3.16,ccw,10.0,35.0,300.0,1,1,1.3392,0.095
32,20.0,20.0,270.68,280.68,0,1,0.24,-20.0,3.71,-19.65,ccw,10.0,10.0,300.0,0,0,1.4474,0.312
33,6.0,6.0,1.59,351.59,40,0,6.0,0.17,5.94,-0.88,cw,10.0,35.0,300.0,0,1,1.2741,0.136
34,3.0,3.0,296.88,306.88,0,1,1.36,-2.68,1.8,-2.4,ccw,10.0,35.0,300.0,1,1,1.0735,0.541
35,16.0,16.0,15.04,25.04,0,1,15.45,4.15,14.5,6.77,ccw,10.0,35.0,300.0,1,1,1.1461,2.972
36,16.0,16.0,137.45,127.45,115,0,-11.79,10.82,-9.73,12.7,cw,10.0,35.0,300.0,0,1,1.1531,1.808
37,3.0,3.0,326.89,316.89,0,1,2.51,-1.64,2.19,-2.05,cw,10.0,35.0,300.0,1,1,1.0472,0.395
38,12.0,12.0,125.7,135.7,0,1,-7.0,9.75,-8.59,8.38,ccw,10.0,35.0,300.0,1,1,1.1446,0.59
39,12.0,12.0,348.58,358.58,0,1,11.76,-2.38,12.0,-0.3,ccw,10.0,35.0,300.0,1,1,1.2155,0.171
40,6.0,6.0,9.83,359.83,40,0,5.91,1.02,6.0,-0.02,cw,10.0,35.0,300.0,0,1,1.169,10.611
41,3.0,3.0,88.45,98.45,115,0,0.08,3.0,-0.44,2.97,ccw,10.0,35.0,300.0,0,1,1.1961,6.045
42,3.0,3.0,258.15,268.15,65,0,-0.62,-2.94,-0.1,-3.0,ccw,10.0,35.0,300.0,0,1,1.0057,2.078
43,3.0,3.0,99.51,89.51,0,1,-0.5,2.96,0.03,3.0,cw,10.0,35.0,300.0,1,1,0.9643,0.524
44,16.0,16.0,140.48,130.48,0,1,-12.34,10.18,-10.39,12.17,cw,10.0,35.0,300.0,1,1,1.125,0.552
45,20.0,20.0,325.22,315.22,0,1,16.43,-11.41,14.2,-14.09,cw,10.0,35.0,300.0,1,1,1.1773,0.144
46,20.0,20.0,58.43,68.43,65,0,10.47,17.04,7.35,18.6,ccw,10.0,10.0,300.0,1,0,2.2068,0.188
47,6.0,6.0,228.1,218.1,140,0,-4.01,-4.47,-4.72,-3.7,cw,10.0,35.0,300.0,0,1,1.139,0.311
48,6.0,6.0,348.67,338.67,115,0,5.88,-1.18,5.59,-2.18,cw,10.0,35.0,300.0,0,1,1.1238,0.295
49,16.0,16.0,255.3,265.3,0,1,-4.06,-15.48,-1.31,-15.95,ccw,10.0,35.0,300.0,0,0,1.3406,0.294
50,12.0,12.0,288.23,298.23,140,0,3.75,-11.4,5.68,-10.57,ccw,10.0,35.0,300.0,0,1,1.2611,0.103
51,20.0,20.0,255.81,265.81,140,0,-4.9,-19.39,-1.46,-19.95,ccw,10.0,10.0,300.0,0,1,1.6665,0.212
52,12.0,12.0,273.48,283.48,115,0,0.73,-11.98,2.8,-11.67,ccw,10.0,35.0,300.0,0,1,1.2176,0.128
53,12.0,12.0,43.93,53.93,0,1,8.64,8.32,7.07,9.7,ccw,10.0,35.0,300.0,1,1,1.089,0.244
54,3.0,3.0,200.87,210.87,0,1,-2.8,-1.07,-2.57,-1.54,ccw,10.0,35.0,300.0,1,1,1.1234,0.191
55,20.0,20.0,76.81,66.81,0,1,4.56,19.47,7.88,18.38,cw,10.0,10.0,300.0,0,0,1.4572,2.663
56,3.0,3.0,95.14,105.14,0,1,-0.27,2.99,-0.78,2.9,ccw,10.0,35.0,300.0,1,1,1.0334,0.359
57,16.0,16.0,123.07,133.07,0,1,-8.73,13.41,-10.93,11.69,ccw,10.0,35.0,300.0,1,1,1.1385,2.965
58,3.0,3.0,306.67,316.67,65,0,1.79,-2.41,2.18,-2.06,ccw,10.0,35.0,300.0,0,1,1.2167,0.191
59,3.0,3.0,306.79,316.79,0,1,1.8,-2.4,2.19,-2.05,ccw,10.0,35.0,300.0,1,1,1.0574,0.255
60,12.0,12.0,271.56,261.56,0,1,0.33,-12.0,-1.76,-11.87,cw,10.0,35.0,300.0,1,1,1.1996,3.049
61,3.0,3.0,320.27,330.27,0,1,2.31,-1.92,2.61,-1.49,ccw,10.0,35.0,300.0,1,1,1.1069,0.19
62,16.0,16.0,347.58,357.58,0,1,15.63,-3.44,15.99,-0.68,ccw,10.0,35.0,300.0,1,1,1.1027,0.368
63,16.0,16.0,186.09,196.09,65,0,-15.91,-1.7,-15.37,-4.43,ccw,10.0,35.0,300.0,0,1,1.2368,0.338
64,6.0,6.0,30.0,40.0,0,1,5.2,3.0,4.6,3.86,ccw,10.0,35.0,300.0,1,1,1.0652,15.922
65,20.0,20.0,78.26,68.26,40,0,4.07,19.58,7.41,18.58,cw,10.0,10.0,300.0,0,1,1.3516,3.996
66,20.0,20.0,118.93,108.93,0,1,-9.68,17.5,-6.49,18.92,cw,10.0,10.0,300.0,0,0,1.456,0.278
67,3.0,3.0,306.53,296.53,0,1,1.79,-2.41,1.34,-2.68,cw,10.0,35.0,300.0,1,1,1.069,0.104
68,6.0,6.0,334.23,324.23,0,1,5.4,-2.61,4.87,-3.51,cw,10.0,35.0,300.0,1,1,1.1215,1.569
69,3.0,3.0,309.78,319.78,65,0,1.92,-2.31,2.29,-1.94,ccw,10.0,35.0,300.0,0,1,1.1806,5.051
70,6.0,6.0,71.88,81.88,115,0,1.87,5.7,0.85,5.94,ccw,10.0,35.0,300.0,0,1,1.2389,0.149
71,3.0,3.0,352.19,2.19,0,1,2.97,-0.41,3.0,0.11,ccw,10.0,35.0,300.0,1,1,1.0486,5.106
72,12.0,12.0,348.27,358.27,0,1,11.75,-2.44,11.99,-0.36,ccw,10.0,35.0,300.0,1,1,1.4013,1.716
73,20.0,20.0,173.99,183.99,140,0,-19.89,2.09,-19.95,-1.39,ccw,10.0,35.0,300.0,0,1,1.2676,0.16
74,6.0,6.0,179.23,169.23,0,1,-6.0,0.08,-5.89,1.12,cw,10.0,35.0,300.0,1,1,1.1187,0.296
75,12.0,12.0,264.21,274.21,0,1,-1.21,-11.94,0.88,-11.97,ccw,10.0,35.0,300.0,1,1,1.0548,0.333
76,6.0,6.0,154.0,164.0,0,1,-5.39,2.63,-5.77,1.65,ccw,10.0,35.0,300.0,1,1,1.0925,12.513
77,6.0,6.0,283.43,293.43,65,0,1.39,-5.84,2.39,-5.51,ccw,10.0,35.0,300.0,0,1,1.0585,6.284
78,16.0,16.0,244.17,254.17,115,0,-6.97,-14.4,-4.36,-15.39,ccw,10.0,35.0,300.0,0,1,1.4295,1.614
79,16.0,16.0,71.28,81.28,0,1,5.13,15.15,2.43,15.82,ccw,10.0,35.0,300.0,1,1,1.0985,15.943
80,16.0,16.0,43.27,33.27,65,0,11.65,10.97,13.38,8.78,cw,10.0,35.0,300.0,0,1,1.1109,6.51
81,16.0,16.0,75.95,85.95,0,1,3.88,15.52,1.13,15.96,ccw,10.0,35.0,300.0,0,0,1.4442,0.403
82,3.0,3.0,332.42,342.42,40,0,2.66,-1.39,2.86,-0.91,ccw,10.0,35.0,300.0,0,1,1.1474,13.884
83,16.0,16.0,121.18,111.18,65,0,-8.28,13.69,-5.78,14.92,cw,10.0,35.0,300.0,0,1,1.2476,2.356
84,16.0,16.0,125.36,115.36,0,1,-9.26,13.05,-6.85,14.46,cw,10.0,35.0,300.0,1,1,1.2065,0.138
85,16.0,16.0,25.98,35.98,40,0,14.38,7.01,12.95,9.4,ccw,10.0,35.0,300.0,0,1,1.1032,0.101
86,12.0,12.0,9.54,359.54,0,1,11.83,1.99,12.0,-0.1,cw,10.0,35.0,300.0,1,1,1.1361,8.833
87,3.0,3.0,135.42,125.42,0,1,-2.14,2.11,-1.74,2.44,cw,10.0,35.0,300.0,1,1,1.0928,11.528
88,20.0,20.0,197.36,187.36,0,1,-19.09,-5.97,-19.84,-2.56,cw,10.0,35.0,300.0,1,1,1.2644,0.391
89,6.0,6.0,32.89,22.89,40,0,5.04,3.26,5.53,2.33,cw,10.0,35.0,300.0,0,1,1.1286,0.33
90,6.0,6.0,165.91,175.91,0,1,-5.82,1.46,-5.98,0.43,ccw,10.0,35.0,300.0,1,1,1.0914,0.963
91,16.0,16.0,198.29,208.29,140,0,-15.19,-5.02,-14.09,-7.58,ccw,10.0,35.0,300.0,0,1,1.243,5.846
92,20.0,20.0,132.14,142.14,140,0,-13.42,14.83,-15.79,12.27,ccw,10.0,35.0,300.0,0,1,1.6237,0.23
93,20.0,20.0,203.22,193.22,140,0,-18.38,-7.89,-19.47,-4.57,cw,10.0,35.0,300.0,0,1,1.3149,0.284
94,3.0,3.0,180.76,190.76,115,0,-3.0,-0.04,-2.95,-0.56,ccw,10.0,35.0,300.0,0,1,1.1581,0.34
95,6.0,6.0,243.69,253.69,0,1,-2.66,-5.38,-1.68,-5.76,ccw,10.0,35.0,300.0,1,1,1.0634,0.625
96,12.0,12.0,173.71,163.71,40,0,-11.93,1.32,-11.52,3.37,cw,10.0,35.0,300.0,0,1,1.1394,6.408
97,6.0,6.0,308.72,298.72,140,0,3.75,-4.68,2.88,-5.26,cw,10.0,35.0,300.0,0,1,1.1674,11.689
98,6.0,6.0,266.14,256.14,40,0,-0.4,-5.99,-1.44,-5.83,cw,10.0,35.0,300.0,0,1,1.2175,0.152
99,16.0,16.0,297.67,287.67,40,0,7.43,-14.17,4.86,-15.25,cw,10.0,35.0,300.0,0,1,1.2118,0.32
100,16.0,16.0,336.58,346.58,115,0,14.68,-6.36,15.56,-3.71,ccw,10.0,35.0,300.0,0,1,1.2367,0.211
