trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,3.0,3.0,223.17,213.17,140,0,-2.19,-2.05,-2.51,-1.64,cw,10.0,35.0,100.0,0,1,1.1862,0.308
2,3.0,3.0,326.62,336.62,140,0,2.51,-1.65,2.75,-1.19,ccw,10.0,35.0,100.0,0,1,0.9622,0.784
3,6.0,6.0,179.47,189.47,0,1,-6.0,0.06,-5.92,-0.99,ccw,10.0,35.0,100.0,1,1,0.8731,0.901
4,12.0,12.0,44.91,54.91,40,0,8.5,8.47,6.9,9.82,ccw,10.0,35.0,100.0,0,1,0.9521,1.062
5,12.0,12.0,165.46,175.46,40,0,-11.62,3.01,-11.96,0.95,ccw,10.0,35.0,100.0,0,1,1.115,0.941
6,6.0,6.0,277.66,287.66,65,0,0.8,-5.95,1.82,-5.72,ccw,10.0,35.0,100.0,0,1,1.0292,1.222
7,16.0,16.0,359.91,9.91,115,0,16.0,-0.02,15.76,2.75,ccw,10.0,35.0,100.0,0,1,1.0404,1.099
8,12.0,12.0,145.46,135.46,0,1,-9.88,6.8,-8.55,8.42,cw,10.0,35.0,100.0,1,1,0.9192,0.916
9,20.0,20.0,165.7,155.7,0,1,-19.38,4.94,-18.23,8.23,cw,10.0,35.0,100.0,1,1,0.9248,1.042
10,12.0,12.0,170.91,160.91,0,1,-11.85,1.9,-11.34,3.92,cw,10.0,35.0,100.0,1,1,0.8663,1.009
11,3.0,3.0,248.55,258.55,0,1,-1.1,-2.79,-0.6,-2.94,ccw,10.0,35.0,100.0,1,1,0.8256,1.005
12,6.0,6.0,211.29,221.29,115,0,-5.13,-3.12,-4.51,-3.96,ccw,10.0,35.0,100.0,0,1,1.116,0.883
13,12.0,12.0,177.67,167.67,0,1,-11.99,0.49,-11.72,2.56,cw,10.0,35.0,100.0,1,1,0.8519,0.546
14,3.0,3.0,255.3,265.3,140,0,-0.76,-2.9,-0.25,-2.99,ccw,10.0,35.0,100.0,0,1,0.9289,0.663
15,3.0,3.0,138.41,148.41,65,0,-2.24,1.99,-2.56,1.57,ccw,10.0,35.0,100.0,0,1,1.1035,0.63
16,12.0,12.0,219.7,229.7,0,1,-9.23,-7.66,-7.76,-9.15,ccw,10.0,35.0,100.0,1,1,0.8783,0.865
17,20.0,20.0,338.96,328.96,0,1,18.67,-7.18,17.14,-10.31,cw,10.0,35.0,100.0,1,1,0.9922,0.755
18,3.0,3.0,358.85,348.85,0,1,3.0,-0.06,2.94,-0.58,cw,10.0,35.0,100.0,1,1,0.7684,0.748
19,16.0,16.0,263.6,273.6,0,1,-1.78,-15.9,1.01,-15.97,ccw,10.0,35.0,100.0,1,1,0.9299,0.627
20,20.0,20.0,278.0,268.0,0,1,2.78,-19.81,-0.7,-19.99,cw,10.0,10.0,100.0,1,1,2.2641,0.683
21,16.0,16.0,246.23,236.23,0,1,-6.45,-14.64,-8.89,-13.3,cw,10.0,35.0,100.0,1,1,0.8801,1.116
22,16.0,16.0,169.33,159.33,115,0,-15.72,2.96,-14.97,5.65,cw,10.0,35.0,100.0,0,1,0.9556,0.603
23,12.0,12.0,147.77,157.77,0,1,-10.15,6.4,-11.11,4.54,ccw,10.0,35.0,100.0,1,1,0.998,0.896
24,20.0,20.0,3.21,13.21,65,0,19.97,1.12,19.47,4.57,ccw,10.0,35.0,100.0,0,1,1.0073,0.412
25,12.0,12.0,96.73,106.73,0,1,-1.41,11.92,-3.45,11.49,ccw,10.0,35.0,100.0,1,1,0.9574,0.534
