trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,6.0,6.0,71.71,81.71,0,1,1.88,5.7,0.87,5.94,ccw,10.0,35.0,400.0,1,1,1.0199,0.575
2,16.0,16.0,302.12,312.12,65,0,8.51,-13.55,10.73,-11.87,ccw,10.0,35.0,400.0,0,1,1.3538,0.595
3,20.0,20.0,210.61,200.61,0,1,-17.21,-10.19,-18.72,-7.04,cw,10.0,35.0,400.0,1,1,1.0013,0.604
4,20.0,20.0,173.37,183.37,65,0,-19.87,2.31,-19.97,-1.18,ccw,10.0,35.0,400.0,1,0,2.0729,0.507
5,16.0,16.0,48.36,58.36,40,0,10.63,11.96,8.39,13.62,ccw,10.0,35.0,400.0,0,1,1.0254,0.351
6,20.0,20.0,48.97,38.97,0,1,13.13,15.09,15.55,12.58,cw,10.0,35.0,400.0,1,1,0.9188,0.27
7,16.0,16.0,214.3,224.3,0,1,-13.22,-9.02,-11.45,-11.17,ccw,10.0,35.0,400.0,1,1,0.9752,0.427
8,16.0,16.0,335.87,325.87,0,1,14.6,-6.54,13.25,-8.98,cw,10.0,35.0,400.0,1,1,1.251,0.394
9,16.0,16.0,21.34,31.34,65,0,14.9,5.82,13.67,8.32,ccw,10.0,35.0,400.0,0,1,0.9751,0.406
10,16.0,16.0,306.72,296.72,0,1,9.57,-12.82,7.19,-14.29,cw,10.0,35.0,400.0,1,1,0.9665,0.591
11,3.0,3.0,148.04,138.04,40,0,-2.55,1.59,-2.23,2.01,cw,10.0,35.0,400.0,0,1,0.9968,0.352
12,16.0,16.0,112.47,122.47,115,0,-6.12,14.79,-8.59,13.5,ccw,10.0,35.0,400.0,1,0,1.2376,0.7
13,3.0,3.0,239.01,229.01,140,0,-1.54,-2.57,-1.97,-2.26,cw,10.0,35.0,400.0,0,1,1.0261,0.332
14,16.0,16.0,22.22,32.22,0,1,14.81,6.05,13.54,8.53,ccw,10.0,35.0,400.0,1,1,0.9022,0.496
15,20.0,20.0,245.1,255.1,0,1,-8.42,-18.14,-5.14,-19.33,ccw,10.0,10.0,400.0,1,1,1.3256,0.523
16,6.0,6.0,312.04,322.04,40,0,4.02,-4.46,4.73,-3.69,ccw,10.0,35.0,400.0,0,1,1.0208,0.37
17,16.0,16.0,289.33,299.33,40,0,5.3,-15.1,7.84,-13.95,ccw,10.0,35.0,400.0,1,0,0.962,0.832
18,6.0,6.0,233.82,223.82,0,1,-3.54,-4.84,-4.33,-4.15,cw,10.0,35.0,400.0,1,1,1.6068,0.815
19,16.0,16.0,164.63,154.63,65,0,-15.43,4.24,-14.46,6.85,cw,10.0,35.0,400.0,0,1,1.1309,0.763
20,6.0,6.0,96.18,86.18,0,1,-0.65,5.97,0.4,5.99,cw,10.0,35.0,400.0,1,1,0.9137,0.858
21,3.0,3.0,71.06,81.06,115,0,0.97,2.84,0.47,2.96,ccw,10.0,35.0,400.0,0,1,1.0621,0.63
22,20.0,20.0,162.04,152.04,0,1,-19.03,6.17,-17.67,9.38,cw,10.0,35.0,400.0,1,1,1.1454,0.691
23,16.0,16.0,204.56,214.56,40,0,-14.55,-6.65,-13.18,-9.08,ccw,10.0,35.0,400.0,1,0,2.2029,0.698
24,12.0,12.0,27.32,17.32,40,0,10.66,5.51,11.46,3.57,cw,10.0,35.0,400.0,0,1,0.9769,0.704
25,12.0,12.0,150.49,160.49,0,1,-10.44,5.91,-11.31,4.01,ccw,10.0,35.0,400.0,1,1,1.321,0.805
26,16.0,16.0,90.96,100.96,115,0,-0.27,16.0,-3.04,15.71,ccw,10.0,35.0,400.0,0,1,1.2748,0.682
27,20.0,20.0,117.07,107.07,0,1,-9.1,17.81,-5.87,19.12,cw,10.0,10.0,400.0,0,0,1.9788,1.045
28,3.0,3.0,335.92,325.92,0,1,2.74,-1.22,2.48,-1.68,cw,10.0,35.0,400.0,1,1,1.0659,0.406
29,3.0,3.0,272.87,282.87,140,0,0.15,-3.0,0.67,-2.92,ccw,10.0,35.0,400.0,0,1,1.1064,0.703
30,12.0,12.0,303.52,313.52,0,1,6.63,-10.0,8.26,-8.7,ccw,10.0,35.0,400.0,1,1,1.4365,0.845
31,12.0,12.0,152.55,142.55,40,0,-10.65,5.53,-9.53,7.3,cw,10.0,35.0,400.0,0,1,1.3846,0.761
32,12.0,12.0,158.56,148.56,140,0,-11.17,4.39,-10.24,6.26,cw,10.0,35.0,400.0,0,1,1.1782,0.816
33,6.0,6.0,73.69,83.69,0,1,1.69,5.76,0.66,5.96,ccw,10.0,35.0,400.0,1,1,1.23,0.847
34,16.0,16.0,269.21,279.21,0,1,-0.22,-16.0,2.56,-15.79,ccw,10.0,35.0,400.0,1,1,1.1126,0.726
35,12.0,12.0,53.66,43.66,115,0,7.11,9.67,8.68,8.29,cw,10.0,35.0,400.0,0,1,1.0654,0.415
36,3.0,3.0,196.34,186.34,140,0,-2.88,-0.84,-2.98,-0.33,cw,10.0,35.0,400.0,0,1,1.0465,0.516
37,6.0,6.0,220.09,210.09,140,0,-4.59,-3.86,-5.19,-3.01,cw,10.0,35.0,400.0,0,1,1.3163,0.507
38,20.0,20.0,346.49,356.49,65,0,19.45,-4.67,19.96,-1.23,ccw,10.0,35.0,400.0,0,1,1.4518,0.86
39,6.0,6.0,184.3,194.3,0,1,-5.98,-0.45,-5.81,-1.48,ccw,10.0,35.0,400.0,1,1,1.283,0.942
40,6.0,6.0,58.69,68.69,140,0,3.12,5.13,2.18,5.59,ccw,10.0,35.0,400.0,0,1,0.9494,0.552
41,16.0,16.0,274.88,284.88,40,0,1.36,-15.94,4.11,-15.46,ccw,10.0,35.0,400.0,0,1,1.3592,0.578
42,3.0,3.0,267.22,277.22,140,0,-0.15,-3.0,0.38,-2.98,ccw,10.0,35.0,400.0,0,1,1.1504,0.355
43,20.0,20.0,17.86,7.86,0,1,19.04,6.13,19.81,2.74,cw,10.0,35.0,400.0,1,1,1.4285,0.668
44,16.0,16.0,157.01,147.01,0,1,-14.73,6.25,-13.42,8.71,cw,10.0,35.0,400.0,1,1,1.7939,0.698
45,12.0,12.0,80.05,90.05,0,1,2.07,11.82,-0.01,12.0,ccw,10.0,35.0,400.0,1,1,0.9731,0.293
46,6.0,6.0,117.69,127.69,40,0,-2.79,5.31,-3.67,4.75,ccw,10.0,35.0,400.0,0,1,1.0409,0.373
47,3.0,3.0,123.18,133.18,115,0,-1.64,2.51,-2.05,2.19,ccw,10.0,35.0,400.0,0,1,1.1251,0.701
48,6.0,6.0,163.21,153.21,0,1,-5.74,1.73,-5.36,2.7,cw,10.0,35.0,400.0,1,1,0.9487,0.304
49,20.0,20.0,176.12,166.12,0,1,-19.95,1.35,-19.42,4.8,cw,10.0,35.0,400.0,1,1,0.9329,0.511
50,16.0,16.0,131.94,121.94,0,1,-10.69,11.9,-8.46,13.58,cw,10.0,35.0,400.0,0,0,1.2464,2.405
51,6.0,6.0,117.89,127.89,0,1,-2.81,5.3,-3.69,4.73,ccw,10.0,35.0,400.0,1,1,1.6616,0.791
52,16.0,16.0,59.44,69.44,0,1,8.13,13.78,5.62,14.98,ccw,10.0,35.0,400.0,1,1,1.131,0.596
53,3.0,3.0,87.42,97.42,115,0,0.14,3.0,-0.39,2.97,ccw,10.0,35.0,400.0,0,1,1.1141,0.962
54,20.0,20.0,264.53,274.53,115,0,-1.91,-19.91,1.58,-19.94,ccw,10.0,10.0,400.0,0,1,1.3497,0.776
55,12.0,12.0,51.59,41.59,0,1,7.46,9.4,8.98,7.97,cw,10.0,35.0,400.0,1,1,1.2578,0.732
56,20.0,20.0,315.47,305.47,65,0,14.26,-14.03,11.61,-16.29,cw,10.0,35.0,400.0,0,1,1.5618,0.362
57,6.0,6.0,118.71,108.71,0,1,-2.88,5.26,-1.92,5.68,cw,10.0,35.0,400.0,1,1,0.9761,0.341
58,20.0,20.0,345.66,355.66,0,1,19.38,-4.95,19.94,-1.51,ccw,10.0,35.0,400.0,1,1,1.5558,0.664
59,20.0,20.0,356.99,346.99,0,1,19.97,-1.05,19.49,-4.5,cw,10.0,35.0,400.0,1,1,1.0482,0.181
60,16.0,16.0,16.24,26.24,0,1,15.36,4.47,14.35,7.07,ccw,10.0,35.0,400.0,1,1,0.9011,0.45
61,3.0,3.0,288.5,298.5,0,1,0.95,-2.84,1.43,-2.64,ccw,10.0,35.0,400.0,1,1,1.0677,0.671
62,6.0,6.0,166.12,176.12,140,0,-5.82,1.44,-5.99,0.41,ccw,10.0,35.0,400.0,0,1,1.0705,0.46
63,6.0,6.0,240.4,250.4,0,1,-2.96,-5.22,-2.01,-5.65,ccw,10.0,35.0,400.0,1,1,0.951,0.47
64,20.0,20.0,75.65,85.65,40,0,4.96,19.38,1.52,19.94,ccw,10.0,10.0,400.0,0,1,1.1327,0.547
65,3.0,3.0,14.63,4.63,0,1,2.9,0.76,2.99,0.24,cw,10.0,35.0,400.0,1,1,1.0132,0.618
66,16.0,16.0,306.88,316.88,115,0,9.6,-12.8,11.68,-10.94,ccw,10.0,35.0,400.0,1,0,1.534,0.592
67,3.0,3.0,211.45,221.45,140,0,-2.56,-1.57,-2.25,-1.99,ccw,10.0,35.0,400.0,0,1,1.0176,0.302
68,6.0,6.0,74.04,84.04,40,0,1.65,5.77,0.62,5.97,ccw,10.0,35.0,400.0,0,1,1.1304,0.302
69,16.0,16.0,304.0,294.0,65,0,8.95,-13.26,6.51,-14.62,cw,10.0,35.0,400.0,0,1,0.9718,0.481
70,12.0,12.0,313.82,323.82,140,0,8.31,-8.66,9.69,-7.08,ccw,10.0,35.0,400.0,0,1,1.211,0.671
71,20.0,20.0,65.86,75.86,0,1,8.18,18.25,4.89,19.39,ccw,10.0,10.0,400.0,0,0,1.0735,0.563
72,20.0,20.0,191.69,201.69,0,1,-19.58,-4.05,-18.58,-7.39,ccw,10.0,35.0,400.0,1,1,1.0829,0.692
