trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,16.0,16.0,113.7,103.7,140,0,-6.43,14.65,-3.79,15.54,cw,10.0,35.0,0.0,0,1,1.24,3.908
2,12.0,12.0,313.75,303.75,0,1,8.3,-8.67,6.67,-9.98,cw,10.0,35.0,0.0,1,1,0.8822,0.256
3,12.0,12.0,333.26,343.26,0,1,10.72,-5.4,11.49,-3.46,ccw,10.0,35.0,0.0,1,1,0.8062,0.449
4,6.0,6.0,69.74,59.74,0,1,2.08,5.63,3.02,5.18,cw,10.0,35.0,0.0,1,1,0.8529,0.563
5,3.0,3.0,174.86,184.86,65,0,-2.99,0.27,-2.99,-0.25,ccw,10.0,35.0,0.0,0,1,1.0196,0.642
6,16.0,16.0,291.68,301.68,0,1,5.91,-14.87,8.4,-13.62,ccw,10.0,35.0,0.0,1,1,0.9597,0.649
7,20.0,20.0,189.32,179.32,140,0,-19.74,-3.24,-20.0,0.24,cw,10.0,35.0,0.0,1,0,1.3704,0.488
8,20.0,20.0,60.25,50.25,0,1,9.92,17.36,12.79,15.38,cw,10.0,10.0,0.0,0,0,1.1292,0.504
9,12.0,12.0,197.08,207.08,0,1,-11.47,-3.52,-10.68,-5.46,ccw,10.0,35.0,0.0,1,1,0.8096,1.236
10,16.0,16.0,233.72,223.72,115,0,-9.47,-12.9,-11.56,-11.06,cw,10.0,35.0,0.0,0,1,1.138,0.772
11,20.0,20.0,169.64,159.64,0,1,-19.67,3.6,-18.75,6.96,cw,10.0,35.0,0.0,1,1,0.8908,0.586
12,3.0,3.0,139.36,129.36,0,1,-2.28,1.95,-1.9,2.32,cw,10.0,35.0,0.0,1,1,0.7573,0.751
13,6.0,6.0,341.62,351.62,40,0,5.69,-1.89,5.94,-0.87,ccw,10.0,35.0,0.0,0,1,1.0505,0.854
14,3.0,3.0,260.43,270.43,115,0,-0.5,-2.96,0.02,-3.0,ccw,10.0,35.0,0.0,0,1,0.902,1.07
15,6.0,6.0,245.87,255.87,0,1,-2.45,-5.48,-1.46,-5.82,ccw,10.0,35.0,0.0,1,1,0.8509,0.542
16,12.0,12.0,346.17,336.17,0,1,11.65,-2.87,10.98,-4.85,cw,10.0,35.0,0.0,1,1,1.1813,0.295
17,6.0,6.0,348.12,338.12,0,1,5.87,-1.23,5.57,-2.24,cw,10.0,35.0,0.0,1,1,0.969,0.469
18,3.0,3.0,108.03,118.03,0,1,-0.93,2.85,-1.41,2.65,ccw,10.0,35.0,0.0,1,1,0.7819,0.565
19,12.0,12.0,178.05,188.05,140,0,-11.99,0.41,-11.88,-1.68,ccw,10.0,35.0,0.0,0,1,0.8709,0.418
20,16.0,16.0,294.41,284.41,115,0,6.61,-14.57,3.98,-15.5,cw,10.0,35.0,0.0,0,1,1.1093,0.923
21,16.0,16.0,6.16,16.16,40,0,15.91,1.72,15.37,4.45,ccw,10.0,35.0,0.0,0,1,0.9555,0.381
22,16.0,16.0,143.63,153.63,0,1,-12.88,9.49,-14.34,7.11,ccw,10.0,35.0,0.0,1,1,1.046,0.687
23,3.0,3.0,79.11,89.11,140,0,0.57,2.95,0.05,3.0,ccw,10.0,35.0,0.0,0,1,1.0161,0.478
24,6.0,6.0,143.25,133.25,0,1,-4.81,3.59,-4.11,4.37,cw,10.0,35.0,0.0,1,1,0.9096,0.336
25,16.0,16.0,225.59,215.59,0,1,-11.2,-11.43,-13.01,-9.31,cw,10.0,35.0,0.0,1,1,1.742,0.935
26,20.0,20.0,309.41,319.41,0,1,12.7,-15.45,15.19,-13.01,ccw,10.0,35.0,0.0,0,0,1.3675,0.692
27,16.0,16.0,321.59,311.59,0,1,12.54,-9.94,10.62,-11.97,cw,10.0,35.0,0.0,1,1,0.8441,1.013
28,3.0,3.0,286.73,296.73,0,1,0.86,-2.87,1.35,-2.68,ccw,10.0,35.0,0.0,1,1,0.9862,0.588
