trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
54,6.0,6.0,125.55,135.55,0,1,-3.49,4.88,-4.28,4.2,ccw,10.0,35.0,200.0,1,1,1.1233,0.193
55,12.0,12.0,107.32,97.32,40,0,-3.57,11.46,-1.53,11.9,cw,10.0,35.0,200.0,0,1,0.8191,1.76
56,6.0,6.0,20.96,30.96,0,1,5.6,2.15,5.14,3.09,ccw,10.0,35.0,200.0,1,1,0.7678,2.296
57,20.0,20.0,328.98,318.98,0,1,17.14,-10.31,15.09,-13.13,cw,10.0,35.0,200.0,1,1,0.9177,0.304
58,20.0,20.0,91.04,81.04,65,0,-0.36,20.0,3.12,19.76,cw,10.0,10.0,200.0,0,1,1.0729,0.324
59,3.0,3.0,302.32,292.32,0,1,1.6,-2.54,1.14,-2.78,cw,10.0,35.0,200.0,1,1,0.7584,0.521
60,3.0,3.0,15.98,5.98,65,0,2.88,0.83,2.98,0.31,cw,10.0,35.0,200.0,0,1,0.8157,0.147
61,16.0,16.0,197.86,207.86,0,1,-15.23,-4.91,-14.15,-7.48,ccw,10.0,35.0,200.0,1,1,0.873,0.618
62,20.0,20.0,350.65,0.65,0,1,19.73,-3.25,20.0,0.23,ccw,10.0,35.0,200.0,1,1,0.796,0.345
63,16.0,16.0,281.99,291.99,40,0,3.32,-15.65,5.99,-14.84,ccw,10.0,35.0,200.0,0,1,0.8462,0.258
64,20.0,20.0,6.99,356.99,0,1,19.85,2.43,19.97,-1.05,cw,10.0,35.0,200.0,1,1,0.9088,0.264
65,6.0,6.0,230.77,220.77,115,0,-3.79,-4.65,-4.54,-3.92,cw,10.0,35.0,200.0,0,1,0.9171,0.209
66,16.0,16.0,30.41,20.41,115,0,13.8,8.1,15.0,5.58,cw,10.0,35.0,200.0,0,1,0.8126,0.307
67,3.0,3.0,190.89,180.89,0,1,-2.95,-0.57,-3.0,-0.05,cw,10.0,35.0,200.0,1,1,0.8024,0.436
68,16.0,16.0,96.74,86.74,65,0,-1.88,15.89,0.91,15.97,cw,10.0,35.0,200.0,0,1,0.8727,0.498
69,20.0,20.0,196.03,186.03,40,0,-19.22,-5.52,-19.89,-2.1,cw,10.0,35.0,200.0,0,1,0.8662,1.076
70,20.0,20.0,222.7,232.7,65,0,-14.7,-13.56,-12.12,-15.91,ccw,10.0,35.0,200.0,0,1,0.8449,0.52
71,3.0,3.0,148.97,158.97,140,0,-2.57,1.55,-2.8,1.08,ccw,10.0,35.0,200.0,0,1,1.0641,0.422
72,3.0,3.0,192.2,182.2,40,0,-2.93,-0.63,-3.0,-0.12,cw,10.0,35.0,200.0,0,1,0.7832,0.183
73,3.0,3.0,89.02,99.02,115,0,0.05,3.0,-0.47,2.96,ccw,10.0,35.0,200.0,0,1,0.7997,0.165
74,3.0,3.0,168.46,158.46,0,1,-2.94,0.6,-2.79,1.1,cw,10.0,35.0,200.0,1,1,0.7678,0.248
75,12.0,12.0,125.11,115.11,40,0,-6.9,9.82,-5.09,10.87,cw,10.0,35.0,200.0,0,1,0.8169,0.434
76,3.0,3.0,323.27,313.27,0,1,2.4,-1.79,2.06,-2.18,cw,10.0,35.0,200.0,1,1,0.7288,0.419
77,3.0,3.0,77.69,67.69,140,0,0.64,2.93,1.14,2.78,cw,10.0,35.0,200.0,0,1,0.8807,0.36
78,3.0,3.0,317.05,327.05,0,1,2.2,-2.04,2.52,-1.63,ccw,10.0,35.0,200.0,1,1,0.73,0.085
79,6.0,6.0,124.13,114.13,140,0,-3.37,4.97,-2.45,5.48,cw,10.0,35.0,200.0,0,1,0.8227,0.568
80,12.0,12.0,76.9,66.9,115,0,2.72,11.69,4.71,11.04,cw,10.0,35.0,200.0,0,1,0.9954,0.205
81,20.0,20.0,340.92,350.92,40,0,18.9,-6.54,19.75,-3.16,ccw,10.0,35.0,200.0,0,1,1.0844,0.686
82,12.0,12.0,311.33,321.33,0,1,7.92,-9.01,9.37,-7.5,ccw,10.0,35.0,200.0,1,1,0.8708,0.13
83,3.0,3.0,223.37,213.37,0,1,-2.18,-2.06,-2.51,-1.65,cw,10.0,35.0,200.0,1,1,0.8273,0.181
84,20.0,20.0,175.3,165.3,65,0,-19.93,1.64,-19.35,5.08,cw,10.0,35.0,200.0,0,1,0.8706,0.622
85,3.0,3.0,46.92,36.92,0,1,2.05,2.19,2.4,1.8,cw,10.0,35.0,200.0,1,1,1.4849,0.287
86,20.0,20.0,215.96,225.96,0,1,-16.19,-11.75,-13.9,-14.38,ccw,10.0,35.0,200.0,1,1,1.0152,1.222
87,20.0,20.0,345.47,335.47,140,0,19.36,-5.02,18.2,-8.3,cw,10.0,35.0,200.0,0,1,0.7415,0.86
88,6.0,6.0,348.8,338.8,0,1,5.89,-1.17,5.59,-2.17,cw,10.0,35.0,200.0,1,1,0.7096,0.296
89,20.0,20.0,238.35,248.35,0,1,-10.49,-17.03,-7.38,-18.59,ccw,10.0,10.0,200.0,0,0,1.0358,0.185
90,16.0,16.0,89.65,79.65,0,1,0.1,16.0,2.87,15.74,cw,10.0,35.0,200.0,1,1,1.4052,0.535
91,16.0,16.0,268.77,258.77,0,1,-0.34,-16.0,-3.12,-15.69,cw,10.0,35.0,200.0,1,1,0.8382,0.24
92,6.0,6.0,216.67,206.67,0,1,-4.81,-3.58,-5.36,-2.69,cw,10.0,35.0,200.0,1,1,0.8362,0.081
93,3.0,3.0,234.2,244.2,65,0,-1.75,-2.43,-1.31,-2.7,ccw,10.0,35.0,200.0,0,1,0.9883,6.308
94,6.0,6.0,231.01,241.01,140,0,-3.77,-4.66,-2.91,-5.25,ccw,10.0,35.0,200.0,0,1,0.8332,0.325
95,16.0,16.0,170.96,180.96,65,0,-15.8,2.51,-16.0,-0.27,ccw,10.0,35.0,200.0,0,1,1.0163,0.202
96,6.0,6.0,202.22,192.22,0,1,-5.55,-2.27,-5.86,-1.27,cw,10.0,35.0,200.0,1,1,0.8939,0.156
97,6.0,6.0,176.16,186.16,0,1,-5.99,0.4,-5.97,-0.64,ccw,10.0,35.0,200.0,1,1,0.7515,0.389
98,16.0,16.0,271.64,261.64,0,1,0.46,-15.99,-2.33,-15.83,cw,10.0,35.0,200.0,1,1,0.8125,0.754
99,12.0,12.0,341.32,331.32,0,1,11.37,-3.84,10.53,-5.76,cw,10.0,35.0,200.0,1,1,0.7736,0.32
100,3.0,3.0,278.15,268.15,0,1,0.43,-2.97,-0.1,-3.0,cw,10.0,35.0,200.0,1,1,0.8362,0.305
