trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,3.0,3.0,167.56,177.56,140,0,-2.93,0.65,-3.0,0.13,ccw,10.0,35.0,100.0,0,1,0.8177,1.029
2,12.0,12.0,217.62,207.62,0,1,-9.51,-7.32,-10.63,-5.56,cw,10.0,35.0,100.0,1,1,0.7488,0.289
3,12.0,12.0,223.73,233.73,0,1,-8.67,-8.3,-7.1,-9.68,ccw,10.0,35.0,100.0,1,1,0.8244,0.132
4,3.0,3.0,204.72,194.72,0,1,-2.73,-1.25,-2.9,-0.76,cw,10.0,35.0,100.0,1,1,0.7847,0.261
5,12.0,12.0,121.74,111.74,140,0,-6.31,10.21,-4.44,11.15,cw,10.0,35.0,100.0,0,1,0.7739,0.127
6,20.0,20.0,82.43,72.43,140,0,2.64,19.83,6.04,19.07,cw,10.0,10.0,100.0,0,1,1.0402,0.209
7,12.0,12.0,142.65,132.65,0,1,-9.54,7.28,-8.13,8.83,cw,10.0,35.0,100.0,1,1,0.7398,0.477
8,3.0,3.0,53.83,43.83,40,0,1.77,2.42,2.16,2.08,cw,10.0,35.0,100.0,0,1,0.8132,0.646
9,6.0,6.0,34.03,24.03,115,0,4.97,3.36,5.48,2.44,cw,10.0,35.0,100.0,0,1,0.774,0.175
10,6.0,6.0,345.33,355.33,40,0,5.8,-1.52,5.98,-0.49,ccw,10.0,35.0,100.0,0,1,0.7923,0.222
11,20.0,20.0,286.64,276.64,115,0,5.73,-19.16,2.31,-19.87,cw,10.0,10.0,100.0,0,1,0.9357,0.211
12,3.0,3.0,336.46,326.46,0,1,2.75,-1.2,2.5,-1.66,cw,10.0,35.0,100.0,1,1,0.737,0.324
13,6.0,6.0,80.0,90.0,0,1,1.04,5.91,-0.0,6.0,ccw,10.0,35.0,100.0,1,1,0.8002,0.41
14,3.0,3.0,237.92,227.92,65,0,-1.59,-2.54,-2.01,-2.23,cw,10.0,35.0,100.0,0,1,0.7627,3.626
15,12.0,12.0,127.85,137.85,0,1,-7.36,9.48,-8.9,8.05,ccw,10.0,35.0,100.0,1,1,0.749,0.402
16,6.0,6.0,318.92,308.92,40,0,4.52,-3.94,3.77,-4.67,cw,10.0,35.0,100.0,0,1,0.7899,0.418
17,20.0,20.0,149.27,139.27,65,0,-17.19,10.22,-15.16,13.05,cw,10.0,35.0,100.0,0,1,0.8209,0.29
18,16.0,16.0,30.99,20.99,115,0,13.72,8.24,14.94,5.73,cw,10.0,35.0,100.0,0,1,0.8204,0.149
19,16.0,16.0,249.87,259.87,115,0,-5.51,-15.02,-2.81,-15.75,ccw,10.0,35.0,100.0,0,1,0.9327,0.131
20,20.0,20.0,348.29,358.29,115,0,19.58,-4.06,19.99,-0.6,ccw,10.0,35.0,100.0,0,1,0.8008,0.208
21,6.0,6.0,54.32,64.32,140,0,3.5,4.87,2.6,5.41,ccw,10.0,35.0,100.0,0,1,0.8401,0.359
22,20.0,20.0,66.12,56.12,0,1,8.1,18.29,11.15,16.6,cw,10.0,10.0,100.0,0,0,0.8964,0.121
23,16.0,16.0,1.88,11.88,0,1,15.99,0.52,15.66,3.29,ccw,10.0,35.0,100.0,1,1,0.8201,0.234
24,20.0,20.0,310.05,320.05,0,1,12.87,-15.31,15.33,-12.84,ccw,10.0,35.0,100.0,1,1,0.9551,0.235
25,12.0,12.0,307.44,297.44,0,1,7.3,-9.53,5.53,-10.65,cw,10.0,35.0,100.0,1,1,0.8672,0.254
26,6.0,6.0,269.29,279.29,115,0,-0.07,-6.0,0.97,-5.92,ccw,10.0,35.0,100.0,0,1,0.7868,0.368
27,3.0,3.0,49.9,59.9,40,0,1.93,2.29,1.5,2.6,ccw,10.0,35.0,100.0,0,1,0.8296,0.294
28,6.0,6.0,197.49,207.49,140,0,-5.72,-1.8,-5.32,-2.77,ccw,10.0,35.0,100.0,0,1,0.8117,0.384
29,3.0,3.0,199.89,209.89,0,1,-2.82,-1.02,-2.6,-1.5,ccw,10.0,35.0,100.0,1,1,0.7869,0.608
30,6.0,6.0,9.08,19.08,0,1,5.92,0.95,5.67,1.96,ccw,10.0,35.0,100.0,1,1,0.7474,0.596
31,12.0,12.0,38.47,48.47,65,0,9.39,7.47,7.96,8.98,ccw,10.0,35.0,100.0,0,1,0.9014,0.203
32,6.0,6.0,132.67,142.67,0,1,-4.07,4.41,-4.77,3.64,ccw,10.0,35.0,100.0,1,1,0.7845,0.442
33,16.0,16.0,287.27,277.27,40,0,4.75,-15.28,2.03,-15.87,cw,10.0,35.0,100.0,0,1,0.8923,0.206
34,20.0,20.0,300.7,290.7,0,1,10.21,-17.2,7.07,-18.71,cw,10.0,10.0,100.0,0,0,0.9986,0.257
35,16.0,16.0,112.51,102.51,40,0,-6.12,14.78,-3.46,15.62,cw,10.0,35.0,100.0,0,1,0.9269,0.271
36,12.0,12.0,27.43,17.43,0,1,10.65,5.53,11.45,3.6,cw,10.0,35.0,100.0,1,1,0.7991,1.326
37,12.0,12.0,210.93,220.93,115,0,-10.29,-6.17,-9.07,-7.86,ccw,10.0,35.0,100.0,0,1,0.8273,0.249
38,16.0,16.0,89.8,79.8,0,1,0.06,16.0,2.83,15.75,cw,10.0,35.0,100.0,1,1,1.0582,0.125
39,12.0,12.0,15.8,5.8,65,0,11.55,3.27,11.94,1.21,cw,10.0,35.0,100.0,0,1,0.8249,0.289
40,3.0,3.0,247.83,257.83,140,0,-1.13,-2.78,-0.63,-2.93,ccw,10.0,35.0,100.0,0,1,0.776,0.246
41,20.0,20.0,296.95,286.95,0,1,9.06,-17.83,5.83,-19.13,cw,10.0,10.0,100.0,0,0,0.9527,0.261
42,20.0,20.0,18.19,8.19,115,0,19.0,6.24,19.8,2.85,cw,10.0,35.0,100.0,0,1,0.8072,0.251
43,16.0,16.0,22.69,32.69,40,0,14.76,6.17,13.47,8.64,ccw,10.0,35.0,100.0,0,1,0.8665,20.425
44,16.0,16.0,215.99,225.99,40,0,-12.95,-9.4,-11.12,-11.51,ccw,10.0,35.0,100.0,0,1,0.7756,0.669
45,12.0,12.0,69.52,59.52,0,1,4.2,11.24,6.09,10.34,cw,10.0,35.0,100.0,1,1,0.8547,0.315
46,3.0,3.0,267.82,257.82,0,1,-0.11,-3.0,-0.63,-2.93,cw,10.0,35.0,100.0,1,1,0.869,9.709
47,20.0,20.0,165.96,155.96,65,0,-19.4,4.85,-18.27,8.15,cw,10.0,35.0,100.0,0,1,0.8415,0.218
48,6.0,6.0,113.07,103.07,40,0,-2.35,5.52,-1.36,5.84,cw,10.0,35.0,100.0,0,1,0.8053,0.282
