trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
22,12.0,12.0,218.0,208.0,0,1,-9.46,-7.39,-10.6,-5.63,cw,10.0,35.0,200.0,1,1,0.7407,0.269
23,6.0,6.0,326.61,336.61,0,1,5.01,-3.3,5.51,-2.38,ccw,10.0,35.0,200.0,1,1,0.6124,0.199
24,16.0,16.0,138.12,148.12,65,0,-11.91,10.68,-13.59,8.45,ccw,10.0,35.0,200.0,0,1,0.6911,0.448
25,6.0,6.0,35.82,25.82,0,1,4.87,3.51,5.4,2.61,cw,10.0,35.0,200.0,1,1,0.6892,0.401
26,16.0,16.0,335.0,325.0,0,1,14.5,-6.76,13.11,-9.18,cw,10.0,35.0,200.0,0,0,0.6023,0.675
27,20.0,20.0,180.22,190.22,115,0,-20.0,-0.08,-19.68,-3.55,ccw,10.0,35.0,200.0,0,1,0.6635,0.587
28,6.0,6.0,319.82,309.82,65,0,4.58,-3.87,3.84,-4.61,cw,10.0,35.0,200.0,0,1,0.6359,0.305
29,3.0,3.0,258.68,248.68,40,0,-0.59,-2.94,-1.09,-2.79,cw,10.0,35.0,200.0,0,1,0.5583,0.62
30,6.0,6.0,32.52,42.52,115,0,5.06,3.23,4.42,4.06,ccw,10.0,35.0,200.0,0,1,1.3414,0.476
31,3.0,3.0,18.84,8.84,0,1,2.84,0.97,2.96,0.46,cw,10.0,35.0,200.0,0,0,0.5898,0.163
32,12.0,12.0,231.15,221.15,0,1,-7.53,-9.35,-9.04,-7.9,cw,10.0,35.0,200.0,1,1,0.7635,0.699
33,16.0,16.0,355.03,5.03,0,1,15.94,-1.39,15.94,1.4,ccw,10.0,35.0,200.0,1,1,0.6523,0.715
34,20.0,20.0,104.07,94.07,65,0,-4.86,19.4,-1.42,19.95,cw,10.0,10.0,200.0,0,1,0.8709,0.695
35,20.0,20.0,158.32,148.32,115,0,-18.59,7.39,-17.02,10.5,cw,10.0,35.0,200.0,1,0,0.6759,0.55
36,20.0,20.0,196.65,186.65,0,1,-19.16,-5.73,-19.87,-2.32,cw,10.0,35.0,200.0,1,1,0.7373,0.812
37,12.0,12.0,211.98,201.98,0,1,-10.18,-6.36,-11.13,-4.49,cw,10.0,35.0,200.0,0,0,0.5981,0.773
38,20.0,20.0,255.48,265.48,40,0,-5.01,-19.36,-1.58,-19.94,ccw,10.0,10.0,200.0,0,1,0.7009,0.513
39,3.0,3.0,55.3,45.3,0,1,1.71,2.47,2.11,2.13,cw,10.0,35.0,200.0,1,1,0.6846,0.481
40,20.0,20.0,288.14,278.14,65,0,6.23,-19.01,2.83,-19.8,cw,10.0,10.0,200.0,0,1,1.0862,0.771
41,20.0,20.0,151.45,161.45,0,1,-17.57,9.56,-18.96,6.36,ccw,10.0,35.0,200.0,0,0,0.8185,0.463
42,12.0,12.0,305.07,295.07,140,0,6.9,-9.82,5.09,-10.87,cw,10.0,35.0,200.0,0,1,0.787,0.761
43,16.0,16.0,28.63,38.63,0,1,14.04,7.67,12.5,9.99,ccw,10.0,35.0,200.0,1,1,0.6399,0.555
44,16.0,16.0,162.73,172.73,0,1,-15.28,4.75,-15.87,2.02,ccw,10.0,35.0,200.0,1,1,0.8351,0.677
45,6.0,6.0,292.14,282.14,0,1,2.26,-5.56,1.26,-5.87,cw,10.0,35.0,200.0,1,1,0.7126,0.383
46,12.0,12.0,83.75,73.75,0,1,1.31,11.93,3.36,11.52,cw,10.0,35.0,200.0,1,1,0.7289,0.735
47,6.0,6.0,317.92,327.92,65,0,4.45,-4.02,5.08,-3.19,ccw,10.0,35.0,200.0,0,1,0.6686,0.452
48,16.0,16.0,300.96,310.96,140,0,8.23,-13.72,10.49,-12.08,ccw,10.0,35.0,200.0,0,1,0.6433,0.734
49,20.0,20.0,246.27,256.27,115,0,-8.05,-18.31,-4.75,-19.43,ccw,10.0,10.0,200.0,0,1,0.7734,1.172
50,3.0,3.0,324.58,334.58,115,0,2.44,-1.74,2.71,-1.29,ccw,10.0,35.0,200.0,0,1,0.6308,0.967
51,20.0,20.0,156.5,166.5,40,0,-18.34,7.98,-19.45,4.67,ccw,10.0,35.0,200.0,0,1,0.7256,0.832
52,16.0,16.0,213.98,203.98,0,1,-13.27,-8.94,-14.62,-6.5,cw,10.0,35.0,200.0,1,1,0.771,0.635
53,3.0,3.0,252.57,242.57,0,1,-0.9,-2.86,-1.38,-2.66,cw,10.0,35.0,200.0,1,1,0.6805,0.944
54,20.0,20.0,32.32,42.32,115,0,16.9,10.69,14.79,13.47,ccw,10.0,35.0,200.0,0,1,0.6736,0.879
55,20.0,20.0,308.57,318.57,65,0,12.47,-15.64,14.99,-13.23,ccw,10.0,35.0,200.0,0,1,0.6833,0.93
56,12.0,12.0,171.92,181.92,0,1,-11.88,1.69,-11.99,-0.4,ccw,10.0,35.0,200.0,0,0,0.6549,0.809
57,3.0,3.0,254.29,264.29,40,0,-0.81,-2.89,-0.3,-2.99,ccw,10.0,35.0,200.0,0,1,0.6163,0.637
58,12.0,12.0,255.11,245.11,65,0,-3.08,-11.6,-5.05,-10.89,cw,10.0,35.0,200.0,0,1,0.6858,1.281
59,3.0,3.0,180.06,190.06,0,1,-3.0,-0.0,-2.95,-0.52,ccw,10.0,35.0,200.0,1,1,0.7056,0.699
60,6.0,6.0,171.86,161.86,0,1,-5.94,0.85,-5.7,1.87,cw,10.0,35.0,200.0,0,0,1.2827,1.054
61,16.0,16.0,51.79,41.79,0,1,9.9,12.57,11.93,10.66,cw,10.0,35.0,200.0,1,1,1.003,0.907
62,16.0,16.0,122.92,132.92,65,0,-8.7,13.43,-10.9,11.72,ccw,10.0,35.0,200.0,1,0,0.8215,0.74
63,20.0,20.0,41.33,51.33,115,0,15.02,13.21,12.5,15.61,ccw,10.0,35.0,200.0,0,1,0.8302,0.903
64,16.0,16.0,216.2,226.2,0,1,-12.91,-9.45,-11.08,-11.55,ccw,10.0,35.0,200.0,1,1,0.7297,0.756
65,12.0,12.0,153.58,163.58,115,0,-10.75,5.34,-11.51,3.39,ccw,10.0,35.0,200.0,0,1,1.1427,0.833
66,20.0,20.0,27.4,17.4,0,1,17.76,9.2,19.08,5.98,cw,10.0,35.0,200.0,0,0,0.9824,0.907
67,3.0,3.0,169.56,179.56,0,1,-2.95,0.54,-3.0,0.02,ccw,10.0,35.0,200.0,1,1,0.8279,0.737
68,3.0,3.0,139.96,149.96,0,1,-2.3,1.93,-2.6,1.5,ccw,10.0,35.0,200.0,1,1,0.6915,0.779
69,20.0,20.0,12.63,2.63,0,1,19.52,4.37,19.98,0.92,cw,10.0,35.0,200.0,0,0,0.6277,0.94
70,16.0,16.0,324.33,334.33,0,1,13.0,-9.33,14.42,-6.93,ccw,10.0,35.0,200.0,0,0,0.7169,1.261
71,20.0,20.0,274.7,284.7,115,0,1.64,-19.93,5.07,-19.35,ccw,10.0,10.0,200.0,0,1,0.8759,1.181
72,20.0,20.0,172.76,182.76,0,1,-19.84,2.52,-19.98,-0.96,ccw,10.0,35.0,200.0,1,1,0.6906,0.926
73,20.0,20.0,307.85,317.85,0,1,12.27,-15.79,14.83,-13.42,ccw,10.0,35.0,200.0,0,0,0.6443,1.095
74,6.0,6.0,241.66,251.66,140,0,-2.85,-5.28,-1.89,-5.7,ccw,10.0,35.0,200.0,0,1,0.7379,1.334
75,20.0,20.0,328.82,338.82,140,0,17.11,-10.35,18.65,-7.22,ccw,10.0,35.0,200.0,0,1,0.677,1.226
76,16.0,16.0,326.3,316.3,0,1,13.31,-8.88,11.57,-11.05,cw,10.0,35.0,200.0,1,1,0.6666,0.907
77,6.0,6.0,44.01,54.01,0,1,4.32,4.17,3.53,4.85,ccw,10.0,35.0,200.0,0,0,0.8435,1.044
78,3.0,3.0,107.24,117.24,0,1,-0.89,2.87,-1.37,2.67,ccw,10.0,35.0,200.0,1,1,0.82,1.355
79,16.0,16.0,266.54,256.54,115,0,-0.96,-15.97,-3.72,-15.56,cw,10.0,35.0,200.0,0,1,0.6217,1.539
80,20.0,20.0,17.91,7.91,65,0,19.03,6.15,19.81,2.75,cw,10.0,35.0,200.0,0,1,0.7234,0.934
81,6.0,6.0,358.61,348.61,0,1,6.0,-0.15,5.88,-1.19,cw,10.0,35.0,200.0,1,1,0.7153,1.01
82,16.0,16.0,154.95,164.95,65,0,-14.49,6.78,-15.45,4.16,ccw,10.0,35.0,200.0,0,1,0.6442,1.02
83,20.0,20.0,311.15,321.15,40,0,13.16,-15.06,15.57,-12.55,ccw,10.0,35.0,200.0,0,1,0.7123,1.133
84,12.0,12.0,291.73,281.73,0,1,4.44,-11.15,2.44,-11.75,cw,10.0,35.0,200.0,1,1,0.6996,0.923
85,3.0,3.0,303.47,293.47,65,0,1.65,-2.5,1.19,-2.75,cw,10.0,35.0,200.0,0,1,0.7303,1.17
86,3.0,3.0,287.42,277.42,65,0,0.9,-2.86,0.39,-2.97,cw,10.0,35.0,200.0,0,1,0.8214,0.726
87,16.0,16.0,290.52,300.52,40,0,5.61,-14.98,8.13,-13.78,ccw,10.0,35.0,200.0,0,1,0.7775,0.826
88,20.0,20.0,190.14,200.14,0,1,-19.69,-3.52,-18.78,-6.89,ccw,10.0,35.0,200.0,1,1,0.9016,0.894
89,12.0,12.0,18.79,28.79,0,1,11.36,3.86,10.52,5.78,ccw,10.0,35.0,200.0,1,1,1.191,0.915
90,20.0,20.0,211.12,201.12,40,0,-17.12,-10.34,-18.66,-7.21,cw,10.0,35.0,200.0,0,1,0.7609,1.141
91,3.0,3.0,146.17,136.17,65,0,-2.49,1.67,-2.16,2.08,cw,10.0,35.0,200.0,0,1,0.7196,1.164
92,3.0,3.0,222.37,232.37,40,0,-2.22,-2.02,-1.83,-2.38,ccw,10.0,35.0,200.0,0,1,0.7093,0.7
93,12.0,12.0,138.12,128.12,0,1,-8.93,8.01,-7.41,9.44,cw,10.0,35.0,200.0,0,0,0.7305,1.271
94,3.0,3.0,271.55,261.55,0,1,0.08,-3.0,-0.44,-2.97,cw,10.0,35.0,200.0,1,1,0.864,0.872
95,12.0,12.0,112.13,122.13,115,0,-4.52,11.12,-6.38,10.16,ccw,10.0,35.0,200.0,0,1,0.6428,0.95
96,6.0,6.0,322.72,332.72,0,1,4.77,-3.63,5.33,-2.75,ccw,10.0,35.0,200.0,1,1,0.8568,0.849
97,16.0,16.0,23.78,13.78,65,0,14.64,6.45,15.54,3.81,cw,10.0,35.0,200.0,0,1,0.7289,0.976
98,16.0,16.0,145.25,135.25,115,0,-13.15,9.12,-11.36,11.26,cw,10.0,35.0,200.0,0,1,0.618,0.865
99,6.0,6.0,328.19,338.19,0,1,5.1,-3.16,5.57,-2.23,ccw,10.0,35.0,200.0,1,1,0.8896,0.861
100,6.0,6.0,115.83,125.83,140,0,-2.61,5.4,-3.51,4.86,ccw,10.0,35.0,200.0,0,1,0.5897,1.212
