trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,3.0,3.0,298.19,288.19,140,0,1.42,-2.64,0.94,-2.85,cw,10.0,35.0,200.0,0,1,0.9076,5.091
2,6.0,6.0,289.16,299.16,40,0,1.97,-5.67,2.92,-5.24,ccw,10.0,35.0,200.0,0,1,0.9949,0.183
3,16.0,16.0,20.0,30.0,0,1,15.03,5.47,13.86,8.0,ccw,10.0,35.0,200.0,1,1,0.9306,0.217
4,6.0,6.0,81.47,71.47,0,1,0.89,5.93,1.91,5.69,cw,10.0,35.0,200.0,1,1,0.817,0.263
5,6.0,6.0,18.61,28.61,0,1,5.69,1.91,5.27,2.87,ccw,10.0,35.0,200.0,1,1,0.8139,0.747
6,12.0,12.0,28.63,18.63,65,0,10.53,5.75,11.37,3.83,cw,10.0,35.0,200.0,0,1,0.8034,0.431
7,16.0,16.0,298.36,308.36,0,1,7.6,-14.08,9.93,-12.55,ccw,10.0,35.0,200.0,1,1,0.9192,0.555
8,16.0,16.0,346.1,356.1,0,1,15.53,-3.84,15.96,-1.09,ccw,10.0,35.0,200.0,1,1,0.7232,0.73
9,3.0,3.0,132.39,122.39,65,0,-2.02,2.22,-1.61,2.53,cw,10.0,35.0,200.0,0,1,0.7513,0.657
10,3.0,3.0,335.32,345.32,0,1,2.73,-1.25,2.9,-0.76,ccw,10.0,35.0,200.0,1,1,0.722,0.386
11,16.0,16.0,352.22,342.22,40,0,15.85,-2.17,15.24,-4.89,cw,10.0,35.0,200.0,0,1,0.8352,0.691
12,6.0,6.0,126.2,116.2,0,1,-3.54,4.84,-2.65,5.38,cw,10.0,35.0,200.0,1,1,0.7578,0.786
13,6.0,6.0,334.5,344.5,0,1,5.42,-2.58,5.78,-1.6,ccw,10.0,35.0,200.0,1,1,0.8297,0.407
14,16.0,16.0,250.49,260.49,0,1,-5.34,-15.08,-2.64,-15.78,ccw,10.0,35.0,200.0,1,1,0.8082,0.523
15,6.0,6.0,359.13,349.13,140,0,6.0,-0.09,5.89,-1.13,cw,10.0,35.0,200.0,0,1,0.8305,0.859
16,6.0,6.0,89.81,99.81,0,1,0.02,6.0,-1.02,5.91,ccw,10.0,35.0,200.0,1,1,0.7498,0.899
17,12.0,12.0,300.91,290.91,140,0,6.16,-10.3,4.28,-11.21,cw,10.0,35.0,200.0,0,1,0.7432,0.618
18,3.0,3.0,341.3,331.3,40,0,2.84,-0.96,2.63,-1.44,cw,10.0,35.0,200.0,0,1,1.0717,0.702
19,3.0,3.0,348.76,338.76,0,1,2.94,-0.58,2.8,-1.09,cw,10.0,35.0,200.0,1,1,0.7969,0.526
20,16.0,16.0,51.43,61.43,65,0,9.98,12.51,7.65,14.05,ccw,10.0,35.0,200.0,0,1,0.8801,0.984
21,6.0,6.0,197.73,187.73,0,1,-5.71,-1.83,-5.95,-0.81,cw,10.0,35.0,200.0,1,1,0.8344,0.775
22,16.0,16.0,310.2,300.2,140,0,10.33,-12.22,8.05,-13.83,cw,10.0,35.0,200.0,0,1,0.8156,0.848
