trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,20.0,20.0,295.67,305.67,115,0,8.66,-18.03,11.66,-16.25,ccw,10.0,10.0,0.0,0,1,1.5542,4.877
2,12.0,12.0,50.13,60.13,65,0,7.69,9.21,5.98,10.41,ccw,10.0,35.0,0.0,1,0,0.7501,0.681
3,16.0,16.0,339.72,329.72,115,0,15.01,-5.55,13.82,-8.07,cw,10.0,35.0,0.0,0,1,0.7909,0.745
4,3.0,3.0,208.37,218.37,40,0,-2.64,-1.43,-2.35,-1.86,ccw,10.0,35.0,0.0,0,1,0.8462,0.746
5,12.0,12.0,29.86,39.86,0,1,10.41,5.98,9.21,7.69,ccw,10.0,35.0,0.0,1,1,0.8323,0.744
6,16.0,16.0,90.73,100.73,140,0,-0.2,16.0,-2.98,15.72,ccw,10.0,35.0,0.0,0,1,1.2953,0.674
7,3.0,3.0,313.95,323.95,0,1,2.08,-2.16,2.43,-1.77,ccw,10.0,35.0,0.0,1,1,0.8125,0.624
8,6.0,6.0,162.09,152.09,65,0,-5.71,1.85,-5.3,2.81,cw,10.0,35.0,0.0,0,1,0.9142,0.761
9,12.0,12.0,190.71,180.71,0,1,-11.79,-2.23,-12.0,-0.15,cw,10.0,35.0,0.0,1,1,1.1499,0.869
10,6.0,6.0,118.35,128.35,0,1,-2.85,5.28,-3.72,4.71,ccw,10.0,35.0,0.0,0,0,0.6351,0.902
11,3.0,3.0,89.32,99.32,0,1,0.04,3.0,-0.49,2.96,ccw,10.0,35.0,0.0,1,1,0.6351,0.942
12,20.0,20.0,76.04,66.04,115,0,4.83,19.41,8.12,18.28,cw,10.0,10.0,0.0,0,1,1.2709,0.905
13,20.0,20.0,326.52,336.52,0,1,16.68,-11.03,18.34,-7.97,ccw,10.0,35.0,0.0,1,1,1.0944,0.885
14,16.0,16.0,261.77,251.77,0,1,-2.29,-15.84,-5.01,-15.2,cw,10.0,35.0,0.0,0,0,1.5272,0.805
15,20.0,20.0,107.17,117.17,140,0,-5.91,19.11,-9.13,17.79,ccw,10.0,10.0,0.0,0,1,1.1207,0.61
16,20.0,20.0,139.14,129.14,40,0,-15.13,13.08,-12.62,15.51,cw,10.0,35.0,0.0,0,1,3.9664,0.589
17,3.0,3.0,122.87,112.87,40,0,-1.63,2.52,-1.17,2.76,cw,10.0,35.0,0.0,0,1,0.8541,1.118
18,12.0,12.0,247.56,237.56,0,1,-4.58,-11.09,-6.44,-10.13,cw,10.0,35.0,0.0,0,0,0.8305,0.717
19,16.0,16.0,190.6,180.6,65,0,-15.73,-2.94,-16.0,-0.17,cw,10.0,35.0,0.0,0,1,1.7788,0.678
20,6.0,6.0,343.23,353.23,40,0,5.74,-1.73,5.96,-0.71,ccw,10.0,35.0,0.0,0,1,0.9112,0.385
21,16.0,16.0,352.43,342.43,115,0,15.86,-2.11,15.25,-4.83,cw,10.0,35.0,0.0,0,1,1.1038,0.578
22,16.0,16.0,183.47,173.47,0,1,-15.97,-0.97,-15.9,1.82,cw,10.0,35.0,0.0,1,1,0.9399,0.692
23,16.0,16.0,17.1,27.1,115,0,15.29,4.7,14.24,7.29,ccw,10.0,35.0,0.0,0,1,0.9392,1.026
24,16.0,16.0,162.15,152.15,0,1,-15.23,4.91,-14.15,7.48,cw,10.0,35.0,0.0,1,1,0.9989,0.781
25,12.0,12.0,176.99,186.99,0,1,-11.98,0.63,-11.91,-1.46,ccw,10.0,35.0,0.0,1,1,0.9179,0.772
26,6.0,6.0,130.74,140.74,115,0,-3.92,4.55,-4.65,3.8,ccw,10.0,35.0,0.0,0,1,0.9461,0.579
27,3.0,3.0,307.46,317.46,65,0,1.82,-2.38,2.21,-2.03,ccw,10.0,35.0,0.0,0,1,0.9838,0.635
28,6.0,6.0,220.66,230.66,115,0,-4.55,-3.91,-3.8,-4.64,ccw,10.0,35.0,0.0,0,1,0.9336,0.682
29,6.0,6.0,230.4,220.4,0,1,-3.82,-4.62,-4.57,-3.89,cw,10.0,35.0,0.0,1,1,0.7842,0.449
30,12.0,12.0,32.74,22.74,40,0,10.09,6.49,11.07,4.64,cw,10.0,35.0,0.0,0,1,1.1795,0.988
31,3.0,3.0,167.16,177.16,0,1,-2.92,0.67,-3.0,0.15,ccw,10.0,35.0,0.0,1,1,0.8047,0.773
32,6.0,6.0,39.15,49.15,0,1,4.65,3.79,3.92,4.54,ccw,10.0,35.0,0.0,1,1,1.2041,0.665
33,20.0,20.0,140.5,130.5,65,0,-15.43,12.72,-12.99,15.21,cw,10.0,35.0,0.0,0,1,0.9476,0.433
34,16.0,16.0,183.67,173.67,40,0,-15.97,-1.02,-15.9,1.77,cw,10.0,35.0,0.0,0,1,2.7089,0.498
35,16.0,16.0,211.54,201.54,65,0,-13.64,-8.37,-14.88,-5.87,cw,10.0,35.0,0.0,0,1,1.0809,0.204
36,16.0,16.0,186.95,196.95,0,1,-15.88,-1.94,-15.31,-4.66,ccw,10.0,35.0,0.0,1,1,1.37,0.671
37,12.0,12.0,73.83,83.83,40,0,3.34,11.53,1.29,11.93,ccw,10.0,35.0,0.0,0,1,0.8229,0.609
38,6.0,6.0,81.49,71.49,0,1,0.89,5.93,1.91,5.69,cw,10.0,35.0,0.0,1,1,0.8649,0.428
39,20.0,20.0,270.09,260.09,0,1,0.03,-20.0,-3.44,-19.7,cw,10.0,10.0,0.0,0,0,1.9954,0.498
40,12.0,12.0,269.33,259.33,0,1,-0.14,-12.0,-2.22,-11.79,cw,10.0,35.0,0.0,1,1,0.9997,0.485
41,16.0,16.0,123.99,133.99,0,1,-8.95,13.27,-11.11,11.51,ccw,10.0,35.0,0.0,0,0,1.409,0.525
42,20.0,20.0,106.28,96.28,0,1,-5.61,19.2,-2.19,19.88,cw,10.0,10.0,0.0,0,0,1.2775,0.657
43,12.0,12.0,241.12,251.12,115,0,-5.79,-10.51,-3.88,-11.35,ccw,10.0,35.0,0.0,0,1,1.0047,1.136
44,6.0,6.0,265.79,275.79,40,0,-0.44,-5.98,0.61,-5.97,ccw,10.0,35.0,0.0,0,1,0.8904,1.007
45,20.0,20.0,189.32,179.32,115,0,-19.74,-3.24,-20.0,0.24,cw,10.0,35.0,0.0,0,1,1.5052,0.798
46,3.0,3.0,15.22,5.22,0,1,2.89,0.79,2.99,0.27,cw,10.0,35.0,0.0,1,1,0.9364,0.784
47,6.0,6.0,68.47,78.47,0,1,2.2,5.58,1.2,5.88,ccw,10.0,35.0,0.0,1,1,1.019,0.67
48,12.0,12.0,293.86,283.86,0,1,4.85,-10.97,2.87,-11.65,cw,10.0,35.0,0.0,1,1,0.9954,0.444
49,3.0,3.0,76.42,66.42,0,1,0.7,2.92,1.2,2.75,cw,10.0,35.0,0.0,1,1,1.1831,0.249
50,16.0,16.0,58.36,48.36,0,1,8.39,13.62,10.63,11.96,cw,10.0,35.0,0.0,0,0,2.7372,0.417
51,3.0,3.0,27.6,37.6,0,1,2.66,1.39,2.38,1.83,ccw,10.0,35.0,0.0,1,1,0.8888,0.307
52,16.0,16.0,329.16,339.16,140,0,13.74,-8.2,14.95,-5.69,ccw,10.0,35.0,0.0,0,1,1.3001,0.522
53,3.0,3.0,266.44,256.44,140,0,-0.19,-2.99,-0.7,-2.92,cw,10.0,35.0,0.0,0,1,1.6071,0.544
54,6.0,6.0,298.61,308.61,65,0,2.87,-5.27,3.74,-4.69,ccw,10.0,35.0,0.0,0,1,0.9113,0.928
55,6.0,6.0,332.67,322.67,115,0,5.33,-2.76,4.77,-3.64,cw,10.0,35.0,0.0,0,1,0.9517,0.672
56,20.0,20.0,347.88,357.88,115,0,19.55,-4.2,19.99,-0.74,ccw,10.0,35.0,0.0,0,1,1.0708,0.628
57,20.0,20.0,166.5,176.5,65,0,-19.45,4.67,-19.96,1.22,ccw,10.0,35.0,0.0,0,1,1.3273,0.64
58,20.0,20.0,61.68,51.68,40,0,9.49,17.61,12.4,15.69,cw,10.0,10.0,0.0,0,1,1.3222,0.33
59,3.0,3.0,20.07,10.07,0,1,2.82,1.03,2.95,0.52,cw,10.0,35.0,0.0,1,1,1.0576,0.515
60,16.0,16.0,316.74,306.74,0,1,11.65,-10.96,9.57,-12.82,cw,10.0,35.0,0.0,1,1,1.2599,0.155
61,6.0,6.0,156.09,146.09,0,1,-5.49,2.43,-4.98,3.35,cw,10.0,35.0,0.0,1,1,1.2882,0.466
62,12.0,12.0,93.33,103.33,40,0,-0.7,11.98,-2.77,11.68,ccw,10.0,35.0,0.0,0,1,1.0773,0.888
63,6.0,6.0,247.88,257.88,65,0,-2.26,-5.56,-1.26,-5.87,ccw,10.0,35.0,0.0,0,1,1.0707,0.272
64,3.0,3.0,175.83,185.83,115,0,-2.99,0.22,-2.98,-0.3,ccw,10.0,35.0,0.0,0,1,1.1461,0.869
65,16.0,16.0,137.29,127.29,0,1,-11.76,10.85,-9.69,12.73,cw,10.0,35.0,0.0,0,0,1.0402,0.978
66,6.0,6.0,10.1,0.1,140,0,5.91,1.05,6.0,0.01,cw,10.0,35.0,0.0,0,1,0.9704,1.095
67,6.0,6.0,231.18,221.18,140,0,-3.76,-4.67,-4.52,-3.95,cw,10.0,35.0,0.0,0,1,0.9112,0.852
68,16.0,16.0,343.31,353.31,0,1,15.33,-4.59,15.89,-1.86,ccw,10.0,35.0,0.0,1,1,1.0284,0.581
69,12.0,12.0,272.09,282.09,0,1,0.44,-11.99,2.51,-11.73,ccw,10.0,35.0,0.0,1,1,0.9926,0.704
70,3.0,3.0,342.58,332.58,0,1,2.86,-0.9,2.66,-1.38,cw,10.0,35.0,0.0,1,1,0.941,1.103
71,20.0,20.0,240.28,250.28,0,1,-9.91,-17.37,-6.75,-18.83,ccw,10.0,10.0,0.0,0,0,0.9647,0.911
72,3.0,3.0,263.82,253.82,0,1,-0.32,-2.98,-0.84,-2.88,cw,10.0,35.0,0.0,1,1,0.862,0.866
73,20.0,20.0,95.55,85.55,65,0,-1.94,19.91,1.55,19.94,cw,10.0,10.0,0.0,0,1,1.2069,0.784
74,16.0,16.0,1.06,11.06,0,1,16.0,0.3,15.7,3.07,ccw,10.0,35.0,0.0,0,0,1.8861,0.947
75,12.0,12.0,78.34,88.34,0,1,2.43,11.75,0.35,11.99,ccw,10.0,35.0,0.0,1,1,0.9382,0.694
76,6.0,6.0,295.63,285.63,0,1,2.59,-5.41,1.62,-5.78,cw,10.0,35.0,0.0,1,1,0.9027,0.816
77,3.0,3.0,7.74,17.74,0,1,2.97,0.4,2.86,0.91,ccw,10.0,35.0,0.0,1,1,0.8721,0.71
78,6.0,6.0,309.96,299.96,0,1,3.85,-4.6,3.0,-5.2,cw,10.0,35.0,0.0,1,1,0.823,0.972
79,6.0,6.0,77.72,67.72,0,1,1.28,5.86,2.28,5.55,cw,10.0,35.0,0.0,1,1,0.7294,1.113
80,6.0,6.0,26.14,16.14,140,0,5.39,2.64,5.76,1.67,cw,10.0,35.0,0.0,0,1,0.793,1.006
81,3.0,3.0,94.77,84.77,40,0,-0.25,2.99,0.27,2.99,cw,10.0,35.0,0.0,0,1,0.8671,1.002
82,16.0,16.0,146.49,156.49,0,1,-13.34,8.83,-14.67,6.38,ccw,10.0,35.0,0.0,0,0,1.3511,1.16
83,12.0,12.0,133.96,123.96,0,1,-8.33,8.64,-6.7,9.95,cw,10.0,35.0,0.0,1,1,0.9293,0.665
84,16.0,16.0,359.31,9.31,0,1,16.0,-0.19,15.79,2.59,ccw,10.0,35.0,0.0,1,1,0.9128,0.529
85,16.0,16.0,353.48,3.48,0,1,15.9,-1.82,15.97,0.97,ccw,10.0,35.0,0.0,1,1,0.8601,0.915
86,6.0,6.0,127.07,137.07,140,0,-3.62,4.79,-4.39,4.09,ccw,10.0,35.0,0.0,0,1,0.8247,0.89
87,20.0,20.0,106.06,96.06,65,0,-5.53,19.22,-2.11,19.89,cw,10.0,10.0,0.0,0,1,0.941,0.762
88,16.0,16.0,156.27,146.27,0,1,-14.65,6.44,-13.31,8.88,cw,10.0,35.0,0.0,1,1,1.1824,0.469
89,3.0,3.0,318.16,308.16,0,1,2.24,-2.0,1.85,-2.36,cw,10.0,35.0,0.0,1,1,0.8602,0.608
90,12.0,12.0,149.89,159.89,65,0,-10.38,6.02,-11.27,4.13,ccw,10.0,35.0,0.0,0,1,1.044,0.771
91,6.0,6.0,36.43,26.43,0,1,4.83,3.56,5.37,2.67,cw,10.0,35.0,0.0,1,1,0.8379,0.635
92,3.0,3.0,253.91,263.91,115,0,-0.83,-2.88,-0.32,-2.98,ccw,10.0,35.0,0.0,0,1,0.8683,0.91
