trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,12.0,12.0,74.69,64.69,140,0,3.17,11.57,5.13,10.85,cw,10.0,35.0,100.0,0,1,2.2718,2.165
2,16.0,16.0,299.73,289.73,0,1,7.94,-13.89,5.4,-15.06,cw,10.0,35.0,100.0,1,1,1.0987,2.17
3,3.0,3.0,53.56,63.56,0,1,1.78,2.41,1.34,2.69,ccw,10.0,35.0,100.0,1,1,0.9729,1.05
4,3.0,3.0,121.65,131.65,0,1,-1.57,2.55,-1.99,2.24,ccw,10.0,35.0,100.0,1,1,0.9883,1.533
5,12.0,12.0,296.51,286.51,0,1,5.36,-10.74,3.41,-11.51,cw,10.0,35.0,100.0,1,1,0.9663,0.599
6,12.0,12.0,359.51,349.51,65,0,12.0,-0.1,11.8,-2.19,cw,10.0,35.0,100.0,0,1,0.9844,0.882
7,6.0,6.0,60.9,70.9,0,1,2.92,5.24,1.96,5.67,ccw,10.0,35.0,100.0,1,1,0.9015,0.714
8,3.0,3.0,109.92,99.92,115,0,-1.02,2.82,-0.52,2.96,cw,10.0,35.0,100.0,0,1,0.858,3.07
9,20.0,20.0,314.1,304.1,0,1,13.92,-14.36,11.21,-16.56,cw,10.0,35.0,100.0,0,0,1.4915,3.846
10,3.0,3.0,299.06,289.06,40,0,1.46,-2.62,0.98,-2.84,cw,10.0,35.0,100.0,0,1,0.8752,1.039
11,20.0,20.0,130.3,140.3,40,0,-12.94,15.25,-15.39,12.77,ccw,10.0,35.0,100.0,0,1,0.9007,0.535
12,12.0,12.0,267.79,277.79,0,1,-0.46,-11.99,1.63,-11.89,ccw,10.0,35.0,100.0,1,1,1.0311,4.291
13,3.0,3.0,87.28,97.28,0,1,0.14,3.0,-0.38,2.98,ccw,10.0,35.0,100.0,1,1,0.962,0.755
14,12.0,12.0,282.14,292.14,65,0,2.52,-11.73,4.52,-11.12,ccw,10.0,35.0,100.0,0,1,0.8936,1.67
15,12.0,12.0,272.91,262.91,0,1,0.61,-11.98,-1.48,-11.91,cw,10.0,35.0,100.0,1,1,1.0045,0.653
16,16.0,16.0,205.64,195.64,40,0,-14.42,-6.92,-15.41,-4.31,cw,10.0,35.0,100.0,0,1,0.8552,1.689
17,16.0,16.0,323.98,313.98,40,0,12.94,-9.41,11.11,-11.51,cw,10.0,35.0,100.0,0,1,0.9065,18.346
18,12.0,12.0,184.18,174.18,65,0,-11.97,-0.87,-11.94,1.22,cw,10.0,35.0,100.0,0,1,0.8779,0.804
19,6.0,6.0,26.59,16.59,140,0,5.37,2.69,5.75,1.71,cw,10.0,35.0,100.0,0,1,0.9171,1.372
20,16.0,16.0,64.47,74.47,0,1,6.9,14.44,4.28,15.42,ccw,10.0,35.0,100.0,1,1,0.9822,0.873
21,6.0,6.0,261.15,271.15,140,0,-0.92,-5.93,0.12,-6.0,ccw,10.0,35.0,100.0,0,1,0.8433,1.151
22,12.0,12.0,47.41,37.41,0,1,8.12,8.84,9.53,7.29,cw,10.0,35.0,100.0,1,1,0.9795,0.639
23,12.0,12.0,33.97,43.97,0,1,9.95,6.7,8.64,8.33,ccw,10.0,35.0,100.0,1,1,0.9782,0.619
24,3.0,3.0,159.5,169.5,0,1,-2.81,1.05,-2.95,0.55,ccw,10.0,35.0,100.0,1,1,0.9007,0.361
25,3.0,3.0,290.28,300.28,0,1,1.04,-2.81,1.51,-2.59,ccw,10.0,35.0,100.0,1,1,0.8996,3.081
26,20.0,20.0,184.87,194.87,0,1,-19.93,-1.7,-19.33,-5.13,ccw,10.0,35.0,100.0,1,1,0.9402,0.632
27,20.0,20.0,126.13,116.13,40,0,-11.79,16.15,-8.81,17.96,cw,10.0,35.0,100.0,0,1,1.1377,0.972
28,16.0,16.0,34.66,24.66,115,0,13.16,9.1,14.54,6.68,cw,10.0,35.0,100.0,0,1,0.9012,18.264
29,3.0,3.0,132.96,142.96,0,1,-2.04,2.2,-2.39,1.81,ccw,10.0,35.0,100.0,1,1,0.9976,10.386
30,16.0,16.0,232.11,242.11,65,0,-9.83,-12.63,-7.48,-14.14,ccw,10.0,35.0,100.0,0,1,0.9185,1.349
31,6.0,6.0,311.99,321.99,0,1,4.01,-4.46,4.73,-3.69,ccw,10.0,35.0,100.0,1,1,0.9015,1.046
32,6.0,6.0,329.92,339.92,40,0,5.19,-3.01,5.64,-2.06,ccw,10.0,35.0,100.0,0,1,0.9546,0.877
33,6.0,6.0,69.24,59.24,65,0,2.13,5.61,3.07,5.16,cw,10.0,35.0,100.0,0,1,0.8661,0.326
34,16.0,16.0,235.59,245.59,65,0,-9.04,-13.2,-6.61,-14.57,ccw,10.0,35.0,100.0,0,1,0.9653,1.25
35,20.0,20.0,150.66,160.66,0,1,-17.44,9.8,-18.87,6.62,ccw,10.0,35.0,100.0,1,1,0.9236,0.848
36,12.0,12.0,207.4,217.4,140,0,-10.65,-5.52,-9.53,-7.29,ccw,10.0,35.0,100.0,0,1,0.8844,1.146
37,16.0,16.0,31.18,41.18,0,1,13.69,8.28,12.04,10.54,ccw,10.0,35.0,100.0,1,1,0.8321,7.712
38,12.0,12.0,133.46,123.46,65,0,-8.25,8.71,-6.62,10.01,cw,10.0,35.0,100.0,0,1,0.9604,2.374
39,6.0,6.0,168.04,158.04,0,1,-5.87,1.24,-5.56,2.24,cw,10.0,35.0,100.0,1,1,0.9204,2.158
40,20.0,20.0,247.49,237.49,0,1,-7.66,-18.48,-10.75,-16.87,cw,10.0,10.0,100.0,0,0,1.0991,1.449
41,12.0,12.0,343.6,353.6,0,1,11.51,-3.39,11.93,-1.34,ccw,10.0,35.0,100.0,1,1,0.9021,14.82
42,20.0,20.0,304.81,294.81,40,0,11.42,-16.42,8.39,-18.15,cw,10.0,35.0,100.0,0,1,1.0486,0.474
43,3.0,3.0,103.92,93.92,0,1,-0.72,2.91,-0.21,2.99,cw,10.0,35.0,100.0,1,1,0.9943,8.856
44,20.0,20.0,247.95,237.95,0,1,-7.51,-18.54,-10.61,-16.95,cw,10.0,10.0,100.0,0,0,1.3428,1.327
45,6.0,6.0,170.2,160.2,40,0,-5.91,1.02,-5.65,2.03,cw,10.0,35.0,100.0,0,1,1.0107,3.381
46,16.0,16.0,189.55,199.55,65,0,-15.78,-2.65,-15.08,-5.35,ccw,10.0,35.0,100.0,0,1,0.964,1.506
47,16.0,16.0,16.04,6.04,140,0,15.38,4.42,15.91,1.68,cw,10.0,35.0,100.0,0,1,0.9222,1.288
48,12.0,12.0,128.4,138.4,140,0,-7.45,9.4,-8.97,7.97,ccw,10.0,35.0,100.0,0,1,0.9128,0.391
49,6.0,6.0,231.16,241.16,40,0,-3.76,-4.67,-2.89,-5.26,ccw,10.0,35.0,100.0,0,1,0.8375,1.008
50,6.0,6.0,97.6,107.6,40,0,-0.79,5.95,-1.81,5.72,ccw,10.0,35.0,100.0,0,1,0.7461,1.184
51,3.0,3.0,337.74,327.74,115,0,2.78,-1.14,2.54,-1.6,cw,10.0,35.0,100.0,0,1,0.8248,0.707
