trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,3.0,3.0,9.51,19.51,140,0,2.96,0.5,2.83,1.0,ccw,10.0,35.0,200.0,0,1,1.2104,0.793
2,6.0,6.0,40.04,50.04,0,1,4.59,3.86,3.85,4.6,ccw,10.0,35.0,200.0,1,1,0.6785,0.414
3,12.0,12.0,70.07,60.07,0,1,4.09,11.28,5.99,10.4,cw,10.0,35.0,200.0,1,1,0.7834,0.388
4,20.0,20.0,330.36,320.36,0,1,17.38,-9.89,15.4,-12.76,cw,10.0,35.0,200.0,1,1,0.6993,0.143
5,6.0,6.0,245.28,235.28,0,1,-2.51,-5.45,-3.42,-4.93,cw,10.0,35.0,200.0,1,1,0.7177,0.318
6,20.0,20.0,335.82,325.82,115,0,18.25,-8.19,16.55,-11.24,cw,10.0,35.0,200.0,0,1,0.7783,0.216
7,12.0,12.0,246.79,236.79,0,1,-4.73,-11.03,-6.57,-10.04,cw,10.0,35.0,200.0,1,1,0.7133,0.233
8,3.0,3.0,78.68,88.68,0,1,0.59,2.94,0.07,3.0,ccw,10.0,35.0,200.0,0,0,0.6692,0.581
9,16.0,16.0,304.62,314.62,0,1,9.09,-13.17,11.24,-11.39,ccw,10.0,35.0,200.0,1,1,0.7091,0.661
10,16.0,16.0,263.28,253.28,140,0,-1.87,-15.89,-4.6,-15.32,cw,10.0,35.0,200.0,0,1,0.8484,0.51
11,12.0,12.0,114.8,124.8,0,1,-5.03,10.89,-6.85,9.85,ccw,10.0,35.0,200.0,1,1,0.7717,0.502
12,3.0,3.0,353.05,343.05,115,0,2.98,-0.36,2.87,-0.87,cw,10.0,35.0,200.0,0,1,0.7595,0.297
13,16.0,16.0,125.92,135.92,0,1,-9.39,12.96,-11.49,11.13,ccw,10.0,35.0,200.0,1,1,0.8085,0.402
14,16.0,16.0,96.41,86.41,115,0,-1.79,15.9,1.0,15.97,cw,10.0,35.0,200.0,0,1,0.9384,0.649
15,3.0,3.0,214.28,224.28,0,1,-2.48,-1.69,-2.15,-2.09,ccw,10.0,35.0,200.0,1,1,0.8093,0.602
16,20.0,20.0,217.05,227.05,0,1,-15.96,-12.05,-13.63,-14.64,ccw,10.0,35.0,200.0,1,1,0.885,0.598
17,6.0,6.0,130.78,120.78,65,0,-3.92,4.54,-3.07,5.15,cw,10.0,35.0,200.0,0,1,0.8026,0.622
18,6.0,6.0,177.01,187.01,0,1,-5.99,0.31,-5.96,-0.73,ccw,10.0,35.0,200.0,1,1,0.9142,0.839
19,16.0,16.0,249.26,259.26,0,1,-5.67,-14.96,-2.98,-15.72,ccw,10.0,35.0,200.0,1,1,0.9545,0.736
20,3.0,3.0,227.25,217.25,0,1,-2.04,-2.2,-2.39,-1.82,cw,10.0,35.0,200.0,1,1,0.7176,0.592
21,20.0,20.0,35.87,45.87,140,0,16.21,11.72,13.92,14.36,ccw,10.0,35.0,200.0,0,1,0.768,0.328
22,6.0,6.0,233.92,243.92,0,1,-3.53,-4.85,-2.64,-5.39,ccw,10.0,35.0,200.0,1,1,0.7151,0.342
23,6.0,6.0,333.56,343.56,0,1,5.37,-2.67,5.75,-1.7,ccw,10.0,35.0,200.0,1,1,0.7605,0.224
24,3.0,3.0,335.45,325.45,0,1,2.73,-1.25,2.47,-1.7,cw,10.0,35.0,200.0,1,1,0.6847,0.324
25,12.0,12.0,344.81,334.81,40,0,11.58,-3.15,10.86,-5.11,cw,10.0,35.0,200.0,0,1,0.7761,0.459
26,16.0,16.0,144.74,154.74,115,0,-13.06,9.24,-14.47,6.83,ccw,10.0,35.0,200.0,0,1,1.0237,0.486
27,6.0,6.0,224.0,234.0,40,0,-4.32,-4.17,-3.53,-4.85,ccw,10.0,35.0,200.0,1,0,0.8131,0.285
28,16.0,16.0,150.06,160.06,0,1,-13.87,7.98,-15.04,5.46,ccw,10.0,35.0,200.0,1,1,1.0149,0.425
29,16.0,16.0,48.85,38.85,115,0,10.53,12.05,12.46,10.04,cw,10.0,35.0,200.0,0,1,0.9304,1.315
30,20.0,20.0,11.0,1.0,0,1,19.63,3.81,20.0,0.35,cw,10.0,35.0,200.0,1,1,0.8724,0.261
31,6.0,6.0,161.87,151.87,0,1,-5.7,1.87,-5.29,2.83,cw,10.0,35.0,200.0,1,1,0.7192,0.184
32,16.0,16.0,321.73,331.73,140,0,12.56,-9.91,14.09,-7.58,ccw,10.0,35.0,200.0,0,1,0.7171,0.242
33,16.0,16.0,74.85,64.85,0,1,4.18,15.44,6.8,14.48,cw,10.0,35.0,200.0,1,1,1.1287,0.25
34,3.0,3.0,36.15,26.15,0,1,2.42,1.77,2.69,1.32,cw,10.0,35.0,200.0,1,1,0.6487,0.542
35,3.0,3.0,255.3,265.3,0,1,-0.76,-2.9,-0.25,-2.99,ccw,10.0,35.0,200.0,1,1,0.744,0.504
36,12.0,12.0,289.31,279.31,115,0,3.97,-11.32,1.94,-11.84,cw,10.0,35.0,200.0,0,1,0.8112,0.502
37,20.0,20.0,112.55,122.55,65,0,-7.67,18.47,-10.76,16.86,ccw,10.0,10.0,200.0,0,1,0.8374,0.407
38,16.0,16.0,343.94,333.94,140,0,15.38,-4.43,14.37,-7.03,cw,10.0,35.0,200.0,0,1,0.9532,0.356
39,20.0,20.0,350.77,340.77,115,0,19.74,-3.21,18.88,-6.59,cw,10.0,35.0,200.0,0,1,1.4895,0.167
40,16.0,16.0,244.33,254.33,40,0,-6.93,-14.42,-4.32,-15.41,ccw,10.0,35.0,200.0,0,1,0.9053,0.385
41,6.0,6.0,166.23,176.23,65,0,-5.83,1.43,-5.99,0.39,ccw,10.0,35.0,200.0,0,1,0.7588,0.223
42,12.0,12.0,256.91,266.91,0,1,-2.72,-11.69,-0.65,-11.98,ccw,10.0,35.0,200.0,1,1,0.9984,0.416
43,20.0,20.0,2.7,12.7,115,0,19.98,0.94,19.51,4.4,ccw,10.0,35.0,200.0,0,1,0.8072,0.514
44,16.0,16.0,237.94,247.94,0,1,-8.49,-13.56,-6.01,-14.83,ccw,10.0,35.0,200.0,1,1,0.8487,0.486
45,12.0,12.0,358.0,348.0,140,0,11.99,-0.42,11.74,-2.49,cw,10.0,35.0,200.0,0,1,0.7639,0.539
46,16.0,16.0,189.54,179.54,0,1,-15.78,-2.65,-16.0,0.13,cw,10.0,35.0,200.0,1,1,0.9668,0.526
47,12.0,12.0,233.19,243.19,115,0,-7.19,-9.61,-5.41,-10.71,ccw,10.0,35.0,200.0,0,1,0.8471,0.59
48,16.0,16.0,46.46,36.46,65,0,11.02,11.6,12.87,9.51,cw,10.0,35.0,200.0,0,1,0.8476,0.357
49,12.0,12.0,293.67,283.67,40,0,4.82,-10.99,2.84,-11.66,cw,10.0,35.0,200.0,0,1,0.75,0.484
50,16.0,16.0,12.83,22.83,0,1,15.6,3.55,14.75,6.21,ccw,10.0,35.0,200.0,1,1,0.8677,0.391
51,16.0,16.0,135.96,125.96,140,0,-11.5,11.12,-9.4,12.95,cw,10.0,35.0,200.0,0,1,0.9004,0.548
52,12.0,12.0,188.98,178.98,140,0,-11.85,-1.87,-12.0,0.21,cw,10.0,35.0,200.0,1,0,0.8121,0.772
53,20.0,20.0,182.37,172.37,0,1,-19.98,-0.83,-19.82,2.65,cw,10.0,35.0,200.0,1,1,0.9535,0.595
54,16.0,16.0,35.65,45.65,65,0,13.0,9.32,11.18,11.44,ccw,10.0,35.0,200.0,0,1,0.8921,0.734
55,3.0,3.0,41.82,31.82,0,1,2.24,2.0,2.55,1.58,cw,10.0,35.0,200.0,1,1,0.9167,0.571
56,16.0,16.0,327.71,317.71,140,0,13.53,-8.55,11.84,-10.77,cw,10.0,35.0,200.0,0,1,0.8029,0.545
57,12.0,12.0,36.1,46.1,40,0,9.7,7.07,8.32,8.65,ccw,10.0,35.0,200.0,0,1,0.7662,0.559
58,6.0,6.0,268.99,258.99,65,0,-0.11,-6.0,-1.15,-5.89,cw,10.0,35.0,200.0,0,1,0.9011,0.738
59,16.0,16.0,97.82,87.82,0,1,-2.18,15.85,0.61,15.99,cw,10.0,35.0,200.0,1,1,1.072,0.363
60,16.0,16.0,193.32,203.32,0,1,-15.57,-3.69,-14.69,-6.33,ccw,10.0,35.0,200.0,1,1,1.0127,0.397
61,16.0,16.0,299.33,289.33,0,1,7.84,-13.95,5.3,-15.1,cw,10.0,35.0,200.0,0,0,0.9754,0.63
62,20.0,20.0,258.09,248.09,115,0,-4.13,-19.57,-7.46,-18.56,cw,10.0,10.0,200.0,0,1,0.9746,0.489
63,16.0,16.0,316.76,326.76,140,0,11.66,-10.96,13.38,-8.77,ccw,10.0,35.0,200.0,0,1,0.8765,0.257
64,3.0,3.0,250.82,240.82,0,1,-0.99,-2.83,-1.46,-2.62,cw,10.0,35.0,200.0,1,1,0.7639,0.592
65,16.0,16.0,139.44,149.44,0,1,-12.15,10.4,-13.78,8.14,ccw,10.0,35.0,200.0,1,1,0.7437,0.691
66,20.0,20.0,232.72,222.72,0,1,-12.11,-15.91,-14.69,-13.57,cw,10.0,35.0,200.0,1,1,0.91,0.53
67,6.0,6.0,126.93,136.93,40,0,-3.6,4.8,-4.38,4.1,ccw,10.0,35.0,200.0,0,1,0.7506,0.67
68,6.0,6.0,163.38,173.38,140,0,-5.75,1.72,-5.96,0.69,ccw,10.0,35.0,200.0,0,1,0.8262,0.718
69,12.0,12.0,72.77,82.77,65,0,3.55,11.46,1.51,11.9,ccw,10.0,35.0,200.0,0,1,0.8006,0.667
70,3.0,3.0,219.07,209.07,140,0,-2.33,-1.89,-2.62,-1.46,cw,10.0,35.0,200.0,0,1,0.7689,0.973
71,20.0,20.0,80.14,90.14,0,1,3.43,19.7,-0.05,20.0,ccw,10.0,10.0,200.0,0,0,1.1697,0.375
72,12.0,12.0,143.44,133.44,0,1,-9.64,7.15,-8.25,8.71,cw,10.0,35.0,200.0,1,1,0.8972,0.281
73,3.0,3.0,108.39,98.39,0,1,-0.95,2.85,-0.44,2.97,cw,10.0,35.0,200.0,1,1,0.7905,0.532
74,6.0,6.0,316.12,326.12,40,0,4.32,-4.16,4.98,-3.35,ccw,10.0,35.0,200.0,0,1,0.8056,0.369
75,20.0,20.0,143.44,153.44,0,1,-16.07,11.91,-17.89,8.94,ccw,10.0,35.0,200.0,1,1,0.8633,1.579
76,20.0,20.0,201.95,191.95,65,0,-18.55,-7.47,-19.57,-4.14,cw,10.0,35.0,200.0,0,1,0.7445,0.92
77,12.0,12.0,279.52,269.52,65,0,1.98,-11.83,-0.1,-12.0,cw,10.0,35.0,200.0,0,1,1.3286,0.713
78,12.0,12.0,21.41,11.41,65,0,11.17,4.38,11.76,2.37,cw,10.0,35.0,200.0,0,1,0.9065,0.835
79,3.0,3.0,6.31,356.31,115,0,2.98,0.33,2.99,-0.19,cw,10.0,35.0,200.0,0,1,1.5551,0.453
