trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,6.0,6.0,230.97,240.97,0,1,-3.78,-4.66,-2.91,-5.25,ccw,10.0,35.0,400.0,1,1,0.7658,1.284
2,6.0,6.0,84.4,94.4,0,1,0.59,5.97,-0.46,5.98,ccw,10.0,35.0,400.0,1,1,0.8223,2.246
3,6.0,6.0,29.05,19.05,0,1,5.25,2.91,5.67,1.96,cw,10.0,35.0,400.0,1,1,0.7282,2.089
4,12.0,12.0,18.66,28.66,0,1,11.37,3.84,10.53,5.75,ccw,10.0,35.0,400.0,1,1,0.725,1.967
5,12.0,12.0,31.3,21.3,40,0,10.25,6.23,11.18,4.36,cw,10.0,35.0,400.0,0,1,0.8668,2.01
6,3.0,3.0,165.41,155.41,140,0,-2.9,0.76,-2.73,1.25,cw,10.0,35.0,400.0,0,1,0.783,1.748
7,6.0,6.0,69.6,79.6,65,0,2.09,5.62,1.08,5.9,ccw,10.0,35.0,400.0,0,1,0.9824,1.817
8,20.0,20.0,158.35,148.35,40,0,-18.59,7.38,-17.03,10.49,cw,10.0,35.0,400.0,0,1,0.9118,1.314
9,12.0,12.0,346.96,336.96,115,0,11.69,-2.71,11.04,-4.7,cw,10.0,35.0,400.0,0,1,0.8331,1.686
10,6.0,6.0,254.88,244.88,0,1,-1.57,-5.79,-2.55,-5.43,cw,10.0,35.0,400.0,1,1,0.953,1.539
11,16.0,16.0,156.87,146.87,0,1,-14.71,6.28,-13.4,8.74,cw,10.0,35.0,400.0,1,1,0.7897,1.321
12,20.0,20.0,359.79,349.79,65,0,20.0,-0.07,19.68,-3.54,cw,10.0,35.0,400.0,0,1,1.0282,1.71
13,16.0,16.0,310.13,300.13,115,0,10.31,-12.23,8.03,-13.84,cw,10.0,35.0,400.0,0,1,1.0499,1.436
14,20.0,20.0,271.85,261.85,0,1,0.65,-19.99,-2.83,-19.8,cw,10.0,10.0,400.0,0,0,1.0456,1.355
15,3.0,3.0,273.39,283.39,0,1,0.18,-2.99,0.69,-2.92,ccw,10.0,35.0,400.0,1,1,0.861,1.544
16,16.0,16.0,120.28,110.28,140,0,-8.07,13.82,-5.55,15.01,cw,10.0,35.0,400.0,0,1,0.9359,2.017
17,20.0,20.0,108.47,118.47,0,1,-6.34,18.97,-9.53,17.58,ccw,10.0,10.0,400.0,0,0,0.9065,1.823
18,12.0,12.0,72.25,82.25,0,1,3.66,11.43,1.62,11.89,ccw,10.0,35.0,400.0,0,0,0.8003,1.574
19,12.0,12.0,226.91,236.91,0,1,-8.2,-8.76,-6.55,-10.05,ccw,10.0,35.0,400.0,1,1,0.7333,1.656
20,3.0,3.0,236.89,226.89,0,1,-1.64,-2.51,-2.05,-2.19,cw,10.0,35.0,400.0,1,1,0.7586,2.207
21,16.0,16.0,236.06,226.06,115,0,-8.93,-13.27,-11.1,-11.52,cw,10.0,35.0,400.0,0,1,0.8502,2.02
22,12.0,12.0,346.64,356.64,0,1,11.68,-2.77,11.98,-0.7,ccw,10.0,35.0,400.0,1,1,0.81,1.855
23,12.0,12.0,331.49,321.49,0,1,10.54,-5.73,9.39,-7.47,cw,10.0,35.0,400.0,0,0,0.8541,1.815
24,6.0,6.0,198.45,208.45,0,1,-5.69,-1.9,-5.28,-2.86,ccw,10.0,35.0,400.0,0,0,1.217,1.814
25,12.0,12.0,110.57,100.57,0,1,-4.22,11.23,-2.2,11.8,cw,10.0,35.0,400.0,1,1,0.8168,2.076
26,6.0,6.0,121.95,131.95,65,0,-3.17,5.09,-4.01,4.46,ccw,10.0,35.0,400.0,0,1,1.0177,2.131
