trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,6.0,6.0,130.16,140.16,0,1,-3.87,4.59,-4.61,3.84,ccw,10.0,35.0,400.0,1,1,0.8161,8.46
2,3.0,3.0,292.15,282.15,65,0,1.13,-2.78,0.63,-2.93,cw,10.0,35.0,400.0,0,1,0.7314,5.698
3,3.0,3.0,98.36,88.36,0,1,-0.44,2.97,0.09,3.0,cw,10.0,35.0,400.0,1,1,0.7805,2.159
4,6.0,6.0,44.54,34.54,0,1,4.28,4.21,4.94,3.4,cw,10.0,35.0,400.0,1,1,0.7945,2.494
5,16.0,16.0,346.82,336.82,115,0,15.58,-3.65,14.71,-6.3,cw,10.0,35.0,400.0,0,1,0.8963,1.691
6,3.0,3.0,37.89,27.89,0,1,2.37,1.84,2.65,1.4,cw,10.0,35.0,400.0,1,1,0.7459,0.917
7,12.0,12.0,108.08,98.08,115,0,-3.72,11.41,-1.69,11.88,cw,10.0,35.0,400.0,0,1,0.8433,0.723
8,12.0,12.0,69.45,79.45,0,1,4.21,11.24,2.2,11.8,ccw,10.0,35.0,400.0,1,1,0.9053,1.241
9,16.0,16.0,353.25,3.25,40,0,15.89,-1.88,15.97,0.91,ccw,10.0,35.0,400.0,0,1,0.8517,0.84
10,16.0,16.0,104.61,94.61,40,0,-4.04,15.48,-1.29,15.95,cw,10.0,35.0,400.0,0,1,0.7729,2.605
11,16.0,16.0,116.57,126.57,0,1,-7.16,14.31,-9.53,12.85,ccw,10.0,35.0,400.0,1,1,0.8181,2.465
12,6.0,6.0,297.11,287.11,0,1,2.73,-5.34,1.76,-5.73,cw,10.0,35.0,400.0,1,1,0.8662,2.683
13,6.0,6.0,69.37,79.37,0,1,2.11,5.62,1.11,5.9,ccw,10.0,35.0,400.0,1,1,0.7103,4.751
14,16.0,16.0,258.87,268.87,40,0,-3.09,-15.7,-0.32,-16.0,ccw,10.0,35.0,400.0,0,1,0.8778,4.84
15,16.0,16.0,172.01,162.01,0,1,-15.84,2.22,-15.22,4.94,cw,10.0,35.0,400.0,1,1,0.971,4.137
16,6.0,6.0,355.71,345.71,0,1,5.98,-0.45,5.81,-1.48,cw,10.0,35.0,400.0,1,1,1.3665,5.798
17,16.0,16.0,18.96,8.96,115,0,15.13,5.2,15.8,2.49,cw,10.0,35.0,400.0,0,1,0.7809,5.323
18,16.0,16.0,138.61,148.61,40,0,-12.0,10.58,-13.66,8.33,ccw,10.0,35.0,400.0,0,1,0.8106,1.242
19,3.0,3.0,335.55,345.55,115,0,2.73,-1.24,2.91,-0.75,ccw,10.0,35.0,400.0,0,1,0.7049,0.607
20,20.0,20.0,1.26,11.26,0,1,20.0,0.44,19.62,3.9,ccw,10.0,35.0,400.0,1,1,0.7986,1.133
21,12.0,12.0,108.04,118.04,65,0,-3.72,11.41,-5.64,10.59,ccw,10.0,35.0,400.0,0,1,0.78,2.029
22,20.0,20.0,351.89,341.89,0,1,19.8,-2.82,19.01,-6.22,cw,10.0,35.0,400.0,1,1,0.7659,2.665
23,20.0,20.0,313.11,303.11,0,1,13.67,-14.6,10.93,-16.75,cw,10.0,35.0,400.0,0,0,0.812,2.584
24,20.0,20.0,88.56,98.56,0,1,0.5,19.99,-2.98,19.78,ccw,10.0,10.0,400.0,0,0,0.7161,1.542
25,6.0,6.0,140.77,150.77,140,0,-4.65,3.79,-5.24,2.93,ccw,10.0,35.0,400.0,0,1,0.753,2.249
26,20.0,20.0,1.16,351.16,140,0,20.0,0.41,19.76,-3.07,cw,10.0,35.0,400.0,0,1,0.8035,2.515
27,12.0,12.0,49.84,59.84,0,1,7.74,9.17,6.03,10.38,ccw,10.0,35.0,400.0,1,1,0.7339,2.229
28,6.0,6.0,151.57,141.57,140,0,-5.28,2.86,-4.7,3.73,cw,10.0,35.0,400.0,0,1,0.7336,3.061
29,20.0,20.0,25.31,15.31,65,0,18.08,8.55,19.29,5.28,cw,10.0,35.0,400.0,0,1,0.8291,4.559
30,20.0,20.0,306.14,296.14,0,1,11.8,-16.15,8.81,-17.95,cw,10.0,35.0,400.0,0,0,0.7146,3.086
31,6.0,6.0,86.61,96.61,65,0,0.35,5.99,-0.69,5.96,ccw,10.0,35.0,400.0,0,1,0.766,4.28
32,3.0,3.0,173.37,163.37,40,0,-2.98,0.35,-2.87,0.86,cw,10.0,35.0,400.0,0,1,0.6817,4.451
33,20.0,20.0,261.41,251.41,0,1,-2.99,-19.78,-6.38,-18.96,cw,10.0,10.0,400.0,0,0,0.7625,3.685
34,3.0,3.0,310.91,300.91,0,1,1.96,-2.27,1.54,-2.57,cw,10.0,35.0,400.0,1,1,0.7274,3.911
35,3.0,3.0,284.51,274.51,65,0,0.75,-2.9,0.24,-2.99,cw,10.0,35.0,400.0,0,1,0.7504,2.947
36,16.0,16.0,349.4,359.4,115,0,15.73,-2.94,16.0,-0.17,ccw,10.0,35.0,400.0,0,1,0.8281,3.079
37,6.0,6.0,35.46,45.46,140,0,4.89,3.48,4.21,4.28,ccw,10.0,35.0,400.0,0,1,0.7138,4.044
38,16.0,16.0,220.11,230.11,0,1,-12.24,-10.31,-10.26,-12.28,ccw,10.0,35.0,400.0,0,0,0.8046,4.289
39,16.0,16.0,47.84,57.84,0,1,10.74,11.86,8.52,13.54,ccw,10.0,35.0,400.0,0,0,0.758,3.979
40,20.0,20.0,96.71,106.71,115,0,-2.34,19.86,-5.75,19.16,ccw,10.0,10.0,400.0,0,1,0.8221,5.523
41,20.0,20.0,124.25,114.25,0,1,-11.26,16.53,-8.21,18.24,cw,10.0,35.0,400.0,0,0,0.7429,4.314
