trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,12.0,12.0,341.16,351.16,115,0,11.36,-3.87,11.86,-1.84,ccw,10.0,35.0,100.0,0,1,0.9277,0.866
2,6.0,6.0,335.92,345.92,0,1,5.48,-2.45,5.82,-1.46,ccw,10.0,35.0,100.0,1,1,0.7008,0.298
3,3.0,3.0,248.23,238.23,0,1,-1.11,-2.79,-1.58,-2.55,cw,10.0,35.0,100.0,1,1,0.7563,0.269
4,3.0,3.0,147.6,137.6,0,1,-2.53,1.61,-2.22,2.02,cw,10.0,35.0,100.0,1,1,0.7433,0.123
5,20.0,20.0,352.11,342.11,0,1,19.81,-2.75,19.03,-6.15,cw,10.0,35.0,100.0,1,1,0.9685,0.252
6,3.0,3.0,75.14,65.14,115,0,0.77,2.9,1.26,2.72,cw,10.0,35.0,100.0,0,1,0.7654,0.524
7,3.0,3.0,225.82,235.82,115,0,-2.09,-2.15,-1.69,-2.48,ccw,10.0,35.0,100.0,0,1,0.8457,0.995
8,20.0,20.0,266.18,256.18,65,0,-1.33,-19.96,-4.78,-19.42,cw,10.0,10.0,100.0,0,1,1.0733,1.187
9,20.0,20.0,333.05,323.05,65,0,17.83,-9.06,15.98,-12.02,cw,10.0,35.0,100.0,0,1,1.3196,0.643
10,20.0,20.0,144.31,134.31,0,1,-16.24,11.67,-13.97,14.31,cw,10.0,35.0,100.0,1,1,0.8306,1.142
11,3.0,3.0,154.03,164.03,115,0,-2.7,1.31,-2.88,0.83,ccw,10.0,35.0,100.0,0,1,0.8856,2.014
12,6.0,6.0,226.89,216.89,115,0,-4.1,-4.38,-4.8,-3.6,cw,10.0,35.0,100.0,0,1,0.8004,1.518
13,12.0,12.0,91.49,101.49,115,0,-0.31,12.0,-2.39,11.76,ccw,10.0,35.0,100.0,0,1,2.3363,1.822
14,20.0,20.0,276.39,266.39,0,1,2.22,-19.88,-1.26,-19.96,cw,10.0,10.0,100.0,0,0,1.3581,1.577
15,20.0,20.0,149.32,139.32,65,0,-17.2,10.2,-15.17,13.04,cw,10.0,35.0,100.0,0,1,0.9293,1.814
16,12.0,12.0,268.47,278.47,0,1,-0.32,-12.0,1.77,-11.87,ccw,10.0,35.0,100.0,1,1,0.8547,2.735
17,20.0,20.0,282.98,272.98,0,1,4.49,-19.49,1.04,-19.97,cw,10.0,10.0,100.0,0,0,1.5771,1.746
18,16.0,16.0,13.57,23.57,0,1,15.55,3.75,14.67,6.4,ccw,10.0,35.0,100.0,1,1,0.9137,2.148
19,20.0,20.0,38.33,48.33,140,0,15.69,12.4,13.3,14.94,ccw,10.0,35.0,100.0,0,1,1.0365,1.771
20,6.0,6.0,284.54,294.54,0,1,1.51,-5.81,2.49,-5.46,ccw,10.0,35.0,100.0,1,1,1.0164,0.329
21,6.0,6.0,64.75,74.75,40,0,2.56,5.43,1.58,5.79,ccw,10.0,35.0,100.0,0,1,0.7707,1.192
22,3.0,3.0,186.76,176.76,0,1,-2.98,-0.35,-3.0,0.17,cw,10.0,35.0,100.0,1,1,0.8108,1.478
23,12.0,12.0,214.34,204.34,115,0,-9.91,-6.77,-10.93,-4.95,cw,10.0,35.0,100.0,0,1,0.8812,0.464
24,12.0,12.0,106.98,96.98,40,0,-3.5,11.48,-1.46,11.91,cw,10.0,35.0,100.0,0,1,0.9372,1.582
25,16.0,16.0,87.51,97.51,140,0,0.7,15.98,-2.09,15.86,ccw,10.0,35.0,100.0,0,1,0.8771,2.303
26,12.0,12.0,102.07,112.07,0,1,-2.51,11.73,-4.51,11.12,ccw,10.0,35.0,100.0,1,1,0.8331,3.318
27,6.0,6.0,173.59,183.59,0,1,-5.96,0.67,-5.99,-0.38,ccw,10.0,35.0,100.0,1,1,0.8072,2.049
28,12.0,12.0,13.92,3.92,65,0,11.65,2.89,11.97,0.82,cw,10.0,35.0,100.0,0,1,0.8065,2.089
29,16.0,16.0,147.47,137.47,0,1,-13.49,8.6,-11.79,10.82,cw,10.0,35.0,100.0,1,1,0.7713,2.211
30,3.0,3.0,202.11,192.11,0,1,-2.78,-1.13,-2.93,-0.63,cw,10.0,35.0,100.0,1,1,0.9187,1.64
31,20.0,20.0,287.2,277.2,65,0,5.91,-19.11,2.51,-19.84,cw,10.0,10.0,100.0,0,1,1.3473,2.013
32,3.0,3.0,131.35,121.35,0,1,-1.98,2.25,-1.56,2.56,cw,10.0,35.0,100.0,1,1,0.7941,2.64
33,6.0,6.0,355.63,5.63,0,1,5.98,-0.46,5.97,0.59,ccw,10.0,35.0,100.0,1,1,1.2938,2.255
34,16.0,16.0,304.91,294.91,140,0,9.16,-13.12,6.74,-14.51,cw,10.0,35.0,100.0,0,1,0.8654,1.168
35,3.0,3.0,49.47,59.47,0,1,1.95,2.28,1.52,2.58,ccw,10.0,35.0,100.0,1,1,0.7057,0.46
36,16.0,16.0,1.27,11.27,115,0,16.0,0.35,15.69,3.13,ccw,10.0,35.0,100.0,0,1,0.8613,1.812
37,3.0,3.0,191.8,181.8,0,1,-2.94,-0.61,-3.0,-0.09,cw,10.0,35.0,100.0,1,1,0.8154,0.752
38,3.0,3.0,87.56,97.56,0,1,0.13,3.0,-0.39,2.97,ccw,10.0,35.0,100.0,1,1,0.7068,0.723
39,16.0,16.0,23.7,33.7,140,0,14.65,6.43,13.31,8.88,ccw,10.0,35.0,100.0,0,1,0.7718,0.82
40,16.0,16.0,256.69,246.69,0,1,-3.68,-15.57,-6.33,-14.69,cw,10.0,35.0,100.0,1,1,0.7966,0.971
41,6.0,6.0,124.69,114.69,65,0,-3.42,4.93,-2.51,5.45,cw,10.0,35.0,100.0,0,1,0.7783,1.028
42,6.0,6.0,257.36,247.36,40,0,-1.31,-5.85,-2.31,-5.54,cw,10.0,35.0,100.0,0,1,0.9498,0.887
43,6.0,6.0,326.72,336.72,0,1,5.02,-3.29,5.51,-2.37,ccw,10.0,35.0,100.0,1,1,0.6906,0.64
44,12.0,12.0,160.21,170.21,40,0,-11.29,4.06,-11.83,2.04,ccw,10.0,35.0,100.0,0,1,0.6978,0.925
45,3.0,3.0,131.95,121.95,140,0,-2.01,2.23,-1.59,2.55,cw,10.0,35.0,100.0,1,0,0.6536,0.505
46,3.0,3.0,245.75,255.75,0,1,-1.23,-2.74,-0.74,-2.91,ccw,10.0,35.0,100.0,1,1,0.9386,0.907
47,3.0,3.0,111.92,101.92,0,1,-1.12,2.78,-0.62,2.94,cw,10.0,35.0,100.0,1,1,1.0863,0.479
48,20.0,20.0,226.89,236.89,0,1,-13.67,-14.6,-10.93,-16.75,ccw,10.0,35.0,100.0,1,1,0.9965,0.688
49,3.0,3.0,48.15,58.15,0,1,2.0,2.23,1.58,2.55,ccw,10.0,35.0,100.0,1,1,0.805,0.957
50,16.0,16.0,238.69,248.69,115,0,-8.32,-13.67,-5.82,-14.91,ccw,10.0,35.0,100.0,0,1,0.8919,0.573
51,12.0,12.0,228.15,218.15,0,1,-8.01,-8.94,-9.44,-7.41,cw,10.0,35.0,100.0,1,1,0.9671,0.828
52,6.0,6.0,162.46,152.46,0,1,-5.72,1.81,-5.32,2.77,cw,10.0,35.0,100.0,1,1,0.8538,0.555
53,12.0,12.0,286.91,276.91,0,1,3.49,-11.48,1.44,-11.91,cw,10.0,35.0,100.0,1,1,0.843,0.644
54,16.0,16.0,145.73,155.73,65,0,-13.22,9.01,-14.59,6.58,ccw,10.0,35.0,100.0,0,1,0.7645,0.86
55,3.0,3.0,209.93,199.93,115,0,-2.6,-1.5,-2.82,-1.02,cw,10.0,35.0,100.0,0,1,0.8395,0.938
56,12.0,12.0,83.03,73.03,0,1,1.46,11.91,3.5,11.48,cw,10.0,35.0,100.0,1,1,0.8445,1.007
