trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,16.0,16.0,288.57,298.57,65,0,5.09,-15.17,7.65,-14.05,ccw,10.0,35.0,300.0,0,1,0.6906,0.761
2,12.0,12.0,226.45,236.45,140,0,-8.27,-8.7,-6.63,-10.0,ccw,10.0,35.0,300.0,0,1,0.583,0.908
3,12.0,12.0,126.68,116.68,65,0,-7.17,9.62,-5.39,10.72,cw,10.0,35.0,300.0,0,1,0.5837,1.127
4,3.0,3.0,98.12,88.12,0,1,-0.42,2.97,0.1,3.0,cw,10.0,35.0,300.0,1,1,0.6366,0.208
5,16.0,16.0,65.84,75.84,140,0,6.55,14.6,3.91,15.51,ccw,10.0,35.0,300.0,0,1,0.6251,0.25
6,6.0,6.0,340.06,350.06,0,1,5.64,-2.05,5.91,-1.04,ccw,10.0,35.0,300.0,1,1,0.6037,0.537
7,3.0,3.0,14.16,24.16,140,0,2.91,0.73,2.74,1.23,ccw,10.0,35.0,300.0,0,1,0.5821,0.558
8,3.0,3.0,248.65,258.65,140,0,-1.09,-2.79,-0.59,-2.94,ccw,10.0,35.0,300.0,0,1,1.2362,0.885
9,16.0,16.0,200.28,190.28,0,1,-15.01,-5.55,-15.74,-2.85,cw,10.0,35.0,300.0,1,1,0.8807,1.03
10,6.0,6.0,79.21,69.21,40,0,1.12,5.89,2.13,5.61,cw,10.0,35.0,300.0,0,1,1.2042,1.415
11,3.0,3.0,329.27,319.27,40,0,2.58,-1.53,2.27,-1.96,cw,10.0,35.0,300.0,0,1,0.6577,0.201
12,3.0,3.0,186.2,176.2,0,1,-2.98,-0.32,-2.99,0.2,cw,10.0,35.0,300.0,0,0,0.6305,0.854
13,16.0,16.0,283.71,273.71,140,0,3.79,-15.54,1.04,-15.97,cw,10.0,35.0,300.0,0,1,0.6777,0.448
14,6.0,6.0,330.67,340.67,40,0,5.23,-2.94,5.66,-1.99,ccw,10.0,35.0,300.0,0,1,0.6986,0.715
15,16.0,16.0,14.03,4.03,0,1,15.52,3.88,15.96,1.13,cw,10.0,35.0,300.0,1,1,0.6268,0.743
16,6.0,6.0,112.48,102.48,0,1,-2.29,5.54,-1.3,5.86,cw,10.0,35.0,300.0,1,1,0.6596,0.671
17,6.0,6.0,102.03,112.03,0,1,-1.25,5.87,-2.25,5.56,ccw,10.0,35.0,300.0,0,0,0.5829,0.65
18,3.0,3.0,165.54,175.54,40,0,-2.9,0.75,-2.99,0.23,ccw,10.0,35.0,300.0,0,1,0.6306,0.679
19,6.0,6.0,92.68,82.68,0,1,-0.28,5.99,0.76,5.95,cw,10.0,35.0,300.0,1,1,0.6796,0.598
20,12.0,12.0,155.08,165.08,115,0,-10.88,5.06,-11.6,3.09,ccw,10.0,35.0,300.0,0,1,0.6223,0.509
21,16.0,16.0,7.23,357.23,0,1,15.87,2.01,15.98,-0.77,cw,10.0,35.0,300.0,1,1,0.5892,0.782
22,12.0,12.0,246.61,256.61,65,0,-4.76,-11.01,-2.78,-11.67,ccw,10.0,35.0,300.0,0,1,0.6585,0.877
23,6.0,6.0,24.96,14.96,140,0,5.44,2.53,5.8,1.55,cw,10.0,35.0,300.0,0,1,0.6946,0.697
24,6.0,6.0,202.24,192.24,0,1,-5.55,-2.27,-5.86,-1.27,cw,10.0,35.0,300.0,1,1,0.6057,0.544
25,6.0,6.0,279.11,269.11,0,1,0.95,-5.92,-0.09,-6.0,cw,10.0,35.0,300.0,0,0,0.5637,0.867
26,16.0,16.0,119.66,109.66,115,0,-7.92,13.9,-5.38,15.07,cw,10.0,35.0,300.0,0,1,0.7378,0.908
27,20.0,20.0,173.63,183.63,0,1,-19.88,2.22,-19.96,-1.27,ccw,10.0,35.0,300.0,1,1,0.805,1.328
28,12.0,12.0,186.34,176.34,40,0,-11.93,-1.33,-11.98,0.77,cw,10.0,35.0,300.0,0,1,0.6664,0.981
29,12.0,12.0,49.24,59.24,0,1,7.84,9.09,6.14,10.31,ccw,10.0,35.0,300.0,1,1,0.787,1.094
30,12.0,12.0,140.16,150.16,0,1,-9.21,7.69,-10.41,5.97,ccw,10.0,35.0,300.0,1,1,0.7706,0.797
31,12.0,12.0,323.67,313.67,40,0,9.67,-7.11,8.29,-8.68,cw,10.0,35.0,300.0,0,1,0.5877,0.914
32,6.0,6.0,287.22,297.22,115,0,1.78,-5.73,2.74,-5.34,ccw,10.0,35.0,300.0,0,1,0.6846,1.149
33,16.0,16.0,158.02,168.02,0,1,-14.84,5.99,-15.65,3.32,ccw,10.0,35.0,300.0,1,1,0.7143,0.294
34,16.0,16.0,340.69,350.69,140,0,15.1,-5.29,15.79,-2.59,ccw,10.0,35.0,300.0,0,1,0.6901,0.74
35,12.0,12.0,27.64,17.64,0,1,10.63,5.57,11.44,3.64,cw,10.0,35.0,300.0,1,1,0.6508,0.492
36,16.0,16.0,299.79,309.79,0,1,7.95,-13.89,10.24,-12.29,ccw,10.0,35.0,300.0,0,0,0.6221,0.343
37,12.0,12.0,185.64,175.64,40,0,-11.94,-1.18,-11.97,0.91,cw,10.0,35.0,300.0,0,1,0.7084,0.852
38,3.0,3.0,350.7,340.7,40,0,2.96,-0.48,2.83,-0.99,cw,10.0,35.0,300.0,0,1,0.6405,0.842
39,16.0,16.0,78.8,68.8,40,0,3.11,15.7,5.79,14.92,cw,10.0,35.0,300.0,0,1,0.7434,0.712
40,12.0,12.0,85.99,75.99,40,0,0.84,11.97,2.91,11.64,cw,10.0,35.0,300.0,0,1,0.669,0.807
41,20.0,20.0,5.71,15.71,40,0,19.9,1.99,19.25,5.41,ccw,10.0,35.0,300.0,0,1,0.6482,0.769
42,20.0,20.0,225.94,215.94,0,1,-13.91,-14.37,-16.19,-11.74,cw,10.0,35.0,300.0,0,0,0.7012,0.998
43,3.0,3.0,290.29,280.29,0,1,1.04,-2.81,0.54,-2.95,cw,10.0,35.0,300.0,1,1,0.6798,0.673
44,6.0,6.0,131.09,121.09,40,0,-3.94,4.52,-3.1,5.14,cw,10.0,35.0,300.0,0,1,0.6244,0.919
45,16.0,16.0,155.26,145.26,0,1,-14.53,6.7,-13.15,9.12,cw,10.0,35.0,300.0,1,1,0.7678,0.783
46,6.0,6.0,216.55,226.55,65,0,-4.82,-3.57,-4.13,-4.36,ccw,10.0,35.0,300.0,0,1,0.6494,0.79
47,3.0,3.0,167.6,177.6,0,1,-2.93,0.64,-3.0,0.13,ccw,10.0,35.0,300.0,1,1,0.7227,0.527
48,3.0,3.0,75.05,65.05,0,1,0.77,2.9,1.27,2.72,cw,10.0,35.0,300.0,0,0,0.68,0.693
49,16.0,16.0,8.39,18.39,0,1,15.83,2.33,15.18,5.05,ccw,10.0,35.0,300.0,1,1,0.7154,0.553
50,12.0,12.0,264.39,254.39,65,0,-1.17,-11.94,-3.23,-11.56,cw,10.0,35.0,300.0,0,1,0.6629,1.392
51,6.0,6.0,264.04,274.04,40,0,-0.62,-5.97,0.42,-5.99,ccw,10.0,35.0,300.0,0,1,0.6753,0.749
52,20.0,20.0,53.36,43.36,65,0,11.94,16.05,14.54,13.73,cw,10.0,35.0,300.0,0,1,0.727,0.735
53,20.0,20.0,184.4,174.4,140,0,-19.94,-1.54,-19.9,1.95,cw,10.0,35.0,300.0,0,1,0.711,0.583
54,6.0,6.0,108.34,118.34,0,1,-1.89,5.7,-2.85,5.28,ccw,10.0,35.0,300.0,1,1,0.7097,0.751
55,12.0,12.0,132.7,122.7,0,1,-8.14,8.82,-6.48,10.1,cw,10.0,35.0,300.0,1,1,0.707,0.889
56,6.0,6.0,165.69,175.69,0,1,-5.81,1.48,-5.98,0.45,ccw,10.0,35.0,300.0,1,1,0.6733,0.651
57,20.0,20.0,260.77,270.77,140,0,-3.21,-19.74,0.27,-20.0,ccw,10.0,10.0,300.0,0,1,0.7974,0.909
58,3.0,3.0,297.16,287.16,40,0,1.37,-2.67,0.89,-2.87,cw,10.0,35.0,300.0,0,1,0.6557,0.718
59,20.0,20.0,84.98,94.98,0,1,1.75,19.92,-1.73,19.92,ccw,10.0,10.0,300.0,0,0,0.691,0.483
60,6.0,6.0,257.5,267.5,0,1,-1.3,-5.86,-0.26,-5.99,ccw,10.0,35.0,300.0,0,0,0.8647,0.8
61,20.0,20.0,3.78,353.78,0,1,19.96,1.32,19.88,-2.17,cw,10.0,35.0,300.0,1,1,0.8042,0.486
62,20.0,20.0,348.93,358.93,0,1,19.63,-3.84,20.0,-0.37,ccw,10.0,35.0,300.0,1,1,0.6252,0.865
63,3.0,3.0,343.54,353.54,40,0,2.88,-0.85,2.98,-0.34,ccw,10.0,35.0,300.0,0,1,0.6269,1.061
64,3.0,3.0,346.08,336.08,115,0,2.91,-0.72,2.74,-1.22,cw,10.0,35.0,300.0,0,1,0.6633,0.595
65,3.0,3.0,190.75,200.75,0,1,-2.95,-0.56,-2.81,-1.06,ccw,10.0,35.0,300.0,0,0,0.6656,0.795
66,16.0,16.0,43.13,53.13,0,1,11.68,10.94,9.6,12.8,ccw,10.0,35.0,300.0,0,0,0.6757,1.051
67,6.0,6.0,252.02,262.02,0,1,-1.85,-5.71,-0.83,-5.94,ccw,10.0,35.0,300.0,1,1,0.7532,1.005
68,20.0,20.0,321.41,331.41,0,1,15.63,-12.48,17.56,-9.57,ccw,10.0,35.0,300.0,1,1,0.6851,0.58
69,12.0,12.0,334.33,324.33,140,0,10.82,-5.2,9.75,-7.0,cw,10.0,35.0,300.0,0,1,0.7203,1.248
