trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,20.0,20.0,0.44,10.44,115,0,20.0,0.15,19.67,3.62,ccw,10.0,35.0,300.0,0,1,3.3576,5.716
2,6.0,6.0,325.23,315.23,65,0,4.93,-3.42,4.26,-4.23,cw,10.0,35.0,300.0,0,1,1.9681,0.474
3,3.0,3.0,102.46,112.46,0,1,-0.65,2.93,-1.15,2.77,ccw,10.0,35.0,300.0,1,1,1.2638,0.803
4,16.0,16.0,328.87,338.87,115,0,13.7,-8.27,14.92,-5.77,ccw,10.0,35.0,300.0,0,1,1.441,1.645
5,12.0,12.0,259.98,249.98,0,1,-2.09,-11.82,-4.11,-11.28,cw,10.0,35.0,300.0,1,1,1.3787,1.22
6,16.0,16.0,150.22,160.22,65,0,-13.89,7.95,-15.06,5.41,ccw,10.0,35.0,300.0,0,1,1.5111,0.738
7,20.0,20.0,126.52,116.52,0,1,-11.9,16.07,-8.93,17.9,cw,10.0,35.0,300.0,0,0,1.7772,1.17
8,3.0,3.0,278.07,288.07,0,1,0.42,-2.97,0.93,-2.85,ccw,10.0,35.0,300.0,1,1,1.3752,0.976
9,3.0,3.0,169.98,179.98,0,1,-2.95,0.52,-3.0,0.0,ccw,10.0,35.0,300.0,1,1,1.4028,1.418
10,12.0,12.0,150.66,140.66,0,1,-10.46,5.88,-9.28,7.61,cw,10.0,35.0,300.0,1,1,1.4324,0.921
11,12.0,12.0,13.27,23.27,0,1,11.68,2.75,11.02,4.74,ccw,10.0,35.0,300.0,1,1,1.4051,0.755
12,12.0,12.0,24.79,14.79,115,0,10.89,5.03,11.6,3.06,cw,10.0,35.0,300.0,0,1,1.2731,1.123
13,3.0,3.0,223.93,213.93,65,0,-2.16,-2.08,-2.49,-1.67,cw,10.0,35.0,300.0,0,1,1.3783,1.619
14,16.0,16.0,38.23,48.23,140,0,12.57,9.9,10.66,11.93,ccw,10.0,35.0,300.0,0,1,1.4022,1.342
15,12.0,12.0,181.56,191.56,0,1,-12.0,-0.33,-11.76,-2.41,ccw,10.0,35.0,300.0,1,1,1.8182,0.973
16,3.0,3.0,127.67,137.67,40,0,-1.83,2.37,-2.22,2.02,ccw,10.0,35.0,300.0,0,1,1.2198,0.723
17,3.0,3.0,17.5,27.5,0,1,2.86,0.9,2.66,1.39,ccw,10.0,35.0,300.0,1,1,1.5567,0.774
18,3.0,3.0,269.52,259.52,115,0,-0.02,-3.0,-0.55,-2.95,cw,10.0,35.0,300.0,0,1,1.3065,0.588
19,12.0,12.0,293.9,303.9,40,0,4.86,-10.97,6.69,-9.96,ccw,10.0,35.0,300.0,0,1,1.7095,0.844
20,6.0,6.0,318.52,328.52,0,1,4.49,-3.97,5.12,-3.13,ccw,10.0,35.0,300.0,1,1,1.2645,8.45
21,16.0,16.0,238.25,228.25,0,1,-8.42,-13.61,-10.65,-11.94,cw,10.0,35.0,300.0,1,1,1.4951,0.771
22,12.0,12.0,336.23,326.23,0,1,10.98,-4.84,9.97,-6.67,cw,10.0,35.0,300.0,1,1,1.4569,0.669
23,20.0,20.0,155.32,165.32,115,0,-18.17,8.35,-19.35,5.07,ccw,10.0,35.0,300.0,0,1,1.2423,1.547
24,3.0,3.0,197.2,187.2,0,1,-2.87,-0.89,-2.98,-0.38,cw,10.0,35.0,300.0,1,1,1.4076,0.584
25,3.0,3.0,206.29,196.29,65,0,-2.69,-1.33,-2.88,-0.84,cw,10.0,35.0,300.0,0,1,1.1764,0.651
26,20.0,20.0,338.78,328.78,65,0,18.64,-7.24,17.1,-10.37,cw,10.0,35.0,300.0,0,1,1.8026,0.614
27,6.0,6.0,121.64,111.64,0,1,-3.15,5.11,-2.21,5.58,cw,10.0,35.0,300.0,1,1,1.3954,0.322
28,6.0,6.0,284.77,274.77,115,0,1.53,-5.8,0.5,-5.98,cw,10.0,35.0,300.0,0,1,1.2462,0.421
29,6.0,6.0,351.78,1.78,115,0,5.94,-0.86,6.0,0.19,ccw,10.0,35.0,300.0,0,1,1.1881,0.313
30,16.0,16.0,173.03,183.03,40,0,-15.88,1.94,-15.98,-0.85,ccw,10.0,35.0,300.0,0,1,1.5418,0.486
31,6.0,6.0,83.79,93.79,40,0,0.65,5.96,-0.4,5.99,ccw,10.0,35.0,300.0,0,1,1.2848,0.254
32,20.0,20.0,3.87,353.87,65,0,19.95,1.35,19.89,-2.14,cw,10.0,35.0,300.0,0,1,1.322,0.796
33,12.0,12.0,195.61,205.61,0,1,-11.56,-3.23,-10.82,-5.19,ccw,10.0,35.0,300.0,1,1,1.307,0.676
34,6.0,6.0,314.37,324.37,40,0,4.2,-4.29,4.88,-3.5,ccw,10.0,35.0,300.0,0,1,1.2271,0.107
35,6.0,6.0,34.68,44.68,115,0,4.93,3.41,4.27,4.22,ccw,10.0,35.0,300.0,0,1,1.3566,0.553
36,6.0,6.0,159.36,169.36,0,1,-5.61,2.11,-5.9,1.11,ccw,10.0,35.0,300.0,1,1,1.3788,3.515
37,6.0,6.0,321.37,331.37,140,0,4.69,-3.75,5.27,-2.88,ccw,10.0,35.0,300.0,0,1,1.3989,0.129
38,16.0,16.0,26.7,16.7,0,1,14.29,7.19,15.33,4.6,cw,10.0,35.0,300.0,1,1,1.3344,0.563
39,20.0,20.0,272.31,282.31,0,1,0.81,-19.98,4.26,-19.54,ccw,10.0,10.0,300.0,0,0,1.6071,0.264
40,20.0,20.0,248.86,238.86,0,1,-7.21,-18.65,-10.34,-17.12,cw,10.0,10.0,300.0,0,0,1.4848,1.037
