trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
76,20.0,20.0,308.2,298.2,0,1,12.37,-15.72,9.45,-17.63,cw,10.0,35.0,400.0,0,0,1.0552,0.823
77,16.0,16.0,358.35,8.35,140,0,15.99,-0.46,15.83,2.32,ccw,10.0,35.0,400.0,0,1,0.9848,1.022
78,16.0,16.0,208.37,218.37,140,0,-14.08,-7.6,-12.54,-9.93,ccw,10.0,35.0,400.0,0,1,1.1143,0.961
79,3.0,3.0,81.38,71.38,0,1,0.45,2.97,0.96,2.84,cw,10.0,35.0,400.0,1,1,1.646,0.963
80,16.0,16.0,99.93,89.93,115,0,-2.76,15.76,0.02,16.0,cw,10.0,35.0,400.0,0,1,1.0243,0.386
81,20.0,20.0,324.86,334.86,0,1,16.35,-11.51,18.11,-8.5,ccw,10.0,35.0,400.0,1,1,1.8266,0.719
82,12.0,12.0,127.06,117.06,0,1,-7.23,9.58,-5.46,10.69,cw,10.0,35.0,400.0,1,1,2.2672,0.409
83,16.0,16.0,118.05,128.05,0,1,-7.53,14.12,-9.86,12.6,ccw,10.0,35.0,400.0,1,1,1.6689,2.268
84,6.0,6.0,22.06,32.06,40,0,5.56,2.25,5.08,3.18,ccw,10.0,35.0,400.0,0,1,0.8105,0.667
85,6.0,6.0,118.28,128.28,0,1,-2.84,5.28,-3.72,4.71,ccw,10.0,35.0,400.0,1,1,0.8854,0.477
86,3.0,3.0,198.33,188.33,0,1,-2.85,-0.94,-2.97,-0.43,cw,10.0,35.0,400.0,1,1,0.8902,0.758
87,12.0,12.0,347.29,337.29,115,0,11.71,-2.64,11.07,-4.63,cw,10.0,35.0,400.0,0,1,0.875,2.662
88,3.0,3.0,336.01,326.01,0,1,2.74,-1.22,2.49,-1.68,cw,10.0,35.0,400.0,1,1,0.8266,2.578
89,20.0,20.0,201.12,191.12,0,1,-18.66,-7.21,-19.62,-3.86,cw,10.0,35.0,400.0,1,1,0.9747,1.984
90,20.0,20.0,23.22,13.22,140,0,18.38,7.88,19.47,4.57,cw,10.0,35.0,400.0,0,1,0.9309,1.635
91,20.0,20.0,4.05,14.05,0,1,19.95,1.41,19.4,4.86,ccw,10.0,35.0,400.0,1,1,0.8736,1.451
92,12.0,12.0,42.47,32.47,0,1,8.85,8.1,10.12,6.44,cw,10.0,35.0,400.0,1,1,0.9397,1.356
93,3.0,3.0,193.85,203.85,140,0,-2.91,-0.72,-2.74,-1.21,ccw,10.0,35.0,400.0,0,1,1.0939,0.985
94,20.0,20.0,131.01,121.01,0,1,-13.12,15.09,-10.3,17.14,cw,10.0,35.0,400.0,0,0,2.0615,1.334
95,12.0,12.0,164.08,154.08,0,1,-11.54,3.29,-10.79,5.25,cw,10.0,35.0,400.0,1,1,0.9539,0.678
96,6.0,6.0,324.9,334.9,0,1,4.91,-3.45,5.43,-2.55,ccw,10.0,35.0,400.0,1,1,0.8766,0.872
97,3.0,3.0,32.49,22.49,40,0,2.53,1.61,2.77,1.15,cw,10.0,35.0,400.0,0,1,0.9077,0.431
98,3.0,3.0,172.15,162.15,0,1,-2.97,0.41,-2.86,0.92,cw,10.0,35.0,400.0,1,1,0.944,0.321
99,3.0,3.0,260.95,270.95,115,0,-0.47,-2.96,0.05,-3.0,ccw,10.0,35.0,400.0,0,1,0.8751,2.243
100,12.0,12.0,208.19,198.19,40,0,-10.58,-5.67,-11.4,-3.75,cw,10.0,35.0,400.0,0,1,1.0795,0.856
