trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,20.0,20.0,26.23,36.23,140,0,17.94,8.84,16.13,11.82,ccw,10.0,35.0,100.0,0,1,1.2369,0.792
2,6.0,6.0,218.62,208.62,0,1,-4.69,-3.74,-5.27,-2.87,cw,10.0,35.0,100.0,1,1,0.8725,0.69
3,3.0,3.0,197.78,187.78,0,1,-2.86,-0.92,-2.97,-0.41,cw,10.0,35.0,100.0,1,1,0.721,0.574
4,6.0,6.0,169.92,159.92,0,1,-5.91,1.05,-5.64,2.06,cw,10.0,35.0,100.0,1,1,0.7392,0.709
5,6.0,6.0,211.21,221.21,140,0,-5.13,-3.11,-4.51,-3.95,ccw,10.0,35.0,100.0,0,1,0.9348,0.766
6,16.0,16.0,0.96,10.96,40,0,16.0,0.27,15.71,3.04,ccw,10.0,35.0,100.0,0,1,0.9325,0.697
7,12.0,12.0,171.05,181.05,0,1,-11.85,1.87,-12.0,-0.22,ccw,10.0,35.0,100.0,1,1,0.7998,0.803
8,16.0,16.0,312.22,302.22,140,0,10.75,-11.85,8.53,-13.54,cw,10.0,35.0,100.0,0,1,0.9573,0.846
9,6.0,6.0,308.86,318.86,115,0,3.76,-4.67,4.52,-3.95,ccw,10.0,35.0,100.0,0,1,0.9136,0.813
10,16.0,16.0,261.95,251.95,115,0,-2.24,-15.84,-4.96,-15.21,cw,10.0,35.0,100.0,0,1,1.5751,0.656
11,3.0,3.0,109.43,119.43,0,1,-1.0,2.83,-1.47,2.61,ccw,10.0,35.0,100.0,1,1,0.8645,0.48
12,3.0,3.0,115.89,125.89,115,0,-1.31,2.7,-1.76,2.43,ccw,10.0,35.0,100.0,0,1,0.9398,0.623
13,20.0,20.0,300.97,310.97,0,1,10.29,-17.15,13.11,-15.1,ccw,10.0,10.0,100.0,0,0,2.1361,0.716
14,16.0,16.0,111.28,121.28,40,0,-5.81,14.91,-8.31,13.67,ccw,10.0,35.0,100.0,0,1,0.9088,0.734
15,20.0,20.0,198.11,208.11,0,1,-19.01,-6.22,-17.64,-9.42,ccw,10.0,35.0,100.0,1,1,0.9894,0.779
16,12.0,12.0,72.54,62.54,140,0,3.6,11.45,5.53,10.65,cw,10.0,35.0,100.0,0,1,0.8363,0.913
17,16.0,16.0,206.04,216.04,0,1,-14.38,-7.02,-12.94,-9.41,ccw,10.0,35.0,100.0,1,1,0.7882,0.582
18,20.0,20.0,162.35,152.35,115,0,-19.06,6.06,-17.72,9.28,cw,10.0,35.0,100.0,0,1,1.0566,0.669
19,16.0,16.0,247.77,257.77,0,1,-6.05,-14.81,-3.39,-15.64,ccw,10.0,35.0,100.0,1,1,0.9332,0.706
20,20.0,20.0,200.9,210.9,0,1,-18.68,-7.14,-17.16,-10.27,ccw,10.0,35.0,100.0,1,1,0.9051,0.79
21,3.0,3.0,68.99,58.99,40,0,1.08,2.8,1.55,2.57,cw,10.0,35.0,100.0,0,1,0.8556,1.185
22,3.0,3.0,122.57,112.57,65,0,-1.62,2.53,-1.15,2.77,cw,10.0,35.0,100.0,0,1,1.0408,0.931
23,6.0,6.0,325.0,315.0,65,0,4.91,-3.44,4.24,-4.24,cw,10.0,35.0,100.0,0,1,0.9835,0.899
24,3.0,3.0,156.94,166.94,115,0,-2.76,1.18,-2.92,0.68,ccw,10.0,35.0,100.0,0,1,0.8604,0.819
25,20.0,20.0,349.16,359.16,0,1,19.64,-3.76,20.0,-0.29,ccw,10.0,35.0,100.0,1,1,0.9963,0.848
26,12.0,12.0,185.13,175.13,0,1,-11.95,-1.07,-11.96,1.02,cw,10.0,35.0,100.0,1,1,0.9424,1.255
27,6.0,6.0,153.41,163.41,0,1,-5.37,2.69,-5.75,1.71,ccw,10.0,35.0,100.0,1,1,0.819,1.243
28,20.0,20.0,7.63,357.63,0,1,19.82,2.65,19.98,-0.83,cw,10.0,35.0,100.0,1,1,1.4121,1.196
29,3.0,3.0,336.65,346.65,65,0,2.75,-1.19,2.92,-0.69,ccw,10.0,35.0,100.0,0,1,1.2201,0.772
30,3.0,3.0,211.31,201.31,0,1,-2.56,-1.56,-2.79,-1.09,cw,10.0,35.0,100.0,1,1,0.8081,0.833
31,20.0,20.0,210.19,200.19,0,1,-17.29,-10.06,-18.77,-6.9,cw,10.0,35.0,100.0,1,1,0.7563,0.91
32,16.0,16.0,24.2,34.2,0,1,14.59,6.56,13.23,8.99,ccw,10.0,35.0,100.0,1,1,0.6661,0.79
33,12.0,12.0,289.76,279.76,115,0,4.06,-11.29,2.03,-11.83,cw,10.0,35.0,100.0,0,1,0.9409,0.896
