trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,3.0,3.0,116.43,106.43,0,1,-1.34,2.69,-0.85,2.88,cw,10.0,35.0,200.0,1,1,1.2239,2.686
2,6.0,6.0,151.97,141.97,65,0,-5.3,2.82,-4.73,3.7,cw,10.0,35.0,200.0,0,1,0.7787,0.383
3,16.0,16.0,302.51,312.51,0,1,8.6,-13.49,10.81,-11.79,ccw,10.0,35.0,200.0,1,1,0.7688,0.304
4,3.0,3.0,227.45,237.45,140,0,-2.03,-2.21,-1.61,-2.53,ccw,10.0,35.0,200.0,0,1,0.6499,0.707
5,20.0,20.0,338.73,348.73,115,0,18.64,-7.26,19.61,-3.91,ccw,10.0,35.0,200.0,0,1,1.2539,0.899
6,6.0,6.0,285.53,295.53,0,1,1.61,-5.78,2.59,-5.41,ccw,10.0,35.0,200.0,1,1,0.739,0.381
7,6.0,6.0,134.75,144.75,0,1,-4.22,4.26,-4.9,3.46,ccw,10.0,35.0,200.0,1,1,0.8374,0.925
8,20.0,20.0,5.09,15.09,115,0,19.92,1.77,19.31,5.21,ccw,10.0,35.0,200.0,0,1,0.763,0.316
9,16.0,16.0,262.29,252.29,0,1,-2.15,-15.86,-4.87,-15.24,cw,10.0,35.0,200.0,1,1,1.0067,1.066
10,6.0,6.0,120.95,130.95,40,0,-3.09,5.15,-3.93,4.53,ccw,10.0,35.0,200.0,0,1,0.6674,0.184
11,3.0,3.0,218.37,208.37,115,0,-2.35,-1.86,-2.64,-1.43,cw,10.0,35.0,200.0,0,1,0.8411,0.137
12,16.0,16.0,240.92,230.92,140,0,-7.78,-13.98,-10.09,-12.42,cw,10.0,35.0,200.0,0,1,0.8256,0.21
13,16.0,16.0,0.07,10.07,140,0,16.0,0.02,15.75,2.8,ccw,10.0,35.0,200.0,0,1,0.8212,0.163
14,3.0,3.0,232.83,242.83,65,0,-1.81,-2.39,-1.37,-2.67,ccw,10.0,35.0,200.0,0,1,0.7245,0.137
15,3.0,3.0,297.81,287.81,0,1,1.4,-2.65,0.92,-2.86,cw,10.0,35.0,200.0,1,1,0.767,0.399
16,16.0,16.0,113.01,123.01,0,1,-6.25,14.73,-8.72,13.42,ccw,10.0,35.0,200.0,1,1,1.0692,1.093
17,20.0,20.0,118.62,108.62,0,1,-9.58,17.56,-6.38,18.95,cw,10.0,10.0,200.0,0,0,0.8165,2.019
18,6.0,6.0,143.89,133.89,140,0,-4.85,3.54,-4.16,4.32,cw,10.0,35.0,200.0,0,1,0.7742,0.607
19,12.0,12.0,288.5,278.5,0,1,3.81,-11.38,1.77,-11.87,cw,10.0,35.0,200.0,1,1,0.8992,0.195
20,3.0,3.0,177.94,187.94,115,0,-3.0,0.11,-2.97,-0.41,ccw,10.0,35.0,200.0,0,1,0.7527,0.397
21,12.0,12.0,272.19,262.19,0,1,0.46,-11.99,-1.63,-11.89,cw,10.0,35.0,200.0,1,1,0.8302,0.488
22,12.0,12.0,227.44,237.44,0,1,-8.12,-8.84,-6.46,-10.11,ccw,10.0,35.0,200.0,1,1,0.8104,1.276
23,16.0,16.0,57.03,67.03,115,0,8.71,13.42,6.24,14.73,ccw,10.0,35.0,200.0,0,1,0.7903,0.357
24,3.0,3.0,62.68,72.68,65,0,1.38,2.67,0.89,2.86,ccw,10.0,35.0,200.0,0,1,0.7958,0.652
25,6.0,6.0,275.37,285.37,0,1,0.56,-5.97,1.59,-5.79,ccw,10.0,35.0,200.0,1,1,0.9013,0.276
26,12.0,12.0,138.42,148.42,0,1,-8.98,7.96,-10.22,6.29,ccw,10.0,35.0,200.0,1,1,1.2859,0.725
27,12.0,12.0,306.25,316.25,140,0,7.09,-9.68,8.67,-8.3,ccw,10.0,35.0,200.0,0,1,0.8119,0.078
28,20.0,20.0,169.02,179.02,115,0,-19.63,3.81,-20.0,0.34,ccw,10.0,35.0,200.0,0,1,0.858,0.555
29,16.0,16.0,174.76,164.76,0,1,-15.93,1.46,-15.44,4.21,cw,10.0,35.0,200.0,1,1,0.8028,0.138
30,20.0,20.0,81.18,91.18,65,0,3.07,19.76,-0.41,20.0,ccw,10.0,10.0,200.0,0,1,0.7528,0.551
31,20.0,20.0,19.91,29.91,65,0,18.8,6.81,17.34,9.97,ccw,10.0,35.0,200.0,0,1,0.8201,0.231
32,20.0,20.0,218.64,228.64,115,0,-15.62,-12.49,-13.22,-15.01,ccw,10.0,35.0,200.0,0,1,0.8876,0.692
33,3.0,3.0,321.38,331.38,0,1,2.34,-1.87,2.63,-1.44,ccw,10.0,35.0,200.0,1,1,0.828,0.602
34,3.0,3.0,110.85,120.85,140,0,-1.07,2.8,-1.54,2.58,ccw,10.0,35.0,200.0,0,1,0.8777,0.353
35,6.0,6.0,346.6,336.6,0,1,5.84,-1.39,5.51,-2.38,cw,10.0,35.0,200.0,1,1,0.7384,0.264
36,16.0,16.0,29.49,39.49,0,1,13.93,7.88,12.35,10.17,ccw,10.0,35.0,200.0,1,1,0.8811,0.376
37,20.0,20.0,117.84,127.84,115,0,-9.34,17.68,-12.27,15.79,ccw,10.0,10.0,200.0,0,1,0.762,0.419
38,6.0,6.0,31.38,21.38,0,1,5.12,3.12,5.59,2.19,cw,10.0,35.0,200.0,1,1,0.9574,0.459
39,16.0,16.0,147.23,157.23,0,1,-13.45,8.66,-14.75,6.19,ccw,10.0,35.0,200.0,1,1,0.806,0.438
40,3.0,3.0,39.72,29.72,65,0,2.31,1.92,2.61,1.49,cw,10.0,35.0,200.0,0,1,0.8193,0.366
41,6.0,6.0,82.68,72.68,40,0,0.76,5.95,1.79,5.73,cw,10.0,35.0,200.0,0,1,0.6897,0.359
42,6.0,6.0,329.71,319.71,0,1,5.18,-3.03,4.58,-3.88,cw,10.0,35.0,200.0,1,1,0.7109,0.242
43,16.0,16.0,345.86,355.86,40,0,15.52,-3.91,15.96,-1.16,ccw,10.0,35.0,200.0,0,1,0.736,0.455
44,16.0,16.0,77.97,67.97,0,1,3.33,15.65,6.0,14.83,cw,10.0,35.0,200.0,1,1,0.7908,0.234
45,20.0,20.0,359.46,349.46,65,0,20.0,-0.19,19.66,-3.66,cw,10.0,35.0,200.0,0,1,0.6566,0.209
46,6.0,6.0,51.14,61.14,0,1,3.76,4.67,2.9,5.26,ccw,10.0,35.0,200.0,1,1,0.847,0.395
47,20.0,20.0,134.09,144.09,0,1,-13.92,14.37,-16.2,11.73,ccw,10.0,35.0,200.0,1,1,0.921,0.383
48,3.0,3.0,142.78,152.78,40,0,-2.39,1.81,-2.67,1.37,ccw,10.0,35.0,200.0,0,1,0.7587,0.261
49,20.0,20.0,7.19,17.19,40,0,19.84,2.5,19.11,5.91,ccw,10.0,35.0,200.0,0,1,0.7349,0.211
50,16.0,16.0,173.81,183.81,115,0,-15.91,1.73,-15.96,-1.06,ccw,10.0,35.0,200.0,0,1,0.8174,0.154
51,16.0,16.0,27.11,37.11,40,0,14.24,7.29,12.76,9.65,ccw,10.0,35.0,200.0,0,1,0.729,0.313
52,3.0,3.0,343.3,333.3,0,1,2.87,-0.86,2.68,-1.35,cw,10.0,35.0,200.0,1,1,0.6742,0.208
53,3.0,3.0,269.0,279.0,40,0,-0.05,-3.0,0.47,-2.96,ccw,10.0,35.0,200.0,0,1,0.6186,0.275
54,6.0,6.0,50.9,40.9,115,0,3.78,4.66,4.54,3.93,cw,10.0,35.0,200.0,0,1,0.6359,0.203
55,12.0,12.0,196.76,186.76,0,1,-11.49,-3.46,-11.92,-1.41,cw,10.0,35.0,200.0,1,1,0.7286,0.495
56,20.0,20.0,106.11,116.11,0,1,-5.55,19.21,-8.8,17.96,ccw,10.0,10.0,200.0,0,0,0.7501,0.56
57,6.0,6.0,181.39,171.39,0,1,-6.0,-0.15,-5.93,0.9,cw,10.0,35.0,200.0,1,1,0.7998,0.213
58,16.0,16.0,34.36,24.36,65,0,13.21,9.03,14.58,6.6,cw,10.0,35.0,200.0,0,1,0.7693,0.193
59,20.0,20.0,2.6,352.6,65,0,19.98,0.91,19.83,-2.57,cw,10.0,35.0,200.0,0,1,0.7536,0.639
60,6.0,6.0,129.42,119.42,0,1,-3.81,4.64,-2.95,5.23,cw,10.0,35.0,200.0,1,1,0.6587,0.963
61,16.0,16.0,178.34,188.34,0,1,-15.99,0.46,-15.83,-2.32,ccw,10.0,35.0,200.0,1,1,0.7804,0.654
62,12.0,12.0,24.53,14.53,0,1,10.92,4.98,11.62,3.01,cw,10.0,35.0,200.0,1,1,0.7008,0.554
63,16.0,16.0,132.0,142.0,115,0,-10.71,11.89,-12.61,9.85,ccw,10.0,35.0,200.0,0,1,0.727,0.51
64,12.0,12.0,344.72,354.72,115,0,11.58,-3.16,11.95,-1.1,ccw,10.0,35.0,200.0,0,1,0.8376,0.422
65,12.0,12.0,190.14,200.14,40,0,-11.81,-2.11,-11.27,-4.13,ccw,10.0,35.0,200.0,0,1,0.6823,0.381
66,3.0,3.0,227.87,237.87,65,0,-2.01,-2.23,-1.6,-2.54,ccw,10.0,35.0,200.0,0,1,0.6324,0.229
67,16.0,16.0,258.31,248.31,0,1,-3.24,-15.67,-5.91,-14.87,cw,10.0,35.0,200.0,1,1,0.7783,0.15
68,12.0,12.0,108.66,118.66,65,0,-3.84,11.37,-5.75,10.53,ccw,10.0,35.0,200.0,0,1,0.6554,0.906
69,3.0,3.0,261.39,251.39,0,1,-0.45,-2.97,-0.96,-2.84,cw,10.0,35.0,200.0,1,1,0.6788,0.377
70,3.0,3.0,321.91,331.91,0,1,2.36,-1.85,2.65,-1.41,ccw,10.0,35.0,200.0,1,1,0.7376,0.369
71,3.0,3.0,201.05,191.05,0,1,-2.8,-1.08,-2.94,-0.58,cw,10.0,35.0,200.0,1,1,0.717,0.54
72,12.0,12.0,121.18,131.18,0,1,-6.21,10.27,-7.9,9.03,ccw,10.0,35.0,200.0,1,1,0.7456,0.692
73,3.0,3.0,271.66,261.66,0,1,0.09,-3.0,-0.44,-2.97,cw,10.0,35.0,200.0,1,1,0.681,0.452
74,20.0,20.0,139.08,129.08,65,0,-15.11,13.1,-12.61,15.53,cw,10.0,35.0,200.0,0,1,0.8161,0.262
75,16.0,16.0,268.07,258.07,115,0,-0.54,-15.99,-3.31,-15.65,cw,10.0,35.0,200.0,0,1,0.7357,0.358
76,20.0,20.0,141.59,151.59,140,0,-15.67,12.43,-17.59,9.52,ccw,10.0,35.0,200.0,0,1,0.6739,0.144
77,16.0,16.0,218.09,228.09,0,1,-12.59,-9.87,-10.69,-11.91,ccw,10.0,35.0,200.0,1,1,0.7305,0.185
78,3.0,3.0,259.13,269.13,0,1,-0.57,-2.95,-0.05,-3.0,ccw,10.0,35.0,200.0,1,1,0.6948,0.178
79,12.0,12.0,160.75,150.75,65,0,-11.33,3.96,-10.47,5.86,cw,10.0,35.0,200.0,0,1,0.7019,0.538
80,6.0,6.0,286.49,296.49,0,1,1.7,-5.75,2.68,-5.37,ccw,10.0,35.0,200.0,1,1,0.6536,0.267
81,12.0,12.0,259.61,269.61,0,1,-2.16,-11.8,-0.08,-12.0,ccw,10.0,35.0,200.0,1,1,0.7671,0.346
82,16.0,16.0,136.42,146.42,0,1,-11.59,11.03,-13.33,8.85,ccw,10.0,35.0,200.0,1,1,0.816,0.214
83,12.0,12.0,104.66,94.66,65,0,-3.04,11.61,-0.97,11.96,cw,10.0,35.0,200.0,0,1,0.6611,1.185
84,20.0,20.0,321.22,331.22,0,1,15.59,-12.53,17.53,-9.63,ccw,10.0,35.0,200.0,1,1,0.883,0.911
85,16.0,16.0,223.76,233.76,40,0,-11.56,-11.07,-9.46,-12.9,ccw,10.0,35.0,200.0,1,0,0.7337,1.967
86,6.0,6.0,174.14,164.14,40,0,-5.97,0.61,-5.77,1.64,cw,10.0,35.0,200.0,0,1,0.6744,2.207
87,6.0,6.0,128.14,118.14,65,0,-3.71,4.72,-2.83,5.29,cw,10.0,35.0,200.0,0,1,0.6003,0.966
88,6.0,6.0,210.55,200.55,0,1,-5.17,-3.05,-5.62,-2.11,cw,10.0,35.0,200.0,1,1,0.7171,0.455
