trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,20.0,20.0,134.57,124.57,0,1,-14.04,14.25,-11.35,16.47,cw,10.0,35.0,400.0,1,1,1.1189,0.152
2,12.0,12.0,98.09,88.09,0,1,-1.69,11.88,0.4,11.99,cw,10.0,35.0,400.0,1,1,0.8018,0.277
3,20.0,20.0,328.21,338.21,40,0,17.0,-10.54,18.57,-7.42,ccw,10.0,35.0,400.0,0,1,1.1844,0.136
4,6.0,6.0,95.62,105.62,140,0,-0.59,5.97,-1.62,5.78,ccw,10.0,35.0,400.0,0,1,0.7998,0.298
5,12.0,12.0,34.86,24.86,40,0,9.85,6.86,10.89,5.04,cw,10.0,35.0,400.0,0,1,0.8139,0.316
6,6.0,6.0,157.0,167.0,0,1,-5.52,2.34,-5.85,1.35,ccw,10.0,35.0,400.0,1,1,0.7708,0.528
7,6.0,6.0,169.15,159.15,115,0,-5.89,1.13,-5.61,2.14,cw,10.0,35.0,400.0,0,1,0.8594,0.38
8,3.0,3.0,26.99,16.99,0,1,2.67,1.36,2.87,0.88,cw,10.0,35.0,400.0,1,1,1.0059,0.48
9,20.0,20.0,340.99,330.99,0,1,18.91,-6.51,17.49,-9.7,cw,10.0,35.0,400.0,1,1,0.9329,0.266
10,20.0,20.0,213.66,203.66,140,0,-16.65,-11.08,-18.32,-8.02,cw,10.0,35.0,400.0,0,1,0.9103,0.577
11,6.0,6.0,268.97,278.97,140,0,-0.11,-6.0,0.94,-5.93,ccw,10.0,35.0,400.0,0,1,0.8352,0.19
12,6.0,6.0,170.29,160.29,0,1,-5.91,1.01,-5.65,2.02,cw,10.0,35.0,400.0,1,1,0.768,0.369
13,16.0,16.0,225.61,215.61,0,1,-11.19,-11.43,-13.01,-9.32,cw,10.0,35.0,400.0,1,1,0.9153,0.261
14,16.0,16.0,100.41,90.41,0,1,-2.89,15.74,-0.11,16.0,cw,10.0,35.0,400.0,0,0,0.9768,0.303
15,3.0,3.0,166.0,176.0,0,1,-2.91,0.73,-2.99,0.21,ccw,10.0,35.0,400.0,1,1,0.8511,0.29
16,20.0,20.0,323.06,333.06,0,1,15.99,-12.02,17.83,-9.06,ccw,10.0,35.0,400.0,1,1,0.9081,0.395
17,16.0,16.0,228.43,218.43,0,1,-10.62,-11.97,-12.53,-9.94,cw,10.0,35.0,400.0,1,1,0.7934,0.398
18,6.0,6.0,268.84,278.84,65,0,-0.12,-6.0,0.92,-5.93,ccw,10.0,35.0,400.0,0,1,0.8642,0.237
19,3.0,3.0,103.39,93.39,115,0,-0.69,2.92,-0.18,2.99,cw,10.0,35.0,400.0,0,1,0.823,0.412
20,3.0,3.0,348.37,338.37,40,0,2.94,-0.6,2.79,-1.11,cw,10.0,35.0,400.0,0,1,0.8355,0.229
21,12.0,12.0,277.5,267.5,0,1,1.57,-11.9,-0.52,-11.99,cw,10.0,35.0,400.0,1,1,0.8319,0.325
22,3.0,3.0,146.6,136.6,0,1,-2.5,1.65,-2.18,2.06,cw,10.0,35.0,400.0,1,1,0.7714,0.342
23,12.0,12.0,71.59,81.59,115,0,3.79,11.39,1.75,11.87,ccw,10.0,35.0,400.0,0,1,0.8818,0.289
24,3.0,3.0,224.11,214.11,65,0,-2.15,-2.09,-2.48,-1.68,cw,10.0,35.0,400.0,0,1,0.9119,0.496
25,12.0,12.0,69.1,79.1,0,1,4.28,11.21,2.27,11.78,ccw,10.0,35.0,400.0,1,1,0.8512,0.302
26,12.0,12.0,164.23,174.23,0,1,-11.55,3.26,-11.94,1.21,ccw,10.0,35.0,400.0,1,1,0.7849,0.145
27,6.0,6.0,126.43,116.43,0,1,-3.56,4.83,-2.67,5.37,cw,10.0,35.0,400.0,1,1,0.7257,0.611
28,3.0,3.0,64.11,54.11,0,1,1.31,2.7,1.76,2.43,cw,10.0,35.0,400.0,1,1,0.8118,0.193
29,20.0,20.0,251.18,261.18,0,1,-6.45,-18.93,-3.07,-19.76,ccw,10.0,10.0,400.0,0,0,0.9262,0.291
30,20.0,20.0,296.55,286.55,0,1,8.94,-17.89,5.7,-19.17,cw,10.0,10.0,400.0,0,0,1.1248,0.262
31,12.0,12.0,127.81,137.81,40,0,-7.36,9.48,-8.89,8.06,ccw,10.0,35.0,400.0,0,1,0.9055,0.351
32,12.0,12.0,69.84,59.84,0,1,4.14,11.26,6.03,10.38,cw,10.0,35.0,400.0,1,1,0.727,0.299
33,16.0,16.0,224.85,214.85,0,1,-11.34,-11.28,-13.13,-9.14,cw,10.0,35.0,400.0,0,0,0.9677,0.507
34,12.0,12.0,330.58,320.58,40,0,10.45,-5.89,9.27,-7.62,cw,10.0,35.0,400.0,0,1,0.8528,0.527
35,6.0,6.0,4.1,354.1,0,1,5.98,0.43,5.97,-0.62,cw,10.0,35.0,400.0,1,1,0.7453,0.468
36,16.0,16.0,62.34,72.34,140,0,7.43,14.17,4.85,15.25,ccw,10.0,35.0,400.0,0,1,0.8359,0.484
37,16.0,16.0,273.27,263.27,65,0,0.91,-15.97,-1.88,-15.89,cw,10.0,35.0,400.0,0,1,0.795,0.535
38,16.0,16.0,352.03,342.03,40,0,15.85,-2.22,15.22,-4.94,cw,10.0,35.0,400.0,0,1,0.7899,0.468
39,12.0,12.0,270.96,260.96,0,1,0.2,-12.0,-1.89,-11.85,cw,10.0,35.0,400.0,1,1,0.7923,0.41
40,6.0,6.0,42.11,52.11,0,1,4.45,4.02,3.69,4.73,ccw,10.0,35.0,400.0,1,1,0.7759,0.572
41,12.0,12.0,91.53,81.53,140,0,-0.32,12.0,1.77,11.87,cw,10.0,35.0,400.0,0,1,0.9374,0.514
42,20.0,20.0,270.91,280.91,0,1,0.32,-20.0,3.78,-19.64,ccw,10.0,10.0,400.0,0,0,0.9483,0.301
43,6.0,6.0,334.95,344.95,40,0,5.44,-2.54,5.79,-1.56,ccw,10.0,35.0,400.0,0,1,0.8099,1.075
44,12.0,12.0,301.5,291.5,0,1,6.27,-10.23,4.4,-11.17,cw,10.0,35.0,400.0,1,1,0.8983,0.341
45,20.0,20.0,246.09,256.09,0,1,-8.11,-18.28,-4.81,-19.41,ccw,10.0,10.0,400.0,0,0,0.8992,0.661
46,20.0,20.0,50.72,40.72,40,0,12.66,15.48,15.16,13.05,cw,10.0,35.0,400.0,0,1,1.0782,0.664
47,12.0,12.0,357.85,347.85,0,1,11.99,-0.45,11.73,-2.53,cw,10.0,35.0,400.0,1,1,0.7553,0.473
48,3.0,3.0,314.72,304.72,0,1,2.11,-2.13,1.71,-2.47,cw,10.0,35.0,400.0,1,1,0.8376,0.298
49,12.0,12.0,292.3,302.3,0,1,4.55,-11.1,6.41,-10.14,ccw,10.0,35.0,400.0,0,0,0.8897,1.092
50,6.0,6.0,245.92,235.92,140,0,-2.45,-5.48,-3.36,-4.97,cw,10.0,35.0,400.0,0,1,0.9071,0.608
51,16.0,16.0,83.8,73.8,40,0,1.73,15.91,4.46,15.37,cw,10.0,35.0,400.0,0,1,1.0641,0.726
52,12.0,12.0,99.84,89.84,115,0,-2.05,11.82,0.03,12.0,cw,10.0,35.0,400.0,0,1,0.8632,0.489
53,20.0,20.0,190.63,180.63,40,0,-19.66,-3.69,-20.0,-0.22,cw,10.0,35.0,400.0,0,1,0.8943,0.474
54,20.0,20.0,64.45,54.45,0,1,8.63,18.04,11.63,16.27,cw,10.0,10.0,400.0,0,0,0.9313,0.455
55,16.0,16.0,287.18,277.18,115,0,4.72,-15.29,2.0,-15.87,cw,10.0,35.0,400.0,0,1,0.9543,0.497
56,16.0,16.0,247.65,257.65,115,0,-6.09,-14.8,-3.42,-15.63,ccw,10.0,35.0,400.0,0,1,1.1718,0.524
57,16.0,16.0,151.26,141.26,65,0,-14.03,7.69,-12.48,10.01,cw,10.0,35.0,400.0,0,1,0.9139,0.478
58,16.0,16.0,189.55,179.55,0,1,-15.78,-2.65,-16.0,0.13,cw,10.0,35.0,400.0,1,1,0.8891,0.559
59,16.0,16.0,285.28,275.28,140,0,4.22,-15.43,1.47,-15.93,cw,10.0,35.0,400.0,0,1,1.0702,0.736
60,20.0,20.0,221.69,211.69,40,0,-14.94,-13.3,-17.02,-10.51,cw,10.0,35.0,400.0,0,1,0.9142,0.533
61,20.0,20.0,335.54,325.54,115,0,18.21,-8.28,16.49,-11.32,cw,10.0,35.0,400.0,0,1,0.9667,0.511
62,16.0,16.0,52.64,62.64,40,0,9.71,12.72,7.35,14.21,ccw,10.0,35.0,400.0,0,1,1.0505,0.784
63,3.0,3.0,28.15,38.15,115,0,2.65,1.42,2.36,1.85,ccw,10.0,35.0,400.0,0,1,1.0006,0.275
64,3.0,3.0,68.24,58.24,0,1,1.11,2.79,1.58,2.55,cw,10.0,35.0,400.0,1,1,1.4503,0.575
65,20.0,20.0,71.09,81.09,0,1,6.48,18.92,3.1,19.76,ccw,10.0,10.0,400.0,0,0,0.9114,0.577
66,20.0,20.0,36.15,46.15,0,1,16.15,11.8,13.85,14.42,ccw,10.0,35.0,400.0,1,1,1.0342,0.586
67,16.0,16.0,57.96,67.96,40,0,8.49,13.56,6.0,14.83,ccw,10.0,35.0,400.0,0,1,1.1768,19.595
68,16.0,16.0,148.84,158.84,0,1,-13.69,8.28,-14.92,5.77,ccw,10.0,35.0,400.0,1,1,0.8164,0.744
69,20.0,20.0,279.22,289.22,0,1,3.2,-19.74,6.58,-18.89,ccw,10.0,10.0,400.0,0,0,0.9976,0.758
70,3.0,3.0,169.31,179.31,0,1,-2.95,0.56,-3.0,0.04,ccw,10.0,35.0,400.0,1,1,0.893,0.822
71,12.0,12.0,347.1,337.1,0,1,11.7,-2.68,11.05,-4.67,cw,10.0,35.0,400.0,1,1,0.7782,0.805
72,20.0,20.0,285.83,295.83,115,0,5.45,-19.24,8.71,-18.0,ccw,10.0,10.0,400.0,0,1,0.8947,3.22
73,16.0,16.0,120.02,110.02,65,0,-8.01,13.85,-5.48,15.03,cw,10.0,35.0,400.0,0,1,1.4433,0.65
74,20.0,20.0,185.39,195.39,40,0,-19.91,-1.88,-19.28,-5.31,ccw,10.0,35.0,400.0,0,1,1.1206,0.472
75,20.0,20.0,325.33,315.33,0,1,16.45,-11.38,14.22,-14.06,cw,10.0,35.0,400.0,1,1,0.8579,1.241
76,12.0,12.0,261.49,271.49,0,1,-1.78,-11.87,0.31,-12.0,ccw,10.0,35.0,400.0,1,1,0.8544,0.751
77,6.0,6.0,189.91,179.91,0,1,-5.91,-1.03,-6.0,0.01,cw,10.0,35.0,400.0,1,1,0.8151,0.635
78,6.0,6.0,126.7,136.7,0,1,-3.59,4.81,-4.37,4.12,ccw,10.0,35.0,400.0,1,1,0.809,3.898
79,12.0,12.0,12.14,22.14,0,1,11.73,2.52,11.12,4.52,ccw,10.0,35.0,400.0,1,1,0.8254,2.269
80,6.0,6.0,193.55,183.55,140,0,-5.83,-1.41,-5.99,-0.37,cw,10.0,35.0,400.0,0,1,0.9017,0.633
81,3.0,3.0,258.03,268.03,0,1,-0.62,-2.93,-0.1,-3.0,ccw,10.0,35.0,400.0,1,1,0.8044,0.555
82,12.0,12.0,245.64,235.64,65,0,-4.95,-10.93,-6.77,-9.91,cw,10.0,35.0,400.0,0,1,0.7901,0.688
83,16.0,16.0,56.14,46.14,0,1,8.91,13.29,11.09,11.54,cw,10.0,35.0,400.0,1,1,1.0404,0.531
84,3.0,3.0,335.07,325.07,140,0,2.72,-1.26,2.46,-1.72,cw,10.0,35.0,400.0,0,1,0.8842,0.504
85,16.0,16.0,303.94,293.94,40,0,8.93,-13.27,6.49,-14.62,cw,10.0,35.0,400.0,0,1,1.0099,0.569
86,3.0,3.0,236.23,226.23,0,1,-1.67,-2.49,-2.08,-2.17,cw,10.0,35.0,400.0,1,1,0.8442,0.64
87,3.0,3.0,279.22,269.22,0,1,0.48,-2.96,-0.04,-3.0,cw,10.0,35.0,400.0,1,1,0.803,0.415
88,12.0,12.0,358.94,8.94,115,0,12.0,-0.22,11.85,1.87,ccw,10.0,35.0,400.0,0,1,0.8566,0.821
89,16.0,16.0,20.93,10.93,0,1,14.94,5.71,15.71,3.03,cw,10.0,35.0,400.0,1,1,0.8692,0.541
90,3.0,3.0,331.62,321.62,140,0,2.64,-1.43,2.35,-1.86,cw,10.0,35.0,400.0,0,1,0.8356,0.605
91,3.0,3.0,298.35,308.35,115,0,1.42,-2.64,1.86,-2.35,ccw,10.0,35.0,400.0,0,1,0.8346,0.653
92,6.0,6.0,60.37,50.37,140,0,2.97,5.22,3.83,4.62,cw,10.0,35.0,400.0,0,1,0.9675,0.513
93,3.0,3.0,149.72,159.72,40,0,-2.59,1.51,-2.81,1.04,ccw,10.0,35.0,400.0,0,1,0.8372,0.65
94,12.0,12.0,204.09,194.09,65,0,-10.95,-4.9,-11.64,-2.92,cw,10.0,35.0,400.0,0,1,0.8428,0.558
95,3.0,3.0,227.66,217.66,0,1,-2.02,-2.22,-2.38,-1.83,cw,10.0,35.0,400.0,1,1,0.7987,0.65
96,6.0,6.0,328.44,318.44,40,0,5.11,-3.14,4.49,-3.98,cw,10.0,35.0,400.0,0,1,0.8508,0.686
97,12.0,12.0,224.14,234.14,40,0,-8.61,-8.36,-7.03,-9.72,ccw,10.0,35.0,400.0,1,0,0.845,0.704
98,20.0,20.0,166.28,176.28,40,0,-19.43,4.74,-19.96,1.3,ccw,10.0,35.0,400.0,0,1,1.004,0.642
99,16.0,16.0,149.81,159.81,140,0,-13.83,8.05,-15.02,5.52,ccw,10.0,35.0,400.0,0,1,0.8665,0.678
100,20.0,20.0,67.25,77.25,40,0,7.73,18.44,4.41,19.51,ccw,10.0,10.0,400.0,0,1,0.9465,0.521
