trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,6.0,6.0,152.15,142.15,140,0,-5.3,2.8,-4.74,3.68,cw,10.0,35.0,300.0,0,1,0.826,1.196
2,3.0,3.0,182.65,192.65,0,1,-3.0,-0.14,-2.93,-0.66,ccw,10.0,35.0,300.0,0,0,0.6929,0.771
3,6.0,6.0,101.63,111.63,0,1,-1.21,5.88,-2.21,5.58,ccw,10.0,35.0,300.0,1,1,0.7501,0.482
4,12.0,12.0,225.38,215.38,65,0,-8.43,-8.54,-9.78,-6.95,cw,10.0,35.0,300.0,0,1,0.7184,0.412
5,20.0,20.0,25.29,15.29,115,0,18.08,8.54,19.29,5.27,cw,10.0,35.0,300.0,0,1,0.8192,0.559
6,3.0,3.0,343.86,353.86,0,1,2.88,-0.83,2.98,-0.32,ccw,10.0,35.0,300.0,1,1,0.6966,0.648
7,20.0,20.0,44.95,34.95,0,1,14.16,14.13,16.39,11.46,cw,10.0,35.0,300.0,1,1,0.7962,0.5
8,3.0,3.0,126.38,136.38,115,0,-1.78,2.42,-2.17,2.07,ccw,10.0,35.0,300.0,0,1,0.7166,0.475
9,12.0,12.0,145.3,155.3,115,0,-9.87,6.83,-10.9,5.02,ccw,10.0,35.0,300.0,0,1,0.7696,0.676
10,6.0,6.0,346.09,336.09,140,0,5.82,-1.44,5.49,-2.43,cw,10.0,35.0,300.0,0,1,0.8463,0.519
11,16.0,16.0,131.45,141.45,115,0,-10.59,11.99,-12.51,9.97,ccw,10.0,35.0,300.0,0,1,0.7197,0.759
12,6.0,6.0,328.39,318.39,115,0,5.11,-3.14,4.49,-3.98,cw,10.0,35.0,300.0,0,1,0.7955,0.528
13,20.0,20.0,198.53,208.53,115,0,-18.96,-6.36,-17.57,-9.55,ccw,10.0,35.0,300.0,0,1,0.7477,0.755
14,6.0,6.0,130.51,140.51,0,1,-3.9,4.56,-4.63,3.82,ccw,10.0,35.0,300.0,1,1,0.7601,0.392
15,16.0,16.0,65.2,55.2,65,0,6.71,14.52,9.13,13.14,cw,10.0,35.0,300.0,0,1,0.9388,0.585
16,12.0,12.0,160.57,170.57,0,1,-11.32,3.99,-11.84,1.97,ccw,10.0,35.0,300.0,1,1,0.7873,0.597
17,12.0,12.0,248.61,258.61,0,1,-4.38,-11.17,-2.37,-11.76,ccw,10.0,35.0,300.0,1,1,0.8986,0.711
18,12.0,12.0,23.09,13.09,65,0,11.04,4.71,11.69,2.72,cw,10.0,35.0,300.0,0,1,0.7672,0.683
