trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,6.0,6.0,335.62,325.62,0,1,5.47,-2.48,4.95,-3.39,cw,10.0,35.0,100.0,1,1,0.7118,2.681
2,16.0,16.0,195.05,205.05,0,1,-15.45,-4.15,-14.49,-6.77,ccw,10.0,35.0,100.0,1,1,1.2157,0.659
3,20.0,20.0,251.82,261.82,115,0,-6.24,-19.0,-2.85,-19.8,ccw,10.0,10.0,100.0,0,1,0.8901,0.722
4,6.0,6.0,165.6,175.6,140,0,-5.81,1.49,-5.98,0.46,ccw,10.0,35.0,100.0,0,1,0.7539,0.631
5,16.0,16.0,141.6,131.6,0,1,-12.54,9.94,-10.62,11.96,cw,10.0,35.0,100.0,1,1,0.979,0.754
6,3.0,3.0,15.64,25.64,0,1,2.89,0.81,2.7,1.3,ccw,10.0,35.0,100.0,1,1,0.8074,0.535
7,16.0,16.0,166.07,176.07,0,1,-15.53,3.85,-15.96,1.1,ccw,10.0,35.0,100.0,0,0,0.8878,0.551
8,20.0,20.0,121.19,131.19,0,1,-10.36,17.11,-13.17,15.05,ccw,10.0,10.0,100.0,0,0,0.8619,0.972
9,16.0,16.0,281.8,291.8,0,1,3.27,-15.66,5.94,-14.86,ccw,10.0,35.0,100.0,1,1,0.8303,0.626
10,3.0,3.0,24.33,14.33,140,0,2.73,1.24,2.91,0.74,cw,10.0,35.0,100.0,0,1,0.7894,0.976
11,12.0,12.0,278.77,288.77,115,0,1.83,-11.86,3.86,-11.36,ccw,10.0,35.0,100.0,0,1,0.856,0.757
12,16.0,16.0,202.0,212.0,40,0,-14.83,-5.99,-13.57,-8.48,ccw,10.0,35.0,100.0,0,1,1.0102,0.928
13,3.0,3.0,247.44,237.44,115,0,-1.15,-2.77,-1.61,-2.53,cw,10.0,35.0,100.0,0,1,1.0007,0.792
14,12.0,12.0,249.78,259.78,0,1,-4.15,-11.26,-2.13,-11.81,ccw,10.0,35.0,100.0,1,1,0.8486,1.131
15,20.0,20.0,109.61,119.61,65,0,-6.71,18.84,-9.88,17.39,ccw,10.0,10.0,100.0,0,1,1.3637,0.637
16,20.0,20.0,342.36,332.36,115,0,19.06,-6.06,17.72,-9.28,cw,10.0,35.0,100.0,0,1,0.8293,0.748
17,3.0,3.0,210.99,200.99,65,0,-2.57,-1.54,-2.8,-1.07,cw,10.0,35.0,100.0,0,1,0.8958,0.763
18,16.0,16.0,192.43,202.43,115,0,-15.63,-3.44,-14.79,-6.1,ccw,10.0,35.0,100.0,0,1,1.2214,0.911
19,16.0,16.0,134.49,144.49,0,1,-11.21,11.41,-13.02,9.29,ccw,10.0,35.0,100.0,1,1,0.8643,0.617
20,12.0,12.0,63.74,73.74,140,0,5.31,10.76,3.36,11.52,ccw,10.0,35.0,100.0,0,1,0.8981,0.458
21,3.0,3.0,359.49,349.49,0,1,3.0,-0.03,2.95,-0.55,cw,10.0,35.0,100.0,1,1,0.8549,0.734
22,20.0,20.0,192.71,202.71,0,1,-19.51,-4.4,-18.45,-7.72,ccw,10.0,35.0,100.0,0,0,0.8908,0.86
23,20.0,20.0,126.69,116.69,0,1,-11.95,16.04,-8.98,17.87,cw,10.0,35.0,100.0,0,0,0.8963,0.81
24,12.0,12.0,176.99,186.99,65,0,-11.98,0.63,-11.91,-1.46,ccw,10.0,35.0,100.0,0,1,0.7605,0.428
