trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,20.0,20.0,305.57,315.57,40,0,11.63,-16.27,14.28,-14.0,ccw,10.0,35.0,400.0,0,1,2.2587,2.324
2,16.0,16.0,63.04,73.04,65,0,7.25,14.26,4.67,15.3,ccw,10.0,35.0,400.0,0,1,2.1918,0.916
3,12.0,12.0,159.59,149.59,65,0,-11.25,4.18,-10.35,6.07,cw,10.0,35.0,400.0,0,1,1.144,1.004
4,20.0,20.0,344.72,354.72,0,1,19.29,-5.27,19.92,-1.84,ccw,10.0,35.0,400.0,1,1,1.0722,1.005
5,16.0,16.0,32.8,22.8,0,1,13.45,8.67,14.75,6.2,cw,10.0,35.0,400.0,1,1,1.0435,0.452
6,20.0,20.0,291.29,301.29,0,1,7.26,-18.64,10.39,-17.09,ccw,10.0,10.0,400.0,0,0,1.6033,0.619
7,12.0,12.0,129.51,119.51,40,0,-7.63,9.26,-5.91,10.44,cw,10.0,35.0,400.0,0,1,1.0315,0.457
8,6.0,6.0,93.94,103.94,115,0,-0.41,5.99,-1.45,5.82,ccw,10.0,35.0,400.0,0,1,1.3648,0.598
9,6.0,6.0,262.67,252.67,40,0,-0.77,-5.95,-1.79,-5.73,cw,10.0,35.0,400.0,0,1,1.0294,0.682
10,3.0,3.0,80.68,90.68,0,1,0.49,2.96,-0.04,3.0,ccw,10.0,35.0,400.0,1,1,0.8967,1.15
11,6.0,6.0,301.36,311.36,140,0,3.12,-5.12,3.96,-4.5,ccw,10.0,35.0,400.0,0,1,1.5008,0.697
12,6.0,6.0,109.13,119.13,0,1,-1.97,5.67,-2.92,5.24,ccw,10.0,35.0,400.0,1,1,1.0756,0.597
13,12.0,12.0,121.62,131.62,0,1,-6.29,10.22,-7.97,8.97,ccw,10.0,35.0,400.0,1,1,1.0468,0.615
14,3.0,3.0,189.25,179.25,0,1,-2.96,-0.48,-3.0,0.04,cw,10.0,35.0,400.0,1,1,1.0826,0.722
15,12.0,12.0,97.87,87.87,140,0,-1.64,11.89,0.45,11.99,cw,10.0,35.0,400.0,0,1,1.0094,0.525
16,12.0,12.0,135.13,125.13,0,1,-8.5,8.47,-6.91,9.81,cw,10.0,35.0,400.0,1,1,0.9781,0.553
