trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,6.0,6.0,216.85,226.85,0,1,-4.8,-3.6,-4.1,-4.38,ccw,10.0,35.0,200.0,1,1,0.8515,0.595
2,12.0,12.0,160.98,170.98,0,1,-11.34,3.91,-11.85,1.88,ccw,10.0,35.0,200.0,1,1,0.697,0.335
3,12.0,12.0,321.91,311.91,65,0,9.44,-7.4,8.02,-8.93,cw,10.0,35.0,200.0,0,1,0.7499,0.223
4,3.0,3.0,148.33,138.33,0,1,-2.55,1.58,-2.24,1.99,cw,10.0,35.0,200.0,1,1,0.6675,0.167
5,12.0,12.0,6.7,16.7,0,1,11.92,1.4,11.49,3.45,ccw,10.0,35.0,200.0,1,1,0.7519,0.303
6,6.0,6.0,211.24,221.24,115,0,-5.13,-3.11,-4.51,-3.96,ccw,10.0,35.0,200.0,0,1,0.7362,0.291
7,20.0,20.0,103.93,113.93,0,1,-4.81,19.41,-8.11,18.28,ccw,10.0,10.0,200.0,0,0,0.8917,0.392
8,16.0,16.0,351.56,341.56,0,1,15.83,-2.35,15.18,-5.06,cw,10.0,35.0,200.0,1,1,0.674,0.451
9,20.0,20.0,247.42,257.42,65,0,-7.68,-18.47,-4.36,-19.52,ccw,10.0,10.0,200.0,0,1,0.7619,0.359
10,20.0,20.0,340.42,350.42,140,0,18.84,-6.7,19.72,-3.33,ccw,10.0,35.0,200.0,0,1,0.8604,0.299
11,16.0,16.0,223.06,233.06,65,0,-11.69,-10.93,-9.61,-12.79,ccw,10.0,35.0,200.0,0,1,0.8517,0.233
12,12.0,12.0,71.81,81.81,140,0,3.75,11.4,1.71,11.88,ccw,10.0,35.0,200.0,0,1,0.7645,0.173
13,16.0,16.0,299.53,289.53,65,0,7.89,-13.92,5.35,-15.08,cw,10.0,35.0,200.0,0,1,0.7375,0.32
14,12.0,12.0,119.85,129.85,140,0,-5.97,10.41,-7.69,9.21,ccw,10.0,35.0,200.0,0,1,0.7525,0.237
15,6.0,6.0,231.8,221.8,115,0,-3.71,-4.72,-4.47,-4.0,cw,10.0,35.0,200.0,0,1,0.7572,0.643
16,12.0,12.0,25.24,15.24,140,0,10.85,5.12,11.58,3.15,cw,10.0,35.0,200.0,0,1,0.836,0.576
17,6.0,6.0,335.91,345.91,140,0,5.48,-2.45,5.82,-1.46,ccw,10.0,35.0,200.0,0,1,0.8236,0.367
18,3.0,3.0,207.14,197.14,115,0,-2.67,-1.37,-2.87,-0.88,cw,10.0,35.0,200.0,0,1,0.6731,0.515
19,16.0,16.0,263.76,253.76,40,0,-1.74,-15.91,-4.47,-15.36,cw,10.0,35.0,200.0,0,1,0.8009,0.363
20,12.0,12.0,75.01,85.01,140,0,3.1,11.59,1.04,11.95,ccw,10.0,35.0,200.0,0,1,0.7807,0.435
21,16.0,16.0,302.16,312.16,40,0,8.52,-13.55,10.74,-11.86,ccw,10.0,35.0,200.0,0,1,0.7461,0.566
22,12.0,12.0,233.05,223.05,0,1,-7.21,-9.59,-8.77,-8.19,cw,10.0,35.0,200.0,1,1,0.7881,0.302
23,20.0,20.0,106.79,116.79,0,1,-5.78,19.15,-9.01,17.85,ccw,10.0,10.0,200.0,0,0,0.988,0.513
24,16.0,16.0,162.59,152.59,0,1,-15.27,4.79,-14.2,7.37,cw,10.0,35.0,200.0,1,1,0.8207,0.25
25,6.0,6.0,257.51,247.51,0,1,-1.3,-5.86,-2.3,-5.54,cw,10.0,35.0,200.0,1,1,0.7607,0.112
26,6.0,6.0,286.97,276.97,65,0,1.75,-5.74,0.73,-5.96,cw,10.0,35.0,200.0,0,1,0.7736,0.343
27,20.0,20.0,66.33,76.33,0,1,8.03,18.32,4.73,19.43,ccw,10.0,10.0,200.0,0,0,0.8389,0.864
28,16.0,16.0,112.27,102.27,65,0,-6.06,14.81,-3.4,15.63,cw,10.0,35.0,200.0,0,1,1.3988,0.394
29,16.0,16.0,82.32,92.32,40,0,2.14,15.86,-0.65,15.99,ccw,10.0,35.0,200.0,0,1,0.8599,0.308
30,12.0,12.0,286.19,296.19,0,1,3.35,-11.52,5.3,-10.77,ccw,10.0,35.0,200.0,1,1,0.7615,0.594
31,20.0,20.0,240.21,250.21,0,1,-9.94,-17.36,-6.77,-18.82,ccw,10.0,10.0,200.0,0,0,0.8001,0.531
32,20.0,20.0,194.89,184.89,140,0,-19.33,-5.14,-19.93,-1.71,cw,10.0,35.0,200.0,0,1,0.9608,0.506
33,20.0,20.0,12.21,22.21,0,1,19.55,4.23,18.52,7.56,ccw,10.0,35.0,200.0,1,1,1.0047,0.405
34,12.0,12.0,207.18,197.18,0,1,-10.67,-5.48,-11.46,-3.55,cw,10.0,35.0,200.0,1,1,0.9067,0.559
35,3.0,3.0,275.56,265.56,0,1,0.29,-2.99,-0.23,-2.99,cw,10.0,35.0,200.0,1,1,0.7684,0.598
36,20.0,20.0,121.02,111.02,0,1,-10.31,17.14,-7.17,18.67,cw,10.0,10.0,200.0,0,0,1.2532,0.684
37,6.0,6.0,278.89,268.89,115,0,0.93,-5.93,-0.12,-6.0,cw,10.0,35.0,200.0,0,1,1.1075,0.541
38,12.0,12.0,189.07,199.07,115,0,-11.85,-1.89,-11.34,-3.92,ccw,10.0,35.0,200.0,0,1,0.828,0.94
39,6.0,6.0,315.49,325.49,0,1,4.28,-4.21,4.94,-3.4,ccw,10.0,35.0,200.0,1,1,0.8031,0.539
40,3.0,3.0,109.5,119.5,0,1,-1.0,2.83,-1.48,2.61,ccw,10.0,35.0,200.0,1,1,1.1349,0.535
41,20.0,20.0,289.17,279.17,0,1,6.57,-18.89,3.19,-19.74,cw,10.0,10.0,200.0,0,0,0.8391,0.329
42,3.0,3.0,222.56,212.56,140,0,-2.21,-2.03,-2.53,-1.61,cw,10.0,35.0,200.0,0,1,0.8923,0.465
43,6.0,6.0,235.52,225.52,140,0,-3.4,-4.95,-4.2,-4.28,cw,10.0,35.0,200.0,0,1,0.8144,0.457
44,20.0,20.0,151.14,141.14,0,1,-17.52,9.65,-15.57,12.55,cw,10.0,35.0,200.0,1,1,0.8738,0.627
45,6.0,6.0,66.94,56.94,65,0,2.35,5.52,3.27,5.03,cw,10.0,35.0,200.0,0,1,0.7616,0.473
46,3.0,3.0,218.67,208.67,0,1,-2.34,-1.87,-2.63,-1.44,cw,10.0,35.0,200.0,1,1,1.0726,0.482
47,12.0,12.0,316.87,326.87,115,0,8.76,-8.2,10.05,-6.56,ccw,10.0,35.0,200.0,0,1,0.8433,0.676
48,16.0,16.0,165.09,175.09,0,1,-15.46,4.12,-15.94,1.37,ccw,10.0,35.0,200.0,1,1,0.9112,0.969
49,12.0,12.0,201.84,211.84,0,1,-11.14,-4.46,-10.19,-6.33,ccw,10.0,35.0,200.0,1,1,0.8216,0.671
50,3.0,3.0,242.02,232.02,0,1,-1.41,-2.65,-1.85,-2.36,cw,10.0,35.0,200.0,1,1,0.962,1.031
51,12.0,12.0,77.59,67.59,0,1,2.58,11.72,4.58,11.09,cw,10.0,35.0,200.0,1,1,0.8793,0.763
