trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,6.0,6.0,209.42,219.42,0,1,-5.23,-2.95,-4.63,-3.81,ccw,10.0,35.0,100.0,1,1,1.1426,1.929
2,3.0,3.0,49.55,59.55,115,0,1.95,2.28,1.52,2.59,ccw,10.0,35.0,100.0,0,1,0.9019,0.443
3,20.0,20.0,358.87,348.87,65,0,20.0,-0.39,19.62,-3.86,cw,10.0,35.0,100.0,0,1,0.9074,0.479
4,16.0,16.0,358.56,348.56,0,1,15.99,-0.4,15.68,-3.17,cw,10.0,35.0,100.0,1,1,0.7808,0.477
5,20.0,20.0,67.43,57.43,65,0,7.68,18.47,10.77,16.85,cw,10.0,10.0,100.0,0,1,0.9844,0.102
6,16.0,16.0,183.7,173.7,0,1,-15.97,-1.03,-15.9,1.76,cw,10.0,35.0,100.0,1,1,0.8687,0.141
7,6.0,6.0,138.41,148.41,0,1,-4.49,3.98,-5.11,3.14,ccw,10.0,35.0,100.0,1,1,0.8832,0.174
8,20.0,20.0,320.32,310.32,115,0,15.39,-12.77,12.94,-15.25,cw,10.0,35.0,100.0,0,1,0.9119,0.254
9,20.0,20.0,76.02,86.02,140,0,4.83,19.41,1.39,19.95,ccw,10.0,10.0,100.0,0,1,1.1068,0.114
10,3.0,3.0,52.63,42.63,0,1,1.82,2.38,2.21,2.03,cw,10.0,35.0,100.0,1,1,0.8704,0.2
11,12.0,12.0,164.91,154.91,140,0,-11.59,3.12,-10.87,5.09,cw,10.0,35.0,100.0,0,1,0.957,0.306
12,20.0,20.0,156.37,166.37,40,0,-18.32,8.02,-19.44,4.71,ccw,10.0,35.0,100.0,0,1,1.1334,0.597
13,12.0,12.0,41.85,51.85,0,1,8.94,8.01,7.41,9.44,ccw,10.0,35.0,100.0,1,1,0.8753,0.286
14,6.0,6.0,241.63,251.63,65,0,-2.85,-5.28,-1.89,-5.69,ccw,10.0,35.0,100.0,0,1,0.932,0.346
15,20.0,20.0,116.91,126.91,140,0,-9.05,17.83,-12.01,15.99,ccw,10.0,10.0,100.0,0,1,1.0173,0.385
16,3.0,3.0,325.59,335.59,0,1,2.47,-1.7,2.73,-1.24,ccw,10.0,35.0,100.0,1,1,0.9347,0.306
17,16.0,16.0,225.82,215.82,115,0,-11.15,-11.48,-12.97,-9.36,cw,10.0,35.0,100.0,0,1,0.8917,0.289
18,3.0,3.0,171.37,181.37,0,1,-2.97,0.45,-3.0,-0.07,ccw,10.0,35.0,100.0,1,1,0.9818,0.513
19,3.0,3.0,30.16,40.16,115,0,2.59,1.51,2.29,1.93,ccw,10.0,35.0,100.0,0,1,0.9327,0.28
20,12.0,12.0,357.87,7.87,0,1,11.99,-0.45,11.89,1.64,ccw,10.0,35.0,100.0,1,1,0.8853,0.468
21,3.0,3.0,336.29,346.29,0,1,2.75,-1.21,2.91,-0.71,ccw,10.0,35.0,100.0,1,1,0.8999,0.517
22,6.0,6.0,95.53,105.53,0,1,-0.58,5.97,-1.61,5.78,ccw,10.0,35.0,100.0,1,1,0.8843,0.317
23,3.0,3.0,303.59,313.59,0,1,1.66,-2.5,2.07,-2.17,ccw,10.0,35.0,100.0,1,1,0.7995,0.159
24,3.0,3.0,35.83,25.83,0,1,2.43,1.76,2.7,1.31,cw,10.0,35.0,100.0,1,1,0.8337,0.435
25,3.0,3.0,111.57,101.57,0,1,-1.1,2.79,-0.6,2.94,cw,10.0,35.0,100.0,1,1,0.8111,0.599
26,20.0,20.0,308.6,298.6,0,1,12.48,-15.63,9.57,-17.56,cw,10.0,35.0,100.0,1,1,0.9109,0.343
27,6.0,6.0,273.87,263.87,0,1,0.4,-5.99,-0.64,-5.97,cw,10.0,35.0,100.0,1,1,0.8653,0.544
28,16.0,16.0,296.26,286.26,0,1,7.08,-14.35,4.48,-15.36,cw,10.0,35.0,100.0,1,1,0.8904,0.308
29,12.0,12.0,178.16,188.16,115,0,-11.99,0.38,-11.88,-1.7,ccw,10.0,35.0,100.0,0,1,0.9217,0.308
30,12.0,12.0,53.51,43.51,40,0,7.14,9.65,8.7,8.26,cw,10.0,35.0,100.0,0,1,1.0101,0.325
