trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,16.0,16.0,253.99,243.99,0,1,-4.41,-15.38,-7.02,-14.38,cw,10.0,35.0,200.0,1,1,1.4674,5.739
2,16.0,16.0,181.39,171.39,40,0,-16.0,-0.39,-15.82,2.39,cw,10.0,35.0,200.0,0,1,1.4998,0.367
3,3.0,3.0,301.27,291.27,40,0,1.56,-2.56,1.09,-2.8,cw,10.0,35.0,200.0,0,1,1.2148,0.231
4,20.0,20.0,153.94,163.94,65,0,-17.97,8.79,-19.22,5.53,ccw,10.0,35.0,200.0,0,1,1.1848,0.665
5,20.0,20.0,307.86,317.86,40,0,12.27,-15.79,14.83,-13.42,ccw,10.0,35.0,200.0,0,1,1.5497,0.374
6,12.0,12.0,156.31,166.31,0,1,-10.99,4.82,-11.66,2.84,ccw,10.0,35.0,200.0,1,1,1.2831,0.15
7,6.0,6.0,243.68,253.68,140,0,-2.66,-5.38,-1.69,-5.76,ccw,10.0,35.0,200.0,0,1,1.1244,0.331
8,20.0,20.0,293.88,303.88,65,0,8.1,-18.29,11.15,-16.6,ccw,10.0,10.0,200.0,0,1,1.7485,0.5
9,6.0,6.0,338.17,328.17,0,1,5.57,-2.23,5.1,-3.16,cw,10.0,35.0,200.0,1,1,1.1543,0.399
10,20.0,20.0,125.43,115.43,65,0,-11.59,16.3,-8.59,18.06,cw,10.0,35.0,200.0,0,1,1.7558,0.277
11,20.0,20.0,0.07,10.07,0,1,20.0,0.03,19.69,3.5,ccw,10.0,35.0,200.0,1,1,1.9957,0.748
12,20.0,20.0,14.01,4.01,0,1,19.41,4.84,19.95,1.4,cw,10.0,35.0,200.0,1,1,1.2764,0.536
13,16.0,16.0,114.44,104.44,40,0,-6.62,14.57,-3.99,15.49,cw,10.0,35.0,200.0,0,1,1.352,0.238
14,3.0,3.0,171.06,181.06,0,1,-2.96,0.47,-3.0,-0.06,ccw,10.0,35.0,200.0,1,1,1.3496,0.289
15,6.0,6.0,213.77,203.77,0,1,-4.99,-3.34,-5.49,-2.42,cw,10.0,35.0,200.0,1,1,1.124,0.218
16,20.0,20.0,88.0,78.0,40,0,0.7,19.99,4.16,19.56,cw,10.0,10.0,200.0,0,1,1.7124,0.366
17,3.0,3.0,255.25,265.25,115,0,-0.76,-2.9,-0.25,-2.99,ccw,10.0,35.0,200.0,0,1,1.2625,0.801
18,16.0,16.0,279.67,289.67,140,0,2.69,-15.77,5.39,-15.07,ccw,10.0,35.0,200.0,0,1,1.2236,0.326
19,12.0,12.0,55.52,65.52,40,0,6.79,9.89,4.97,10.92,ccw,10.0,35.0,200.0,0,1,1.167,0.511
20,16.0,16.0,218.62,228.62,0,1,-12.5,-9.99,-10.58,-12.01,ccw,10.0,35.0,200.0,1,1,1.2504,0.196
21,12.0,12.0,321.75,331.75,0,1,9.42,-7.43,10.57,-5.68,ccw,10.0,35.0,200.0,1,1,0.9747,0.38
22,6.0,6.0,210.54,200.54,0,1,-5.17,-3.05,-5.62,-2.1,cw,10.0,35.0,200.0,1,1,0.9285,0.386
23,12.0,12.0,215.17,225.17,115,0,-9.81,-6.91,-8.46,-8.51,ccw,10.0,35.0,200.0,0,1,1.0254,0.213
24,16.0,16.0,262.74,252.74,0,1,-2.02,-15.87,-4.75,-15.28,cw,10.0,35.0,200.0,1,1,1.2963,0.449
25,20.0,20.0,11.05,1.05,0,1,19.63,3.83,20.0,0.37,cw,10.0,35.0,200.0,0,0,1.8086,0.35
26,3.0,3.0,104.45,114.45,65,0,-0.75,2.91,-1.24,2.73,ccw,10.0,35.0,200.0,0,1,1.1575,0.336
27,20.0,20.0,117.1,107.1,65,0,-9.11,17.8,-5.88,19.12,cw,10.0,10.0,200.0,0,1,1.6481,0.244
28,12.0,12.0,191.4,201.4,140,0,-11.76,-2.37,-11.17,-4.38,ccw,10.0,35.0,200.0,0,1,1.0965,0.557
29,3.0,3.0,340.61,330.61,65,0,2.83,-1.0,2.61,-1.47,cw,10.0,35.0,200.0,0,1,1.0634,0.352
30,16.0,16.0,344.57,334.57,40,0,15.42,-4.26,14.45,-6.87,cw,10.0,35.0,200.0,0,1,1.0796,0.311
31,20.0,20.0,73.56,63.56,115,0,5.66,19.18,8.9,17.91,cw,10.0,10.0,200.0,0,1,2.0751,0.658
32,3.0,3.0,338.82,348.82,0,1,2.8,-1.08,2.94,-0.58,ccw,10.0,35.0,200.0,1,1,1.1566,0.876
33,16.0,16.0,282.7,272.7,0,1,3.52,-15.61,0.75,-15.98,cw,10.0,35.0,200.0,1,1,1.0843,1.284
34,12.0,12.0,166.42,156.42,0,1,-11.66,2.82,-11.0,4.8,cw,10.0,35.0,200.0,1,1,1.0804,0.649
35,6.0,6.0,321.57,311.57,0,1,4.7,-3.73,3.98,-4.49,cw,10.0,35.0,200.0,1,1,0.8635,0.481
36,3.0,3.0,125.72,135.72,0,1,-1.75,2.44,-2.15,2.09,ccw,10.0,35.0,200.0,1,1,0.9145,0.334
37,16.0,16.0,57.78,67.78,140,0,8.53,13.54,6.05,14.81,ccw,10.0,35.0,200.0,0,1,1.2824,0.158
38,16.0,16.0,210.91,220.91,0,1,-13.73,-8.22,-12.09,-10.48,ccw,10.0,35.0,200.0,1,1,1.0634,0.651
39,12.0,12.0,23.7,13.7,0,1,10.99,4.82,11.66,2.84,cw,10.0,35.0,200.0,1,1,0.9852,0.317
40,3.0,3.0,359.39,349.39,0,1,3.0,-0.03,2.95,-0.55,cw,10.0,35.0,200.0,1,1,0.9071,0.384
41,3.0,3.0,150.11,160.11,140,0,-2.6,1.49,-2.82,1.02,ccw,10.0,35.0,200.0,0,1,1.1285,0.835
42,3.0,3.0,314.03,324.03,140,0,2.09,-2.16,2.43,-1.76,ccw,10.0,35.0,200.0,0,1,1.0716,0.667
