trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,12.0,12.0,269.74,259.74,0,1,-0.05,-12.0,-2.14,-11.81,cw,10.0,35.0,300.0,1,1,0.9568,3.122
2,3.0,3.0,144.52,134.52,40,0,-2.44,1.74,-2.1,2.14,cw,10.0,35.0,300.0,0,1,0.747,0.438
3,20.0,20.0,21.16,31.16,0,1,18.65,7.22,17.12,10.35,ccw,10.0,35.0,300.0,1,1,0.852,0.269
4,20.0,20.0,3.18,13.18,40,0,19.97,1.11,19.47,4.56,ccw,10.0,35.0,300.0,0,1,0.842,0.384
5,16.0,16.0,308.46,318.46,0,1,9.95,-12.53,11.98,-10.61,ccw,10.0,35.0,300.0,1,1,0.8075,0.446
6,12.0,12.0,342.55,352.55,0,1,11.45,-3.6,11.9,-1.56,ccw,10.0,35.0,300.0,1,1,0.7705,0.502
7,20.0,20.0,39.99,29.99,0,1,15.32,12.85,17.32,10.0,cw,10.0,35.0,300.0,0,0,1.5216,0.474
8,3.0,3.0,69.55,59.55,0,1,1.05,2.81,1.52,2.59,cw,10.0,35.0,300.0,1,1,0.7792,0.894
9,20.0,20.0,300.94,310.94,65,0,10.28,-17.15,13.11,-15.11,ccw,10.0,10.0,300.0,0,1,0.8286,0.558
10,16.0,16.0,268.02,258.02,0,1,-0.55,-15.99,-3.32,-15.65,cw,10.0,35.0,300.0,1,1,0.9317,1.118
11,6.0,6.0,107.2,117.2,140,0,-1.77,5.73,-2.74,5.34,ccw,10.0,35.0,300.0,0,1,0.8856,1.275
12,12.0,12.0,0.31,10.31,0,1,12.0,0.07,11.81,2.15,ccw,10.0,35.0,300.0,1,1,0.8417,0.685
13,16.0,16.0,354.68,4.68,40,0,15.93,-1.48,15.95,1.3,ccw,10.0,35.0,300.0,0,1,1.0648,0.741
14,3.0,3.0,248.01,238.01,0,1,-1.12,-2.78,-1.59,-2.54,cw,10.0,35.0,300.0,1,1,0.8762,0.964
15,20.0,20.0,31.22,41.22,0,1,17.1,10.37,15.04,13.18,ccw,10.0,35.0,300.0,1,1,1.1664,0.729
