trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,6.0,6.0,298.24,308.24,140,0,2.84,-5.29,3.71,-4.71,ccw,10.0,35.0,400.0,0,1,1.4317,2.891
2,3.0,3.0,261.23,271.23,140,0,-0.46,-2.96,0.06,-3.0,ccw,10.0,35.0,400.0,0,1,1.2426,0.354
3,20.0,20.0,358.4,8.4,0,1,19.99,-0.56,19.79,2.92,ccw,10.0,35.0,400.0,1,1,1.1782,0.414
4,20.0,20.0,60.71,50.71,0,1,9.78,17.44,12.66,15.48,cw,10.0,10.0,400.0,0,0,1.8964,0.385
5,20.0,20.0,24.88,34.88,115,0,18.14,8.41,16.41,11.44,ccw,10.0,35.0,400.0,0,1,1.3262,0.271
6,20.0,20.0,260.45,250.45,0,1,-3.32,-19.72,-6.69,-18.85,cw,10.0,10.0,400.0,0,0,1.6522,0.173
7,6.0,6.0,263.71,273.71,0,1,-0.66,-5.96,0.39,-5.99,ccw,10.0,35.0,400.0,1,1,1.2754,0.482
8,12.0,12.0,89.25,99.25,140,0,0.16,12.0,-1.93,11.84,ccw,10.0,35.0,400.0,0,1,1.2283,0.216
9,6.0,6.0,271.75,261.75,0,1,0.18,-6.0,-0.86,-5.94,cw,10.0,35.0,400.0,1,1,1.0838,0.326
10,20.0,20.0,28.83,38.83,0,1,17.52,9.64,15.58,12.54,ccw,10.0,35.0,400.0,1,1,1.044,0.275
11,16.0,16.0,130.43,120.43,0,1,-10.38,12.18,-8.1,13.8,cw,10.0,35.0,400.0,1,1,1.0797,0.342
12,20.0,20.0,118.37,108.37,140,0,-9.5,17.6,-6.3,18.98,cw,10.0,10.0,400.0,0,1,1.515,0.501
13,16.0,16.0,233.09,243.09,0,1,-9.61,-12.79,-7.24,-14.27,ccw,10.0,35.0,400.0,1,1,1.1599,0.469
14,6.0,6.0,180.63,170.63,0,1,-6.0,-0.07,-5.92,0.98,cw,10.0,35.0,400.0,1,1,1.0358,1.044
