trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,6.0,6.0,231.34,221.34,65,0,-3.75,-4.69,-4.5,-3.96,cw,10.0,35.0,0.0,0,1,1.2011,0.601
2,16.0,16.0,326.34,336.34,140,0,13.32,-8.87,14.65,-6.42,ccw,10.0,35.0,0.0,0,1,0.99,0.556
3,12.0,12.0,286.54,296.54,40,0,3.42,-11.5,5.36,-10.74,ccw,10.0,35.0,0.0,0,1,1.0334,0.584
4,6.0,6.0,12.73,2.73,140,0,5.85,1.32,5.99,0.29,cw,10.0,35.0,0.0,0,1,1.0198,0.463
5,20.0,20.0,114.97,124.97,0,1,-8.44,18.13,-11.46,16.39,ccw,10.0,10.0,0.0,0,0,1.2194,0.506
6,6.0,6.0,177.01,187.01,0,1,-5.99,0.31,-5.96,-0.73,ccw,10.0,35.0,0.0,1,1,0.8908,0.446
7,12.0,12.0,88.21,98.21,115,0,0.38,11.99,-1.71,11.88,ccw,10.0,35.0,0.0,0,1,1.069,0.559
8,6.0,6.0,31.18,41.18,0,1,5.13,3.11,4.52,3.95,ccw,10.0,35.0,0.0,1,1,0.9092,0.583
9,16.0,16.0,129.96,139.96,0,1,-10.28,12.26,-12.25,10.29,ccw,10.0,35.0,0.0,1,1,1.0332,0.495
10,16.0,16.0,134.84,144.84,0,1,-11.28,11.35,-13.08,9.21,ccw,10.0,35.0,0.0,1,1,1.0693,0.638
11,12.0,12.0,96.52,106.52,0,1,-1.36,11.92,-3.41,11.5,ccw,10.0,35.0,0.0,1,1,1.2045,0.487
12,16.0,16.0,292.47,302.47,140,0,6.12,-14.79,8.59,-13.5,ccw,10.0,35.0,0.0,0,1,1.0651,0.91
13,20.0,20.0,157.31,147.31,140,0,-18.45,7.71,-16.83,10.8,cw,10.0,35.0,0.0,0,1,1.5397,0.928
14,12.0,12.0,148.61,158.61,140,0,-10.24,6.25,-11.17,4.38,ccw,10.0,35.0,0.0,0,1,1.0305,0.345
15,16.0,16.0,47.79,57.79,40,0,10.75,11.85,8.53,13.54,ccw,10.0,35.0,0.0,0,1,1.0851,0.743
16,6.0,6.0,239.78,249.78,40,0,-3.02,-5.18,-2.07,-5.63,ccw,10.0,35.0,0.0,0,1,1.1415,0.521
17,3.0,3.0,301.55,311.55,65,0,1.57,-2.56,1.99,-2.25,ccw,10.0,35.0,0.0,0,1,1.0262,0.71
18,20.0,20.0,207.87,197.87,115,0,-17.68,-9.35,-19.03,-6.14,cw,10.0,35.0,0.0,0,1,1.5132,0.706
19,16.0,16.0,315.92,325.92,0,1,11.49,-11.13,13.25,-8.97,ccw,10.0,35.0,0.0,1,1,1.1008,0.591
20,20.0,20.0,97.89,107.89,140,0,-2.75,19.81,-6.14,19.03,ccw,10.0,10.0,0.0,0,1,1.1954,0.692
21,3.0,3.0,50.83,40.83,115,0,1.89,2.33,2.27,1.96,cw,10.0,35.0,0.0,0,1,1.2686,0.439
22,12.0,12.0,340.77,350.77,65,0,11.33,-3.95,11.84,-1.93,ccw,10.0,35.0,0.0,0,1,1.2063,2.238
23,20.0,20.0,115.75,105.75,40,0,-8.69,18.01,-5.43,19.25,cw,10.0,10.0,0.0,0,1,1.294,0.449
24,3.0,3.0,252.57,262.57,0,1,-0.9,-2.86,-0.39,-2.97,ccw,10.0,35.0,0.0,1,1,0.9945,0.804
25,6.0,6.0,219.96,229.96,0,1,-4.6,-3.85,-3.86,-4.59,ccw,10.0,35.0,0.0,1,1,1.0675,0.486
26,6.0,6.0,57.05,47.05,0,1,3.26,5.03,4.09,4.39,cw,10.0,35.0,0.0,1,1,1.0324,1.056
27,16.0,16.0,66.69,56.69,0,1,6.33,14.69,8.79,13.37,cw,10.0,35.0,0.0,1,1,1.1388,0.633
28,20.0,20.0,152.18,142.18,115,0,-17.69,9.33,-15.8,12.26,cw,10.0,35.0,0.0,0,1,1.0089,0.595
29,12.0,12.0,96.21,86.21,65,0,-1.3,11.93,0.79,11.97,cw,10.0,35.0,0.0,0,1,1.1544,0.704
