trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,20.0,20.0,35.24,25.24,140,0,16.34,11.54,18.09,8.53,cw,10.0,35.0,200.0,0,1,1.0338,2.091
2,6.0,6.0,108.09,118.09,0,1,-1.86,5.7,-2.82,5.29,ccw,10.0,35.0,200.0,1,1,0.8308,1.692
3,12.0,12.0,132.66,122.66,140,0,-8.13,8.83,-6.48,10.1,cw,10.0,35.0,200.0,0,1,0.9081,0.849
4,6.0,6.0,192.27,202.27,140,0,-5.86,-1.27,-5.55,-2.27,ccw,10.0,35.0,200.0,0,1,0.8345,1.351
5,6.0,6.0,40.4,50.4,0,1,4.57,3.89,3.82,4.62,ccw,10.0,35.0,200.0,1,1,0.8155,1.303
6,16.0,16.0,173.33,183.33,0,1,-15.89,1.86,-15.97,-0.93,ccw,10.0,35.0,200.0,1,1,0.7783,0.857
7,3.0,3.0,297.78,307.78,115,0,1.4,-2.65,1.84,-2.37,ccw,10.0,35.0,200.0,0,1,0.8477,1.453
8,3.0,3.0,35.89,45.89,65,0,2.43,1.76,2.09,2.15,ccw,10.0,35.0,200.0,0,1,0.7795,1.527
9,12.0,12.0,6.69,356.69,40,0,11.92,1.4,11.98,-0.69,cw,10.0,35.0,200.0,0,1,0.7474,1.175
10,16.0,16.0,336.5,346.5,140,0,14.67,-6.38,15.56,-3.73,ccw,10.0,35.0,200.0,0,1,0.7224,1.607
11,6.0,6.0,2.37,12.37,0,1,5.99,0.25,5.86,1.29,ccw,10.0,35.0,200.0,1,1,0.8172,1.459
12,20.0,20.0,31.87,41.87,40,0,16.98,10.56,14.89,13.35,ccw,10.0,35.0,200.0,0,1,0.9225,1.17
13,3.0,3.0,39.21,29.21,140,0,2.32,1.9,2.62,1.46,cw,10.0,35.0,200.0,0,1,0.9272,1.641
14,16.0,16.0,5.57,355.57,0,1,15.92,1.55,15.95,-1.24,cw,10.0,35.0,200.0,1,1,0.7552,1.416
15,12.0,12.0,230.96,240.96,0,1,-7.56,-9.32,-5.83,-10.49,ccw,10.0,35.0,200.0,1,1,1.0829,21.823
16,12.0,12.0,214.05,224.05,40,0,-9.94,-6.72,-8.62,-8.34,ccw,10.0,35.0,200.0,0,1,0.8583,1.38
17,3.0,3.0,31.1,21.1,115,0,2.57,1.55,2.8,1.08,cw,10.0,35.0,200.0,0,1,1.1518,1.929
18,6.0,6.0,283.86,293.86,0,1,1.44,-5.83,2.43,-5.49,ccw,10.0,35.0,200.0,1,1,0.8338,0.922
19,16.0,16.0,243.06,233.06,0,1,-7.25,-14.26,-9.61,-12.79,cw,10.0,35.0,200.0,1,1,0.8175,1.622
20,6.0,6.0,49.22,39.22,115,0,3.92,4.54,4.65,3.79,cw,10.0,35.0,200.0,0,1,0.9572,1.262
21,6.0,6.0,274.66,264.66,0,1,0.49,-5.98,-0.56,-5.97,cw,10.0,35.0,200.0,1,1,0.8866,0.906
22,6.0,6.0,168.88,178.88,65,0,-5.89,1.16,-6.0,0.12,ccw,10.0,35.0,200.0,0,1,0.8362,0.859
23,16.0,16.0,95.14,105.14,0,1,-1.43,15.94,-4.18,15.44,ccw,10.0,35.0,200.0,1,1,0.9296,1.249
24,6.0,6.0,300.96,290.96,40,0,3.09,-5.14,2.15,-5.6,cw,10.0,35.0,200.0,0,1,0.8708,1.019
25,3.0,3.0,197.91,187.91,140,0,-2.85,-0.92,-2.97,-0.41,cw,10.0,35.0,200.0,0,1,0.8483,1.53
26,16.0,16.0,202.47,212.47,0,1,-14.79,-6.11,-13.5,-8.59,ccw,10.0,35.0,200.0,1,1,2.4444,1.223
27,3.0,3.0,324.19,334.19,65,0,2.43,-1.76,2.7,-1.31,ccw,10.0,35.0,200.0,0,1,0.7415,4.781
28,3.0,3.0,247.82,257.82,40,0,-1.13,-2.78,-0.63,-2.93,ccw,10.0,35.0,200.0,0,1,0.905,1.108
29,3.0,3.0,306.42,296.42,0,1,1.78,-2.41,1.33,-2.69,cw,10.0,35.0,200.0,1,1,0.9692,1.683
30,6.0,6.0,135.46,125.46,0,1,-4.28,4.21,-3.48,4.89,cw,10.0,35.0,200.0,1,1,0.9239,1.511
31,6.0,6.0,210.2,200.2,140,0,-5.19,-3.02,-5.63,-2.07,cw,10.0,35.0,200.0,0,1,0.7074,1.636
32,20.0,20.0,35.14,25.14,65,0,16.36,11.51,18.11,8.5,cw,10.0,35.0,200.0,0,1,0.8469,1.472
33,6.0,6.0,348.2,338.2,0,1,5.87,-1.23,5.57,-2.23,cw,10.0,35.0,200.0,1,1,0.7564,0.715
34,6.0,6.0,189.72,199.72,0,1,-5.91,-1.01,-5.65,-2.02,ccw,10.0,35.0,200.0,1,1,0.7801,0.594
35,16.0,16.0,113.88,103.88,0,1,-6.48,14.63,-3.84,15.53,cw,10.0,35.0,200.0,1,1,0.8446,1.636
36,3.0,3.0,156.3,146.3,0,1,-2.75,1.21,-2.5,1.66,cw,10.0,35.0,200.0,1,1,0.836,4.461
37,20.0,20.0,67.23,77.23,40,0,7.74,18.44,4.42,19.51,ccw,10.0,10.0,200.0,0,1,0.9838,1.238
38,20.0,20.0,106.67,96.67,40,0,-5.74,19.16,-2.32,19.86,cw,10.0,10.0,200.0,0,1,0.9183,15.568
39,6.0,6.0,128.27,118.27,140,0,-3.72,4.71,-2.84,5.28,cw,10.0,35.0,200.0,0,1,0.8052,2.804
40,16.0,16.0,313.76,323.76,140,0,11.07,-11.56,12.91,-9.46,ccw,10.0,35.0,200.0,0,1,0.9079,3.435
41,12.0,12.0,78.56,68.56,0,1,2.38,11.76,4.39,11.17,cw,10.0,35.0,200.0,1,1,0.9064,16.522
42,3.0,3.0,60.55,70.55,0,1,1.48,2.61,1.0,2.83,ccw,10.0,35.0,200.0,1,1,0.7578,0.89
43,12.0,12.0,205.2,215.2,140,0,-10.86,-5.11,-9.81,-6.92,ccw,10.0,35.0,200.0,0,1,0.8251,0.841
44,20.0,20.0,6.09,16.09,0,1,19.89,2.12,19.22,5.54,ccw,10.0,35.0,200.0,1,1,0.8101,1.84
45,20.0,20.0,300.25,310.25,0,1,10.08,-17.28,12.92,-15.26,ccw,10.0,10.0,200.0,0,0,0.8509,0.127
46,12.0,12.0,41.09,51.09,40,0,9.04,7.89,7.54,9.34,ccw,10.0,35.0,200.0,0,1,0.841,9.283
47,20.0,20.0,10.99,20.99,0,1,19.63,3.81,18.67,7.16,ccw,10.0,35.0,200.0,1,1,0.8495,1.682
48,12.0,12.0,319.33,329.33,40,0,9.1,-7.82,10.32,-6.12,ccw,10.0,35.0,200.0,0,1,0.9178,5.36
49,12.0,12.0,103.44,113.44,40,0,-2.79,11.67,-4.77,11.01,ccw,10.0,35.0,200.0,0,1,0.858,0.574
50,6.0,6.0,262.48,272.48,0,1,-0.78,-5.95,0.26,-5.99,ccw,10.0,35.0,200.0,1,1,0.7836,1.203
51,12.0,12.0,23.79,13.79,0,1,10.98,4.84,11.65,2.86,cw,10.0,35.0,200.0,1,1,1.6073,0.9
52,16.0,16.0,93.24,83.24,0,1,-0.9,15.97,1.88,15.89,cw,10.0,35.0,200.0,1,1,0.8267,1.473
53,3.0,3.0,129.26,139.26,0,1,-1.9,2.32,-2.27,1.96,ccw,10.0,35.0,200.0,1,1,0.7662,1.356
54,12.0,12.0,38.26,28.26,65,0,9.42,7.43,10.57,5.68,cw,10.0,35.0,200.0,0,1,0.7873,0.971
55,6.0,6.0,121.72,131.72,0,1,-3.15,5.1,-3.99,4.48,ccw,10.0,35.0,200.0,1,1,0.8188,0.917
56,12.0,12.0,58.03,48.03,115,0,6.35,10.18,8.03,8.92,cw,10.0,35.0,200.0,0,1,0.7441,1.071
57,3.0,3.0,51.84,41.84,40,0,1.85,2.36,2.23,2.0,cw,10.0,35.0,200.0,0,1,0.7871,1.268
58,16.0,16.0,129.6,139.6,115,0,-10.2,12.33,-12.18,10.37,ccw,10.0,35.0,200.0,0,1,0.6909,0.791
59,20.0,20.0,181.07,191.07,0,1,-20.0,-0.37,-19.63,-3.84,ccw,10.0,35.0,200.0,1,1,0.8568,0.684
60,12.0,12.0,236.9,246.9,0,1,-6.55,-10.05,-4.71,-11.04,ccw,10.0,35.0,200.0,1,1,0.803,0.345
61,20.0,20.0,50.28,40.28,115,0,12.78,15.38,15.26,12.93,cw,10.0,35.0,200.0,0,1,0.8054,1.309
62,3.0,3.0,13.94,23.94,65,0,2.91,0.72,2.74,1.22,ccw,10.0,35.0,200.0,0,1,0.753,0.833
63,12.0,12.0,121.1,111.1,0,1,-6.2,10.27,-4.32,11.2,cw,10.0,35.0,200.0,1,1,0.8465,0.211
64,20.0,20.0,144.95,134.95,0,1,-16.37,11.49,-14.13,14.15,cw,10.0,35.0,200.0,1,1,0.8441,9.209
65,16.0,16.0,103.93,113.93,115,0,-3.85,15.53,-6.49,14.62,ccw,10.0,35.0,200.0,0,1,0.8165,10.351
66,12.0,12.0,147.5,157.5,140,0,-10.12,6.45,-11.09,4.59,ccw,10.0,35.0,200.0,0,1,1.0456,1.622
67,6.0,6.0,159.66,149.66,0,1,-5.63,2.09,-5.18,3.03,cw,10.0,35.0,200.0,1,1,0.7915,1.203
68,12.0,12.0,130.83,120.83,0,1,-7.85,9.08,-6.15,10.3,cw,10.0,35.0,200.0,1,1,0.8428,2.831
69,12.0,12.0,286.35,276.35,140,0,3.38,-11.51,1.33,-11.93,cw,10.0,35.0,200.0,0,1,0.7533,1.77
70,6.0,6.0,57.88,47.88,115,0,3.19,5.08,4.02,4.45,cw,10.0,35.0,200.0,0,1,0.8627,1.934
71,20.0,20.0,88.63,78.63,65,0,0.48,19.99,3.94,19.61,cw,10.0,10.0,200.0,0,1,1.1262,2.879
72,3.0,3.0,282.55,292.55,0,1,0.65,-2.93,1.15,-2.77,ccw,10.0,35.0,200.0,1,1,0.8475,11.639
73,6.0,6.0,302.41,292.41,0,1,3.22,-5.07,2.29,-5.55,cw,10.0,35.0,200.0,1,1,0.8798,1.638
74,6.0,6.0,286.36,296.36,65,0,1.69,-5.76,2.66,-5.38,ccw,10.0,35.0,200.0,0,1,0.788,0.79
75,16.0,16.0,317.48,307.48,0,1,11.79,-10.81,9.74,-12.7,cw,10.0,35.0,200.0,1,1,0.9453,1.396
76,16.0,16.0,148.32,138.32,0,1,-13.62,8.4,-11.95,10.64,cw,10.0,35.0,200.0,1,1,0.7995,0.52
77,12.0,12.0,40.1,30.1,0,1,9.18,7.73,10.38,6.02,cw,10.0,35.0,200.0,1,1,0.8378,15.778
78,6.0,6.0,58.97,68.97,65,0,3.09,5.14,2.15,5.6,ccw,10.0,35.0,200.0,0,1,0.8226,1.457
79,16.0,16.0,297.21,307.21,0,1,7.32,-14.23,9.68,-12.74,ccw,10.0,35.0,200.0,1,1,0.8245,1.451
80,12.0,12.0,104.66,114.66,0,1,-3.04,11.61,-5.01,10.91,ccw,10.0,35.0,200.0,1,1,0.9888,1.455
81,16.0,16.0,129.06,119.06,0,1,-10.08,12.42,-7.77,13.99,cw,10.0,35.0,200.0,1,1,0.8663,5.372
82,12.0,12.0,221.84,231.84,115,0,-8.94,-8.0,-7.41,-9.44,ccw,10.0,35.0,200.0,0,1,0.8102,2.401
83,20.0,20.0,209.42,219.42,0,1,-17.42,-9.82,-15.45,-12.7,ccw,10.0,35.0,200.0,1,1,1.0767,1.22
84,16.0,16.0,226.29,236.29,140,0,-11.06,-11.57,-8.88,-13.31,ccw,10.0,35.0,200.0,0,1,0.7623,13.024
85,16.0,16.0,320.91,310.91,65,0,12.42,-10.09,10.48,-12.09,cw,10.0,35.0,200.0,0,1,0.804,13.406
86,16.0,16.0,282.16,292.16,40,0,3.37,-15.64,6.04,-14.82,ccw,10.0,35.0,200.0,0,1,0.7906,14.133
87,20.0,20.0,53.66,63.66,65,0,11.85,16.11,8.87,17.92,ccw,10.0,35.0,200.0,0,1,0.798,0.591
88,12.0,12.0,263.61,253.61,0,1,-1.33,-11.93,-3.39,-11.51,cw,10.0,35.0,200.0,1,1,0.9765,14.851
89,12.0,12.0,102.53,92.53,40,0,-2.6,11.71,-0.53,11.99,cw,10.0,35.0,200.0,0,1,0.8078,1.596
90,3.0,3.0,288.14,278.14,65,0,0.93,-2.85,0.42,-2.97,cw,10.0,35.0,200.0,0,1,0.7728,1.164
