trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,6.0,6.0,357.06,7.06,140,0,5.99,-0.31,5.95,0.74,ccw,10.0,35.0,0.0,0,1,1.2019,5.241
2,6.0,6.0,305.15,315.15,65,0,3.45,-4.91,4.25,-4.23,ccw,10.0,35.0,0.0,0,1,1.5486,5.397
3,16.0,16.0,337.12,327.12,0,1,14.74,-6.22,13.44,-8.69,cw,10.0,35.0,0.0,0,0,3.4223,0.28
4,12.0,12.0,288.17,298.17,65,0,3.74,-11.4,5.67,-10.58,ccw,10.0,35.0,0.0,0,1,4.2311,6.264
5,16.0,16.0,288.79,278.79,0,1,5.15,-15.15,2.44,-15.81,cw,10.0,35.0,0.0,1,1,3.1206,0.147
6,16.0,16.0,209.26,199.26,115,0,-13.96,-7.82,-15.1,-5.28,cw,10.0,35.0,0.0,0,1,4.8931,0.653
7,20.0,20.0,236.33,246.33,115,0,-11.09,-16.64,-8.03,-18.32,ccw,10.0,35.0,0.0,0,1,6.194,5.49
8,16.0,16.0,234.97,244.97,65,0,-9.18,-13.1,-6.77,-14.5,ccw,10.0,35.0,0.0,0,1,9.8181,0.526
9,6.0,6.0,168.12,158.12,40,0,-5.87,1.24,-5.57,2.24,cw,10.0,35.0,0.0,0,1,1.0749,0.272
10,20.0,20.0,19.76,9.76,115,0,18.82,6.76,19.71,3.39,cw,10.0,35.0,0.0,0,1,1.3868,0.13
11,16.0,16.0,145.62,155.62,40,0,-13.2,9.04,-14.57,6.6,ccw,10.0,35.0,0.0,1,0,1.5789,0.294
12,20.0,20.0,284.53,274.53,65,0,5.02,-19.36,1.58,-19.94,cw,10.0,10.0,0.0,0,1,2.1831,5.339
13,6.0,6.0,147.65,157.65,40,0,-5.07,3.21,-5.55,2.28,ccw,10.0,35.0,0.0,0,1,1.0748,0.648
14,16.0,16.0,221.72,231.72,0,1,-11.94,-10.65,-9.91,-12.56,ccw,10.0,35.0,0.0,1,1,3.1349,0.504
15,20.0,20.0,74.18,64.18,65,0,5.45,19.24,8.71,18.0,cw,10.0,10.0,0.0,0,1,1.9287,3.129
16,16.0,16.0,201.81,211.81,0,1,-14.85,-5.95,-13.6,-8.43,ccw,10.0,35.0,0.0,0,0,2.4004,10.554
17,3.0,3.0,329.32,339.32,140,0,2.58,-1.53,2.81,-1.06,ccw,10.0,35.0,0.0,0,1,0.9516,0.696
18,16.0,16.0,225.8,215.8,140,0,-11.15,-11.47,-12.98,-9.36,cw,10.0,35.0,0.0,1,0,3.0088,0.771
19,16.0,16.0,324.48,314.48,65,0,13.02,-9.3,11.21,-11.42,cw,10.0,35.0,0.0,0,1,2.8426,0.341
20,20.0,20.0,133.02,143.02,0,1,-13.65,14.62,-15.98,12.03,ccw,10.0,35.0,0.0,0,0,4.3326,3.504
21,6.0,6.0,138.28,128.28,0,1,-4.48,3.99,-3.72,4.71,cw,10.0,35.0,0.0,1,1,0.8636,0.328
22,12.0,12.0,218.22,228.22,0,1,-9.43,-7.42,-8.0,-8.95,ccw,10.0,35.0,0.0,0,0,3.3409,6.086
23,3.0,3.0,352.4,2.4,0,1,2.97,-0.4,3.0,0.13,ccw,10.0,35.0,0.0,1,1,1.1653,5.35
24,12.0,12.0,24.12,34.12,0,1,10.95,4.9,9.93,6.73,ccw,10.0,35.0,0.0,1,1,1.1118,0.47
25,3.0,3.0,145.81,135.81,0,1,-2.48,1.69,-2.15,2.09,cw,10.0,35.0,0.0,1,1,0.9042,0.25
26,20.0,20.0,109.13,119.13,0,1,-6.55,18.9,-9.74,17.47,ccw,10.0,10.0,0.0,0,0,1.9297,3.035
27,16.0,16.0,246.35,256.35,40,0,-6.42,-14.66,-3.78,-15.55,ccw,10.0,35.0,0.0,0,1,1.2871,0.749
28,6.0,6.0,7.06,357.06,0,1,5.95,0.74,5.99,-0.31,cw,10.0,35.0,0.0,1,1,0.8606,0.626
29,16.0,16.0,338.68,328.68,115,0,14.91,-5.82,13.67,-8.32,cw,10.0,35.0,0.0,0,1,1.1101,0.659
30,6.0,6.0,311.92,321.92,0,1,4.01,-4.46,4.72,-3.7,ccw,10.0,35.0,0.0,1,1,0.8737,0.639
31,16.0,16.0,54.94,44.94,0,1,9.19,13.1,11.33,11.3,cw,10.0,35.0,0.0,0,0,1.6623,0.697
32,16.0,16.0,208.17,198.17,115,0,-14.1,-7.55,-15.2,-4.99,cw,10.0,35.0,0.0,0,1,1.6271,0.706
33,12.0,12.0,147.59,157.59,115,0,-10.13,6.43,-11.09,4.58,ccw,10.0,35.0,0.0,1,0,1.6699,1.005
34,12.0,12.0,323.38,313.38,115,0,9.63,-7.16,8.24,-8.72,cw,10.0,35.0,0.0,0,1,1.7977,1.097
35,16.0,16.0,171.76,181.76,140,0,-15.83,2.29,-15.99,-0.49,ccw,10.0,35.0,0.0,0,1,1.6928,0.523
36,12.0,12.0,308.43,298.43,0,1,7.46,-9.4,5.71,-10.55,cw,10.0,35.0,0.0,1,1,0.9259,1.133
37,6.0,6.0,99.78,89.78,140,0,-1.02,5.91,0.02,6.0,cw,10.0,35.0,0.0,0,1,1.0452,1.17
38,6.0,6.0,357.88,7.88,0,1,6.0,-0.22,5.94,0.82,ccw,10.0,35.0,0.0,1,1,0.7338,0.659
39,6.0,6.0,259.07,249.07,115,0,-1.14,-5.89,-2.14,-5.6,cw,10.0,35.0,0.0,0,1,1.1094,0.807
40,3.0,3.0,212.01,202.01,0,1,-2.54,-1.59,-2.78,-1.12,cw,10.0,35.0,0.0,1,1,0.9064,0.81
41,3.0,3.0,44.77,54.77,115,0,2.13,2.11,1.73,2.45,ccw,10.0,35.0,0.0,0,1,0.9207,3.37
42,6.0,6.0,201.56,211.56,0,1,-5.58,-2.2,-5.11,-3.14,ccw,10.0,35.0,0.0,1,1,0.8846,1.034
43,3.0,3.0,215.46,225.46,0,1,-2.44,-1.74,-2.1,-2.14,ccw,10.0,35.0,0.0,1,1,0.7533,5.842
44,20.0,20.0,346.11,356.11,0,1,19.42,-4.8,19.95,-1.36,ccw,10.0,35.0,0.0,0,0,1.4308,1.388
45,16.0,16.0,159.79,169.79,40,0,-15.02,5.53,-15.75,2.84,ccw,10.0,35.0,0.0,0,1,1.2115,0.491
46,20.0,20.0,105.21,115.21,65,0,-5.25,19.3,-8.52,18.1,ccw,10.0,10.0,0.0,0,1,1.7156,0.817
47,16.0,16.0,53.04,43.04,140,0,9.62,12.78,11.69,10.92,cw,10.0,35.0,0.0,0,1,1.1438,0.392
48,16.0,16.0,358.16,8.16,40,0,15.99,-0.51,15.84,2.27,ccw,10.0,35.0,0.0,0,1,1.683,0.34
49,20.0,20.0,343.33,333.33,40,0,19.16,-5.74,17.87,-8.98,cw,10.0,35.0,0.0,0,1,1.6578,0.649
50,12.0,12.0,167.48,177.48,40,0,-11.71,2.6,-11.99,0.53,ccw,10.0,35.0,0.0,0,1,1.1054,0.373
51,20.0,20.0,67.62,57.62,140,0,7.61,18.49,10.71,16.89,cw,10.0,10.0,0.0,0,1,2.7145,0.405
52,12.0,12.0,252.47,242.47,115,0,-3.61,-11.44,-5.55,-10.64,cw,10.0,35.0,0.0,0,1,1.5087,0.88
53,12.0,12.0,79.2,89.2,40,0,2.25,11.79,0.17,12.0,ccw,10.0,35.0,0.0,0,1,1.0361,0.848
54,12.0,12.0,237.21,247.21,0,1,-6.5,-10.09,-4.65,-11.06,ccw,10.0,35.0,0.0,1,1,1.4075,0.331
55,6.0,6.0,309.93,299.93,0,1,3.85,-4.6,2.99,-5.2,cw,10.0,35.0,0.0,1,1,0.9262,0.692
56,3.0,3.0,43.09,33.09,65,0,2.19,2.05,2.51,1.64,cw,10.0,35.0,0.0,0,1,0.8796,0.648
57,12.0,12.0,344.15,354.15,140,0,11.54,-3.28,11.94,-1.22,ccw,10.0,35.0,0.0,0,1,0.9167,0.922
58,16.0,16.0,145.02,135.02,40,0,-13.11,9.17,-11.32,11.31,cw,10.0,35.0,0.0,0,1,2.1922,0.37
