trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,3.0,3.0,41.42,51.42,0,1,2.25,1.98,1.87,2.35,ccw,10.0,35.0,400.0,1,1,0.7264,0.533
2,3.0,3.0,291.9,281.9,115,0,1.12,-2.78,0.62,-2.94,cw,10.0,35.0,400.0,0,1,0.704,0.292
3,12.0,12.0,3.74,353.74,115,0,11.97,0.78,11.93,-1.31,cw,10.0,35.0,400.0,0,1,0.7239,0.377
4,16.0,16.0,24.61,14.61,0,1,14.55,6.66,15.48,4.04,cw,10.0,35.0,400.0,1,1,0.696,0.157
5,16.0,16.0,220.06,210.06,0,1,-12.25,-10.3,-13.85,-8.01,cw,10.0,35.0,400.0,1,1,0.8263,0.303
6,3.0,3.0,213.2,203.2,115,0,-2.51,-1.64,-2.76,-1.18,cw,10.0,35.0,400.0,0,1,0.7454,0.335
7,3.0,3.0,264.68,274.68,0,1,-0.28,-2.99,0.24,-2.99,ccw,10.0,35.0,400.0,1,1,0.6623,0.24
8,16.0,16.0,286.25,296.25,40,0,4.48,-15.36,7.08,-14.35,ccw,10.0,35.0,400.0,0,1,0.8344,0.148
9,3.0,3.0,284.81,294.81,0,1,0.77,-2.9,1.26,-2.72,ccw,10.0,35.0,400.0,1,1,0.7244,0.452
10,3.0,3.0,328.92,318.92,65,0,2.57,-1.55,2.26,-1.97,cw,10.0,35.0,400.0,0,1,0.7577,0.245
11,6.0,6.0,269.04,259.04,65,0,-0.1,-6.0,-1.14,-5.89,cw,10.0,35.0,400.0,0,1,0.6487,0.24
12,20.0,20.0,197.89,187.89,0,1,-19.03,-6.14,-19.81,-2.74,cw,10.0,35.0,400.0,1,1,0.862,0.277
13,16.0,16.0,65.28,75.28,0,1,6.69,14.53,4.07,15.47,ccw,10.0,35.0,400.0,0,0,0.8816,0.759
14,6.0,6.0,42.43,32.43,115,0,4.43,4.05,5.06,3.22,cw,10.0,35.0,400.0,0,1,0.741,0.324
15,6.0,6.0,285.49,275.49,0,1,1.6,-5.78,0.57,-5.97,cw,10.0,35.0,400.0,1,1,0.7751,0.36
16,20.0,20.0,253.17,263.17,0,1,-5.79,-19.14,-2.38,-19.86,ccw,10.0,10.0,400.0,0,0,0.9428,0.407
17,20.0,20.0,172.26,162.26,65,0,-19.82,2.69,-19.05,6.1,cw,10.0,35.0,400.0,0,1,0.8879,0.322
18,6.0,6.0,16.46,26.46,65,0,5.75,1.7,5.37,2.67,ccw,10.0,35.0,400.0,0,1,0.6128,0.36
19,16.0,16.0,154.02,164.02,0,1,-14.38,7.01,-15.38,4.4,ccw,10.0,35.0,400.0,1,1,0.8183,0.561
20,16.0,16.0,217.86,207.86,0,1,-12.63,-9.82,-14.14,-7.48,cw,10.0,35.0,400.0,1,1,0.6655,0.379
21,12.0,12.0,56.95,66.95,0,1,6.54,10.06,4.7,11.04,ccw,10.0,35.0,400.0,0,0,0.7966,0.5
22,6.0,6.0,169.7,179.7,0,1,-5.9,1.07,-6.0,0.03,ccw,10.0,35.0,400.0,1,1,0.6822,0.658
23,16.0,16.0,8.38,18.38,0,1,15.83,2.33,15.18,5.04,ccw,10.0,35.0,400.0,1,1,0.7081,0.199
24,3.0,3.0,258.49,248.49,0,1,-0.6,-2.94,-1.1,-2.79,cw,10.0,35.0,400.0,1,1,0.6413,0.447
25,12.0,12.0,242.96,252.96,65,0,-5.46,-10.69,-3.52,-11.47,ccw,10.0,35.0,400.0,0,1,0.7801,0.32
26,3.0,3.0,291.19,281.19,40,0,1.08,-2.8,0.58,-2.94,cw,10.0,35.0,400.0,0,1,0.6994,0.352
27,20.0,20.0,135.25,145.25,40,0,-14.2,14.08,-16.43,11.4,ccw,10.0,35.0,400.0,0,1,0.708,0.33
28,6.0,6.0,183.21,173.21,115,0,-5.99,-0.34,-5.96,0.71,cw,10.0,35.0,400.0,0,1,0.8002,0.327
29,12.0,12.0,188.57,198.57,40,0,-11.87,-1.79,-11.38,-3.82,ccw,10.0,35.0,400.0,0,1,0.7313,0.106
30,16.0,16.0,197.58,207.58,0,1,-15.25,-4.83,-14.18,-7.41,ccw,10.0,35.0,400.0,1,1,0.8454,0.093
31,3.0,3.0,24.79,34.79,0,1,2.72,1.26,2.46,1.71,ccw,10.0,35.0,400.0,1,1,0.7888,0.132
32,20.0,20.0,246.4,236.4,140,0,-8.01,-18.33,-11.07,-16.66,cw,10.0,10.0,400.0,0,1,0.8471,0.14
33,6.0,6.0,185.69,175.69,40,0,-5.97,-0.59,-5.98,0.45,cw,10.0,35.0,400.0,0,1,0.9338,0.135
34,3.0,3.0,280.15,270.15,0,1,0.53,-2.95,0.01,-3.0,cw,10.0,35.0,400.0,1,1,0.8417,0.122
35,6.0,6.0,244.45,234.45,0,1,-2.59,-5.41,-3.49,-4.88,cw,10.0,35.0,400.0,1,1,0.9614,0.363
36,20.0,20.0,353.05,3.05,0,1,19.85,-2.42,19.97,1.06,ccw,10.0,35.0,400.0,1,1,0.8025,0.325
37,3.0,3.0,79.15,69.15,40,0,0.56,2.95,1.07,2.8,cw,10.0,35.0,400.0,0,1,0.8033,0.449
38,16.0,16.0,97.43,87.43,40,0,-2.07,15.87,0.72,15.98,cw,10.0,35.0,400.0,0,1,0.9347,0.639
39,16.0,16.0,209.06,199.06,140,0,-13.99,-7.77,-15.12,-5.22,cw,10.0,35.0,400.0,0,1,1.055,1.371
40,6.0,6.0,346.8,356.8,0,1,5.84,-1.37,5.99,-0.33,ccw,10.0,35.0,400.0,1,1,0.9818,1.563
41,3.0,3.0,145.7,135.7,65,0,-2.48,1.69,-2.15,2.1,cw,10.0,35.0,400.0,0,1,0.8175,0.481
42,12.0,12.0,43.55,53.55,0,1,8.7,8.27,7.13,9.65,ccw,10.0,35.0,400.0,1,1,0.804,0.376
43,20.0,20.0,320.71,330.71,140,0,15.48,-12.67,17.44,-9.79,ccw,10.0,35.0,400.0,0,1,0.7065,0.36
44,12.0,12.0,256.43,246.43,0,1,-2.82,-11.66,-4.8,-11.0,cw,10.0,35.0,400.0,1,1,0.8024,0.352
45,3.0,3.0,347.34,337.34,65,0,2.93,-0.66,2.77,-1.16,cw,10.0,35.0,400.0,0,1,0.6928,0.532
46,16.0,16.0,285.31,295.31,115,0,4.23,-15.43,6.84,-14.46,ccw,10.0,35.0,400.0,0,1,0.7942,0.465
47,3.0,3.0,289.68,299.68,0,1,1.01,-2.82,1.49,-2.61,ccw,10.0,35.0,400.0,1,1,0.7728,0.194
48,6.0,6.0,84.81,74.81,40,0,0.54,5.98,1.57,5.79,cw,10.0,35.0,400.0,0,1,0.706,0.525
49,20.0,20.0,256.53,266.53,0,1,-4.66,-19.45,-1.21,-19.96,ccw,10.0,10.0,400.0,0,0,0.8618,0.545
50,20.0,20.0,39.0,49.0,65,0,15.54,12.59,13.12,15.09,ccw,10.0,35.0,400.0,0,1,0.7221,0.607
51,20.0,20.0,328.75,338.75,140,0,17.1,-10.38,18.64,-7.25,ccw,10.0,35.0,400.0,0,1,0.8536,0.451
52,20.0,20.0,133.08,123.08,0,1,-13.66,14.61,-10.92,16.76,cw,10.0,35.0,400.0,1,1,0.84,0.341
53,16.0,16.0,71.21,81.21,0,1,5.15,15.15,2.44,15.81,ccw,10.0,35.0,400.0,0,0,0.7635,0.415
54,20.0,20.0,84.44,94.44,140,0,1.94,19.91,-1.55,19.94,ccw,10.0,10.0,400.0,0,1,0.8174,0.446
55,12.0,12.0,207.33,197.33,140,0,-10.66,-5.51,-11.46,-3.58,cw,10.0,35.0,400.0,0,1,1.0184,0.357
56,6.0,6.0,127.37,117.37,0,1,-3.64,4.77,-2.76,5.33,cw,10.0,35.0,400.0,1,1,0.7816,0.421
57,12.0,12.0,57.31,47.31,115,0,6.48,10.1,8.14,8.82,cw,10.0,35.0,400.0,0,1,0.6888,0.749
58,6.0,6.0,123.13,113.13,0,1,-3.28,5.02,-2.36,5.52,cw,10.0,35.0,400.0,1,1,0.7619,0.569
59,6.0,6.0,6.78,16.78,0,1,5.96,0.71,5.74,1.73,ccw,10.0,35.0,400.0,1,1,0.9452,0.496
60,20.0,20.0,290.68,300.68,115,0,7.06,-18.71,10.21,-17.2,ccw,10.0,10.0,400.0,0,1,0.7408,0.519
61,12.0,12.0,286.21,296.21,40,0,3.35,-11.52,5.3,-10.77,ccw,10.0,35.0,400.0,0,1,0.7861,0.664
62,6.0,6.0,51.78,61.78,0,1,3.71,4.71,2.84,5.29,ccw,10.0,35.0,400.0,1,1,0.6549,0.493
63,6.0,6.0,308.51,318.51,0,1,3.74,-4.7,4.49,-3.98,ccw,10.0,35.0,400.0,1,1,0.7623,0.544
64,6.0,6.0,32.26,42.26,0,1,5.07,3.2,4.44,4.03,ccw,10.0,35.0,400.0,0,0,0.6851,0.766
65,20.0,20.0,205.93,215.93,0,1,-17.99,-8.75,-16.19,-11.74,ccw,10.0,35.0,400.0,0,0,0.6437,0.6
66,6.0,6.0,151.51,161.51,0,1,-5.27,2.86,-5.69,1.9,ccw,10.0,35.0,400.0,1,1,0.7356,0.535
67,3.0,3.0,157.88,167.88,0,1,-2.78,1.13,-2.93,0.63,ccw,10.0,35.0,400.0,1,1,0.6472,0.485
68,6.0,6.0,215.77,225.77,65,0,-4.87,-3.51,-4.19,-4.3,ccw,10.0,35.0,400.0,0,1,0.7564,0.423
69,3.0,3.0,140.83,150.83,115,0,-2.33,1.89,-2.62,1.46,ccw,10.0,35.0,400.0,0,1,0.7262,0.715
70,6.0,6.0,238.05,248.05,0,1,-3.18,-5.09,-2.24,-5.56,ccw,10.0,35.0,400.0,1,1,0.7382,0.96
71,16.0,16.0,288.68,298.68,0,1,5.12,-15.16,7.68,-14.04,ccw,10.0,35.0,400.0,1,1,0.8121,0.781
72,16.0,16.0,285.69,295.69,0,1,4.33,-15.4,6.94,-14.42,ccw,10.0,35.0,400.0,0,0,1.0745,0.687
73,3.0,3.0,358.07,348.07,40,0,3.0,-0.1,2.94,-0.62,cw,10.0,35.0,400.0,0,1,0.8223,1.028
74,3.0,3.0,44.89,54.89,140,0,2.13,2.12,1.73,2.45,ccw,10.0,35.0,400.0,0,1,0.7816,0.486
75,3.0,3.0,115.67,105.67,65,0,-1.3,2.7,-0.81,2.89,cw,10.0,35.0,400.0,0,1,0.9258,0.316
76,20.0,20.0,168.86,158.86,115,0,-19.62,3.86,-18.65,7.21,cw,10.0,35.0,400.0,0,1,0.7949,0.665
77,20.0,20.0,282.23,292.23,0,1,4.24,-19.55,7.57,-18.51,ccw,10.0,10.0,400.0,0,0,0.8188,0.302
78,6.0,6.0,347.15,357.15,65,0,5.85,-1.33,5.99,-0.3,ccw,10.0,35.0,400.0,0,1,0.8356,0.354
79,12.0,12.0,78.76,68.76,0,1,2.34,11.77,4.35,11.18,cw,10.0,35.0,400.0,1,1,1.1107,0.65
80,20.0,20.0,188.7,198.7,140,0,-19.77,-3.03,-18.94,-6.41,ccw,10.0,35.0,400.0,0,1,0.8441,0.551
81,6.0,6.0,168.76,178.76,140,0,-5.88,1.17,-6.0,0.13,ccw,10.0,35.0,400.0,0,1,0.6908,0.541
82,6.0,6.0,160.63,150.63,65,0,-5.66,1.99,-5.23,2.94,cw,10.0,35.0,400.0,0,1,0.6726,0.606
83,12.0,12.0,193.93,183.93,0,1,-11.65,-2.89,-11.97,-0.82,cw,10.0,35.0,400.0,1,1,0.8344,0.351
84,20.0,20.0,254.07,264.07,115,0,-5.49,-19.23,-2.07,-19.89,ccw,10.0,10.0,400.0,0,1,0.8902,0.172
85,16.0,16.0,240.18,250.18,0,1,-7.96,-13.88,-5.42,-15.05,ccw,10.0,35.0,400.0,0,0,0.8013,0.541
86,20.0,20.0,134.81,144.81,0,1,-14.1,14.19,-16.35,11.52,ccw,10.0,35.0,400.0,1,1,0.8399,0.153
87,20.0,20.0,338.8,328.8,0,1,18.65,-7.23,17.11,-10.36,cw,10.0,35.0,400.0,1,1,0.9632,0.485
88,16.0,16.0,117.94,107.94,0,1,-7.5,14.14,-4.93,15.22,cw,10.0,35.0,400.0,1,1,0.8455,1.014
89,3.0,3.0,236.91,226.91,115,0,-1.64,-2.51,-2.05,-2.19,cw,10.0,35.0,400.0,0,1,0.7232,0.262
90,12.0,12.0,254.78,244.78,140,0,-3.15,-11.58,-5.11,-10.86,cw,10.0,35.0,400.0,0,1,0.8329,0.792
91,3.0,3.0,17.52,7.52,65,0,2.86,0.9,2.97,0.39,cw,10.0,35.0,400.0,0,1,0.7739,0.574
92,20.0,20.0,27.86,37.86,40,0,17.68,9.34,15.79,12.27,ccw,10.0,35.0,400.0,0,1,0.8409,0.77
93,16.0,16.0,92.51,102.51,0,1,-0.7,15.98,-3.47,15.62,ccw,10.0,35.0,400.0,1,1,0.9096,0.368
94,20.0,20.0,35.24,45.24,65,0,16.33,11.54,14.08,14.2,ccw,10.0,35.0,400.0,0,1,0.8801,14.888
95,12.0,12.0,277.88,287.88,0,1,1.65,-11.89,3.68,-11.42,ccw,10.0,35.0,400.0,0,0,0.8544,0.624
96,12.0,12.0,207.66,197.66,0,1,-10.63,-5.57,-11.43,-3.64,cw,10.0,35.0,400.0,1,1,0.8674,0.864
97,6.0,6.0,346.14,356.14,115,0,5.83,-1.44,5.99,-0.4,ccw,10.0,35.0,400.0,0,1,0.7018,0.545
98,6.0,6.0,298.78,308.78,65,0,2.89,-5.26,3.76,-4.68,ccw,10.0,35.0,400.0,0,1,0.7472,0.475
99,6.0,6.0,154.83,144.83,140,0,-5.43,2.55,-4.9,3.46,cw,10.0,35.0,400.0,0,1,0.7968,0.17
100,12.0,12.0,103.74,93.74,0,1,-2.85,11.66,-0.78,11.97,cw,10.0,35.0,400.0,1,1,0.8486,0.427
