trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,20.0,20.0,41.48,51.48,0,1,14.98,13.25,12.45,15.65,ccw,10.0,35.0,400.0,0,0,0.7198,1.136
2,12.0,12.0,17.23,27.23,65,0,11.46,3.55,10.67,5.49,ccw,10.0,35.0,400.0,0,1,0.5902,1.071
3,6.0,6.0,150.74,160.74,115,0,-5.23,2.93,-5.66,1.98,ccw,10.0,35.0,400.0,1,0,0.599,1.124
4,16.0,16.0,274.17,264.17,65,0,1.16,-15.96,-1.63,-15.92,cw,10.0,35.0,400.0,0,1,0.6704,1.284
5,12.0,12.0,186.62,196.62,40,0,-11.92,-1.38,-11.5,-3.43,ccw,10.0,35.0,400.0,0,1,0.6119,0.891
6,16.0,16.0,313.78,323.78,0,1,11.07,-11.55,12.91,-9.45,ccw,10.0,35.0,400.0,0,0,0.6743,0.878
7,6.0,6.0,301.27,311.27,140,0,3.11,-5.13,3.96,-4.51,ccw,10.0,35.0,400.0,0,1,0.6114,1.177
8,12.0,12.0,321.21,331.21,0,1,9.35,-7.52,10.52,-5.78,ccw,10.0,35.0,400.0,0,0,0.5902,1.169
9,12.0,12.0,99.02,109.02,0,1,-1.88,11.85,-3.91,11.34,ccw,10.0,35.0,400.0,0,0,0.6789,1.456
10,20.0,20.0,227.28,217.28,140,0,-13.57,-14.69,-15.91,-12.11,cw,10.0,35.0,400.0,0,1,0.7629,1.125
11,6.0,6.0,172.92,182.92,40,0,-5.95,0.74,-5.99,-0.31,ccw,10.0,35.0,400.0,0,1,0.6293,0.853
12,20.0,20.0,76.55,66.55,40,0,4.65,19.45,7.96,18.35,cw,10.0,10.0,400.0,0,1,0.8389,0.545
13,3.0,3.0,161.89,151.89,0,1,-2.85,0.93,-2.65,1.41,cw,10.0,35.0,400.0,1,1,0.7983,0.88
14,20.0,20.0,127.52,137.52,0,1,-12.18,15.86,-14.75,13.51,ccw,10.0,35.0,400.0,0,0,0.6208,0.736
15,3.0,3.0,233.75,223.75,40,0,-1.77,-2.42,-2.17,-2.07,cw,10.0,35.0,400.0,0,1,0.7164,1.031
16,6.0,6.0,287.26,297.26,0,1,1.78,-5.73,2.75,-5.33,ccw,10.0,35.0,400.0,1,1,0.6793,0.941
17,3.0,3.0,205.35,195.35,0,1,-2.71,-1.28,-2.89,-0.79,cw,10.0,35.0,400.0,1,1,1.3842,1.022
18,6.0,6.0,1.91,351.91,0,1,6.0,0.2,5.94,-0.84,cw,10.0,35.0,400.0,1,1,0.7539,1.041
19,3.0,3.0,333.29,323.29,0,1,2.68,-1.35,2.41,-1.79,cw,10.0,35.0,400.0,1,1,0.6699,1.056
20,16.0,16.0,90.99,100.99,140,0,-0.28,16.0,-3.05,15.71,ccw,10.0,35.0,400.0,0,1,0.6705,1.354
21,3.0,3.0,301.18,311.18,40,0,1.55,-2.57,1.98,-2.26,ccw,10.0,35.0,400.0,0,1,0.7124,1.346
22,16.0,16.0,290.93,300.93,115,0,5.72,-14.94,8.22,-13.72,ccw,10.0,35.0,400.0,0,1,0.6253,1.098
23,12.0,12.0,102.92,112.92,0,1,-2.68,11.7,-4.67,11.05,ccw,10.0,35.0,400.0,0,0,0.6576,0.999
24,3.0,3.0,77.35,87.35,115,0,0.66,2.93,0.14,3.0,ccw,10.0,35.0,400.0,0,1,0.7479,0.882
25,3.0,3.0,312.93,322.93,0,1,2.04,-2.2,2.39,-1.81,ccw,10.0,35.0,400.0,1,1,0.6327,0.954
26,12.0,12.0,160.41,170.41,65,0,-11.31,4.02,-11.83,2.0,ccw,10.0,35.0,400.0,0,1,0.5726,1.006
27,3.0,3.0,289.43,279.43,0,1,1.0,-2.83,0.49,-2.96,cw,10.0,35.0,400.0,1,1,0.7596,1.458
28,6.0,6.0,229.0,239.0,0,1,-3.94,-4.53,-3.09,-5.14,ccw,10.0,35.0,400.0,1,1,0.6401,1.244
29,16.0,16.0,278.46,288.46,0,1,2.35,-15.83,5.07,-15.18,ccw,10.0,35.0,400.0,0,0,0.6943,1.251
30,3.0,3.0,130.93,120.93,0,1,-1.97,2.27,-1.54,2.57,cw,10.0,35.0,400.0,0,0,0.9369,1.102
31,12.0,12.0,207.6,197.6,0,1,-10.63,-5.56,-11.44,-3.63,cw,10.0,35.0,400.0,1,1,0.8182,1.098
32,6.0,6.0,91.47,101.47,65,0,-0.15,6.0,-1.19,5.88,ccw,10.0,35.0,400.0,0,1,0.6547,1.352
33,20.0,20.0,83.93,73.93,115,0,2.12,19.89,5.54,19.22,cw,10.0,10.0,400.0,0,1,0.6725,1.012
34,16.0,16.0,47.63,57.63,0,1,10.78,11.82,8.57,13.51,ccw,10.0,35.0,400.0,1,1,0.767,1.041
35,6.0,6.0,334.07,344.07,40,0,5.4,-2.62,5.77,-1.65,ccw,10.0,35.0,400.0,0,1,0.6577,1.018
36,3.0,3.0,315.36,305.36,115,0,2.13,-2.11,1.74,-2.45,cw,10.0,35.0,400.0,0,1,0.6945,1.421
37,3.0,3.0,238.67,248.67,65,0,-1.56,-2.56,-1.09,-2.79,ccw,10.0,35.0,400.0,0,1,0.7232,0.958
38,6.0,6.0,10.12,0.12,0,1,5.91,1.05,6.0,0.01,cw,10.0,35.0,400.0,0,0,0.6174,0.996
39,12.0,12.0,275.26,285.26,140,0,1.1,-11.95,3.16,-11.58,ccw,10.0,35.0,400.0,0,1,0.7417,1.23
40,6.0,6.0,304.82,294.82,0,1,3.43,-4.93,2.52,-5.45,cw,10.0,35.0,400.0,1,1,0.8641,1.134
41,3.0,3.0,347.36,337.36,0,1,2.93,-0.66,2.77,-1.16,cw,10.0,35.0,400.0,1,1,0.9154,1.226
42,3.0,3.0,104.56,94.56,0,1,-0.75,2.9,-0.24,2.99,cw,10.0,35.0,400.0,1,1,1.0012,1.356
43,20.0,20.0,277.33,267.33,0,1,2.55,-19.84,-0.93,-19.98,cw,10.0,10.0,400.0,0,0,0.939,1.026
44,16.0,16.0,240.25,230.25,115,0,-7.94,-13.89,-10.23,-12.3,cw,10.0,35.0,400.0,0,1,0.8186,1.234
45,6.0,6.0,78.92,88.92,40,0,1.15,5.89,0.11,6.0,ccw,10.0,35.0,400.0,0,1,0.9631,0.969
46,12.0,12.0,23.6,33.6,0,1,11.0,4.8,9.99,6.64,ccw,10.0,35.0,400.0,1,1,0.8872,1.269
47,6.0,6.0,151.94,161.94,0,1,-5.29,2.82,-5.7,1.86,ccw,10.0,35.0,400.0,1,1,0.7445,1.32
48,3.0,3.0,50.47,60.47,0,1,1.91,2.31,1.48,2.61,ccw,10.0,35.0,400.0,1,1,1.2348,1.194
49,6.0,6.0,164.49,174.49,115,0,-5.78,1.6,-5.97,0.58,ccw,10.0,35.0,400.0,0,1,0.7211,1.163
