trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,20.0,20.0,74.15,64.15,140,0,5.46,19.24,8.72,18.0,cw,10.0,10.0,100.0,0,1,0.8357,1.101
2,12.0,12.0,22.05,12.05,40,0,11.12,4.5,11.74,2.5,cw,10.0,35.0,100.0,0,1,0.8492,0.462
3,20.0,20.0,44.94,34.94,0,1,14.16,14.13,16.4,11.45,cw,10.0,35.0,100.0,1,1,0.789,0.37
4,20.0,20.0,145.42,135.42,65,0,-16.47,11.35,-14.25,14.04,cw,10.0,35.0,100.0,0,1,0.7082,0.369
5,16.0,16.0,147.6,157.6,0,1,-13.51,8.57,-14.79,6.1,ccw,10.0,35.0,100.0,1,1,0.7716,0.472
6,3.0,3.0,204.07,194.07,115,0,-2.74,-1.22,-2.91,-0.73,cw,10.0,35.0,100.0,0,1,0.756,0.399
7,20.0,20.0,215.09,225.09,0,1,-16.37,-11.5,-14.12,-14.16,ccw,10.0,35.0,100.0,1,1,0.7896,2.03
8,3.0,3.0,254.1,264.1,0,1,-0.82,-2.89,-0.31,-2.98,ccw,10.0,35.0,100.0,1,1,0.6968,0.364
9,16.0,16.0,144.9,134.9,0,1,-13.09,9.2,-11.29,11.33,cw,10.0,35.0,100.0,1,1,0.7351,0.534
10,16.0,16.0,273.4,263.4,140,0,0.95,-15.97,-1.84,-15.89,cw,10.0,35.0,100.0,0,1,0.8025,0.34
11,16.0,16.0,96.82,86.82,0,1,-1.9,15.89,0.89,15.98,cw,10.0,35.0,100.0,1,1,0.7459,0.76
12,3.0,3.0,240.56,230.56,40,0,-1.47,-2.61,-1.91,-2.32,cw,10.0,35.0,100.0,0,1,0.7266,1.144
13,3.0,3.0,359.81,349.81,0,1,3.0,-0.01,2.95,-0.53,cw,10.0,35.0,100.0,1,1,0.7501,0.872
14,16.0,16.0,110.0,100.0,140,0,-5.47,15.04,-2.78,15.76,cw,10.0,35.0,100.0,0,1,0.6725,0.26
15,16.0,16.0,243.78,253.78,115,0,-7.07,-14.35,-4.47,-15.36,ccw,10.0,35.0,100.0,0,1,0.7669,0.676
