trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
13,6.0,6.0,23.03,13.03,65,0,5.52,2.35,5.85,1.35,cw,10.0,35.0,0.0,0,1,1.0303,0.837
14,20.0,20.0,64.31,54.31,0,1,8.67,18.02,11.67,16.24,cw,10.0,10.0,0.0,0,0,1.0858,1.105
15,12.0,12.0,357.08,7.08,0,1,11.98,-0.61,11.91,1.48,ccw,10.0,35.0,0.0,1,1,0.9674,16.448
16,16.0,16.0,342.16,332.16,40,0,15.23,-4.9,14.15,-7.47,cw,10.0,35.0,0.0,0,1,1.0643,0.47
17,16.0,16.0,88.15,98.15,0,1,0.52,15.99,-2.27,15.84,ccw,10.0,35.0,0.0,0,0,1.2191,3.567
18,16.0,16.0,27.05,37.05,140,0,14.25,7.28,12.77,9.64,ccw,10.0,35.0,0.0,0,1,1.6106,1.128
19,12.0,12.0,2.03,12.03,115,0,11.99,0.43,11.74,2.5,ccw,10.0,35.0,0.0,0,1,0.9528,2.5
20,16.0,16.0,336.91,346.91,0,1,14.72,-6.27,15.58,-3.62,ccw,10.0,35.0,0.0,1,1,1.0298,0.435
21,20.0,20.0,166.53,156.53,0,1,-19.45,4.66,-18.35,7.96,cw,10.0,35.0,0.0,0,0,1.1724,0.886
22,12.0,12.0,62.85,72.85,65,0,5.48,10.68,3.54,11.47,ccw,10.0,35.0,0.0,0,1,1.004,0.255
23,6.0,6.0,198.84,208.84,0,1,-5.68,-1.94,-5.26,-2.89,ccw,10.0,35.0,0.0,1,1,1.0711,0.997
24,12.0,12.0,44.19,34.19,40,0,8.6,8.36,9.93,6.74,cw,10.0,35.0,0.0,0,1,0.8952,0.75
25,3.0,3.0,267.44,277.44,115,0,-0.13,-3.0,0.39,-2.97,ccw,10.0,35.0,0.0,0,1,0.8946,0.64
26,3.0,3.0,34.68,24.68,0,1,2.47,1.71,2.73,1.25,cw,10.0,35.0,0.0,1,1,1.1732,0.384
27,12.0,12.0,149.39,159.39,0,1,-10.33,6.11,-11.23,4.22,ccw,10.0,35.0,0.0,1,1,1.1564,2.691
28,12.0,12.0,161.41,171.41,65,0,-11.37,3.82,-11.87,1.79,ccw,10.0,35.0,0.0,0,1,0.8508,0.845
29,3.0,3.0,26.03,36.03,40,0,2.7,1.32,2.43,1.76,ccw,10.0,35.0,0.0,0,1,1.009,0.87
30,16.0,16.0,318.88,328.88,140,0,12.05,-10.52,13.7,-8.27,ccw,10.0,35.0,0.0,0,1,1.0502,1355.563
31,6.0,6.0,126.44,116.44,140,0,-3.56,4.83,-2.67,5.37,cw,10.0,35.0,0.0,0,1,0.8544,1.49
32,20.0,20.0,292.94,302.94,115,0,7.8,-18.42,10.88,-16.78,ccw,10.0,10.0,0.0,0,1,2.0341,0.796
33,12.0,12.0,5.16,355.16,40,0,11.95,1.08,11.96,-1.01,cw,10.0,35.0,0.0,0,1,0.8593,0.88
34,16.0,16.0,45.13,55.13,65,0,11.29,11.34,9.15,13.13,ccw,10.0,35.0,0.0,0,1,1.0499,0.56
35,3.0,3.0,35.21,45.21,0,1,2.45,1.73,2.11,2.13,ccw,10.0,35.0,0.0,1,1,1.0597,0.954
36,6.0,6.0,169.58,159.58,0,1,-5.9,1.08,-5.62,2.09,cw,10.0,35.0,0.0,1,1,1.0005,0.773
37,12.0,12.0,179.76,169.76,0,1,-12.0,0.05,-11.81,2.13,cw,10.0,35.0,0.0,1,1,0.8978,0.97
38,12.0,12.0,250.33,260.33,0,1,-4.04,-11.3,-2.02,-11.83,ccw,10.0,35.0,0.0,1,1,1.0175,0.214
39,16.0,16.0,83.76,73.76,0,1,1.74,15.91,4.48,15.36,cw,10.0,35.0,0.0,0,0,1.1004,1.329
40,16.0,16.0,336.25,346.25,65,0,14.65,-6.44,15.54,-3.8,ccw,10.0,35.0,0.0,0,1,1.0113,1.203
41,16.0,16.0,144.09,154.09,0,1,-12.96,9.38,-14.39,6.99,ccw,10.0,35.0,0.0,1,1,1.0854,0.229
42,20.0,20.0,4.58,14.58,115,0,19.94,1.6,19.36,5.04,ccw,10.0,35.0,0.0,0,1,0.9936,0.637
43,16.0,16.0,265.04,275.04,65,0,-1.38,-15.94,1.41,-15.94,ccw,10.0,35.0,0.0,0,1,1.151,1.273
44,16.0,16.0,107.82,117.82,65,0,-4.9,15.23,-7.47,14.15,ccw,10.0,35.0,0.0,0,1,1.1431,0.865
45,3.0,3.0,354.05,344.05,0,1,2.98,-0.31,2.88,-0.82,cw,10.0,35.0,0.0,1,1,1.0532,0.448
46,20.0,20.0,270.91,260.91,40,0,0.32,-20.0,-3.16,-19.75,cw,10.0,10.0,0.0,0,1,1.2117,0.252
47,20.0,20.0,334.68,344.68,0,1,18.08,-8.55,19.29,-5.28,ccw,10.0,35.0,0.0,0,0,1.2138,0.583
48,6.0,6.0,97.42,107.42,115,0,-0.77,5.95,-1.8,5.72,ccw,10.0,35.0,0.0,0,1,1.0773,0.309
49,20.0,20.0,231.38,241.38,0,1,-12.48,-15.63,-9.58,-17.56,ccw,10.0,35.0,0.0,1,1,1.265,0.222
50,16.0,16.0,38.08,48.08,0,1,12.59,9.87,10.69,11.91,ccw,10.0,35.0,0.0,1,1,1.0876,0.287
51,16.0,16.0,80.36,90.36,140,0,2.68,15.77,-0.1,16.0,ccw,10.0,35.0,0.0,0,1,1.2114,0.703
52,16.0,16.0,3.29,13.29,65,0,15.97,0.92,15.57,3.68,ccw,10.0,35.0,0.0,0,1,1.0854,2.257
53,12.0,12.0,133.59,123.59,0,1,-8.27,8.69,-6.64,10.0,cw,10.0,35.0,0.0,1,1,1.0897,0.816
54,12.0,12.0,274.49,284.49,115,0,0.94,-11.96,3.0,-11.62,ccw,10.0,35.0,0.0,0,1,0.9722,0.838
55,3.0,3.0,355.84,5.84,0,1,2.99,-0.22,2.98,0.31,ccw,10.0,35.0,0.0,1,1,1.0269,0.278
56,6.0,6.0,57.57,67.57,140,0,3.22,5.06,2.29,5.55,ccw,10.0,35.0,0.0,0,1,1.0321,0.28
57,6.0,6.0,50.07,40.07,0,1,3.85,4.6,4.59,3.86,cw,10.0,35.0,0.0,1,1,0.9686,1.277
58,6.0,6.0,130.17,140.17,115,0,-3.87,4.58,-4.61,3.84,ccw,10.0,35.0,0.0,0,1,1.0008,0.625
59,16.0,16.0,83.44,93.44,40,0,1.83,15.9,-0.96,15.97,ccw,10.0,35.0,0.0,0,1,1.4557,0.108
60,20.0,20.0,190.96,200.96,115,0,-19.64,-3.8,-18.68,-7.15,ccw,10.0,35.0,0.0,0,1,1.2196,1.991
61,3.0,3.0,50.13,60.13,0,1,1.92,2.3,1.49,2.6,ccw,10.0,35.0,0.0,1,1,0.9287,3.18
62,16.0,16.0,195.39,205.39,140,0,-15.43,-4.24,-14.46,-6.86,ccw,10.0,35.0,0.0,0,1,1.0043,1.466
63,6.0,6.0,24.39,14.39,0,1,5.46,2.48,5.81,1.49,cw,10.0,35.0,0.0,1,1,0.8971,0.515
64,12.0,12.0,287.1,277.1,0,1,3.53,-11.47,1.48,-11.91,cw,10.0,35.0,0.0,1,1,1.0779,0.563
65,12.0,12.0,55.73,65.73,65,0,6.76,9.92,4.93,10.94,ccw,10.0,35.0,0.0,0,1,0.9811,0.56
66,12.0,12.0,194.78,184.78,0,1,-11.6,-3.06,-11.96,-1.0,cw,10.0,35.0,0.0,1,1,1.0475,0.821
67,3.0,3.0,158.54,168.54,65,0,-2.79,1.1,-2.94,0.6,ccw,10.0,35.0,0.0,0,1,0.9373,0.758
68,20.0,20.0,107.82,117.82,140,0,-6.12,19.04,-9.33,17.69,ccw,10.0,10.0,0.0,0,1,1.1637,0.761
69,3.0,3.0,87.44,97.44,0,1,0.13,3.0,-0.39,2.97,ccw,10.0,35.0,0.0,1,1,0.9481,0.561
70,6.0,6.0,63.07,73.07,0,1,2.72,5.35,1.75,5.74,ccw,10.0,35.0,0.0,1,1,1.1169,0.692
71,3.0,3.0,122.6,112.6,65,0,-1.62,2.53,-1.15,2.77,cw,10.0,35.0,0.0,0,1,1.1029,0.14
72,6.0,6.0,162.73,172.73,0,1,-5.73,1.78,-5.95,0.76,ccw,10.0,35.0,0.0,1,1,1.0048,0.95
73,20.0,20.0,329.49,319.49,65,0,17.23,-10.15,15.21,-12.99,cw,10.0,35.0,0.0,0,1,1.0858,0.46
74,16.0,16.0,65.67,75.67,0,1,6.59,14.58,3.96,15.5,ccw,10.0,35.0,0.0,0,0,2.2222,2.361
75,12.0,12.0,172.66,162.66,65,0,-11.9,1.53,-11.45,3.58,cw,10.0,35.0,0.0,0,1,0.9928,3.357
76,12.0,12.0,126.72,136.72,115,0,-7.18,9.62,-8.74,8.23,ccw,10.0,35.0,0.0,0,1,1.0259,4.16
77,6.0,6.0,118.75,108.75,0,1,-2.89,5.26,-1.93,5.68,cw,10.0,35.0,0.0,1,1,1.0045,1.752
78,20.0,20.0,255.6,245.6,0,1,-4.97,-19.37,-8.26,-18.21,cw,10.0,10.0,0.0,0,0,1.0779,1.321
79,6.0,6.0,322.23,332.23,140,0,4.74,-3.67,5.31,-2.8,ccw,10.0,35.0,0.0,0,1,1.0414,21.366
80,16.0,16.0,50.89,60.89,0,1,10.09,12.42,7.78,13.98,ccw,10.0,35.0,0.0,0,0,1.5409,0.359
81,6.0,6.0,240.65,250.65,0,1,-2.94,-5.23,-1.99,-5.66,ccw,10.0,35.0,0.0,1,1,0.97,1.218
82,16.0,16.0,151.54,141.54,40,0,-14.07,7.62,-12.53,9.95,cw,10.0,35.0,0.0,0,1,1.0212,0.647
83,3.0,3.0,111.27,121.27,40,0,-1.09,2.8,-1.56,2.56,ccw,10.0,35.0,0.0,0,1,1.0208,15.653
84,16.0,16.0,243.93,253.93,0,1,-7.03,-14.37,-4.43,-15.37,ccw,10.0,35.0,0.0,0,0,1.1873,1.245
85,20.0,20.0,153.68,163.68,140,0,-17.93,8.87,-19.19,5.62,ccw,10.0,35.0,0.0,0,1,1.0512,0.322
86,6.0,6.0,186.65,196.65,0,1,-5.96,-0.69,-5.75,-1.72,ccw,10.0,35.0,0.0,1,1,1.0611,3.406
87,16.0,16.0,255.62,245.62,0,1,-3.97,-15.5,-6.6,-14.57,cw,10.0,35.0,0.0,0,0,1.3202,0.941
88,16.0,16.0,199.0,189.0,0,1,-15.13,-5.21,-15.8,-2.5,cw,10.0,35.0,0.0,1,1,1.033,1.164
89,20.0,20.0,103.93,93.93,0,1,-4.81,19.41,-1.37,19.95,cw,10.0,10.0,0.0,0,0,1.048,0.512
90,16.0,16.0,179.44,189.44,140,0,-16.0,0.16,-15.78,-2.62,ccw,10.0,35.0,0.0,0,1,1.0479,8.463
91,12.0,12.0,291.7,281.7,0,1,4.44,-11.15,2.43,-11.75,cw,10.0,35.0,0.0,1,1,1.1087,14.107
92,12.0,12.0,231.68,221.68,140,0,-7.44,-9.42,-8.96,-7.98,cw,10.0,35.0,0.0,0,1,0.9834,0.605
93,12.0,12.0,141.03,131.03,0,1,-9.33,7.55,-7.88,9.05,cw,10.0,35.0,0.0,1,1,1.0349,0.379
94,6.0,6.0,121.68,131.68,115,0,-3.15,5.11,-3.99,4.48,ccw,10.0,35.0,0.0,0,1,0.9454,1.233
95,3.0,3.0,253.66,243.66,40,0,-0.84,-2.88,-1.33,-2.69,cw,10.0,35.0,0.0,0,1,0.913,0.991
96,6.0,6.0,7.68,17.68,0,1,5.95,0.8,5.72,1.82,ccw,10.0,35.0,0.0,1,1,0.9484,0.333
97,12.0,12.0,103.68,93.68,0,1,-2.84,11.66,-0.77,11.98,cw,10.0,35.0,0.0,1,1,1.0225,0.681
98,16.0,16.0,109.96,99.96,0,1,-5.46,15.04,-2.77,15.76,cw,10.0,35.0,0.0,1,1,1.0314,0.522
99,20.0,20.0,68.44,78.44,65,0,7.35,18.6,4.01,19.59,ccw,10.0,10.0,0.0,0,1,0.9449,0.378
100,3.0,3.0,67.08,57.08,0,1,1.17,2.76,1.63,2.52,cw,10.0,35.0,0.0,1,1,0.8416,2.129
