trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,20.0,20.0,242.86,232.86,0,1,-9.12,-17.8,-12.07,-15.94,cw,10.0,10.0,300.0,1,1,53.016,5.454
2,20.0,20.0,40.96,50.96,115,0,15.1,13.11,12.6,15.53,ccw,10.0,35.0,300.0,1,0,32.9456,1.449
3,16.0,16.0,237.26,247.26,140,0,-8.65,-13.46,-6.18,-14.76,ccw,10.0,35.0,300.0,1,0,5.606,1.134
4,12.0,12.0,203.41,213.41,40,0,-11.01,-4.77,-10.02,-6.61,ccw,10.0,35.0,300.0,1,0,4.0099,1.576
5,12.0,12.0,210.51,220.51,115,0,-10.34,-6.09,-9.12,-7.8,ccw,10.0,35.0,300.0,0,1,48.8555,1.656
6,20.0,20.0,319.7,329.7,0,1,15.25,-12.93,17.27,-10.09,ccw,10.0,35.0,300.0,1,1,2.3973,2.01
7,16.0,16.0,335.7,345.7,0,1,14.58,-6.58,15.5,-3.95,ccw,10.0,35.0,300.0,0,0,5.7053,2.135
8,6.0,6.0,181.81,171.81,65,0,-6.0,-0.19,-5.94,0.85,cw,10.0,35.0,300.0,0,1,1.445,2.425
9,16.0,16.0,109.46,119.46,0,1,-5.33,15.09,-7.87,13.93,ccw,10.0,35.0,300.0,1,1,1.1422,2.165
10,20.0,20.0,313.36,303.36,65,0,13.73,-14.54,11.0,-16.7,cw,10.0,35.0,300.0,0,1,1.3453,2.273
11,12.0,12.0,128.96,118.96,0,1,-7.54,9.33,-5.81,10.5,cw,10.0,35.0,300.0,0,0,2.3478,1.971
12,3.0,3.0,135.16,145.16,0,1,-2.13,2.12,-2.46,1.71,ccw,10.0,35.0,300.0,1,1,1.1742,2.116
13,3.0,3.0,238.36,228.36,0,1,-1.57,-2.55,-1.99,-2.24,cw,10.0,35.0,300.0,1,1,2.1868,2.254
14,20.0,20.0,352.15,2.15,0,1,19.81,-2.73,19.99,0.75,ccw,10.0,35.0,300.0,1,1,1.5111,2.195
15,20.0,20.0,22.52,12.52,0,1,18.48,7.66,19.52,4.33,cw,10.0,35.0,300.0,0,0,2.3416,1.562
16,6.0,6.0,51.36,61.36,0,1,3.75,4.69,2.88,5.27,ccw,10.0,35.0,300.0,1,1,1.4058,1.538
17,3.0,3.0,130.03,120.03,0,1,-1.93,2.3,-1.5,2.6,cw,10.0,35.0,300.0,1,1,1.3364,1.847
18,16.0,16.0,334.51,324.51,40,0,14.44,-6.89,13.03,-9.29,cw,10.0,35.0,300.0,0,1,1.1105,1.792
19,6.0,6.0,33.42,23.42,115,0,5.01,3.3,5.51,2.38,cw,10.0,35.0,300.0,0,1,1.575,1.811
