trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
18,20.0,20.0,259.57,249.57,0,1,-3.62,-19.67,-6.98,-18.74,cw,10.0,10.0,0.0,0,0,1.4174,0.491
19,3.0,3.0,279.18,269.18,0,1,0.48,-2.96,-0.04,-3.0,cw,10.0,35.0,0.0,1,1,0.7229,0.735
20,6.0,6.0,279.57,289.57,0,1,1.0,-5.92,2.01,-5.65,ccw,10.0,35.0,0.0,1,1,0.6267,0.8
21,16.0,16.0,65.63,75.63,65,0,6.6,14.57,3.97,15.5,ccw,10.0,35.0,0.0,0,1,0.7996,0.566
22,12.0,12.0,264.94,254.94,0,1,-1.06,-11.95,-3.12,-11.59,cw,10.0,35.0,0.0,1,1,0.9766,0.744
23,20.0,20.0,329.18,319.18,0,1,17.17,-10.25,15.13,-13.07,cw,10.0,35.0,0.0,1,1,0.7475,0.704
24,12.0,12.0,241.41,231.41,140,0,-5.74,-10.54,-7.48,-9.38,cw,10.0,35.0,0.0,0,1,0.7893,0.325
25,12.0,12.0,312.56,302.56,115,0,8.12,-8.84,6.46,-10.11,cw,10.0,35.0,0.0,0,1,0.7478,0.438
26,3.0,3.0,45.26,35.26,0,1,2.11,2.13,2.45,1.73,cw,10.0,35.0,0.0,1,1,0.7481,0.856
27,12.0,12.0,234.01,224.01,65,0,-7.05,-9.71,-8.63,-8.34,cw,10.0,35.0,0.0,0,1,0.6964,0.784
28,6.0,6.0,12.32,2.32,115,0,5.86,1.28,6.0,0.24,cw,10.0,35.0,0.0,0,1,0.7333,0.67
29,12.0,12.0,163.04,173.04,0,1,-11.48,3.5,-11.91,1.45,ccw,10.0,35.0,0.0,1,1,0.6417,0.657
30,20.0,20.0,14.85,4.85,65,0,19.33,5.13,19.93,1.69,cw,10.0,35.0,0.0,0,1,0.7506,0.776
31,6.0,6.0,113.46,103.46,115,0,-2.39,5.5,-1.4,5.84,cw,10.0,35.0,0.0,0,1,0.7451,0.649
32,6.0,6.0,16.2,26.2,0,1,5.76,1.67,5.38,2.65,ccw,10.0,35.0,0.0,1,1,0.6616,0.808
33,16.0,16.0,182.84,192.84,0,1,-15.98,-0.79,-15.6,-3.56,ccw,10.0,35.0,0.0,1,1,0.7028,3.371
34,20.0,20.0,312.92,302.92,0,1,13.62,-14.65,10.87,-16.79,cw,10.0,35.0,0.0,1,1,0.8502,0.795
35,16.0,16.0,158.88,168.88,0,1,-14.93,5.76,-15.7,3.09,ccw,10.0,35.0,0.0,1,1,0.6784,0.646
36,3.0,3.0,219.89,209.89,65,0,-2.3,-1.92,-2.6,-1.5,cw,10.0,35.0,0.0,0,1,0.7504,0.654
37,3.0,3.0,286.72,296.72,0,1,0.86,-2.87,1.35,-2.68,ccw,10.0,35.0,0.0,1,1,0.6699,0.768
38,12.0,12.0,317.17,327.17,0,1,8.8,-8.16,10.08,-6.51,ccw,10.0,35.0,0.0,1,1,0.743,0.866
39,20.0,20.0,66.7,76.7,115,0,7.91,18.37,4.6,19.46,ccw,10.0,10.0,0.0,1,0,1.3305,0.834
40,20.0,20.0,158.48,168.48,115,0,-18.61,7.34,-19.6,3.99,ccw,10.0,35.0,0.0,0,1,2.0749,0.567
41,12.0,12.0,0.89,350.89,0,1,12.0,0.19,11.85,-1.9,cw,10.0,35.0,0.0,1,1,0.7767,0.628
42,20.0,20.0,35.16,25.16,115,0,16.35,11.52,18.1,8.5,cw,10.0,35.0,0.0,0,1,1.1229,0.527
43,3.0,3.0,252.62,242.62,40,0,-0.9,-2.86,-1.38,-2.66,cw,10.0,35.0,0.0,0,1,0.8373,0.671
44,12.0,12.0,41.58,51.58,65,0,8.98,7.96,7.46,9.4,ccw,10.0,35.0,0.0,0,1,0.8208,0.722
45,6.0,6.0,315.44,305.44,65,0,4.27,-4.21,3.48,-4.89,cw,10.0,35.0,0.0,0,1,0.7607,0.678
46,6.0,6.0,335.47,345.47,0,1,5.46,-2.49,5.81,-1.51,ccw,10.0,35.0,0.0,1,1,0.7749,0.722
47,16.0,16.0,110.61,100.61,0,1,-5.63,14.98,-2.95,15.73,cw,10.0,35.0,0.0,1,1,0.8195,0.687
48,20.0,20.0,60.18,70.18,0,1,9.95,17.35,6.78,18.81,ccw,10.0,10.0,0.0,0,0,2.2001,0.698
49,12.0,12.0,271.79,281.79,65,0,0.37,-11.99,2.45,-11.75,ccw,10.0,35.0,0.0,0,1,0.8682,0.785
50,20.0,20.0,247.57,237.57,0,1,-7.63,-18.49,-10.72,-16.88,cw,10.0,10.0,0.0,0,0,3.725,0.441
51,20.0,20.0,318.05,328.05,0,1,14.88,-13.37,16.97,-10.58,ccw,10.0,35.0,0.0,1,1,0.7346,0.709
52,12.0,12.0,340.66,330.66,0,1,11.32,-3.97,10.46,-5.88,cw,10.0,35.0,0.0,1,1,0.6963,0.413
53,16.0,16.0,29.68,19.68,0,1,13.9,7.92,15.07,5.39,cw,10.0,35.0,0.0,1,1,0.6972,0.253
54,20.0,20.0,94.22,84.22,140,0,-1.47,19.95,2.01,19.9,cw,10.0,10.0,0.0,0,1,2.2933,0.462
55,12.0,12.0,358.01,348.01,40,0,11.99,-0.42,11.74,-2.49,cw,10.0,35.0,0.0,0,1,1.1782,0.648
56,16.0,16.0,253.34,243.34,65,0,-4.59,-15.33,-7.18,-14.3,cw,10.0,35.0,0.0,0,1,0.8744,0.191
57,20.0,20.0,319.2,329.2,140,0,15.14,-13.07,17.18,-10.24,ccw,10.0,35.0,0.0,1,0,0.9957,0.431
58,12.0,12.0,190.25,200.25,115,0,-11.81,-2.14,-11.26,-4.15,ccw,10.0,35.0,0.0,0,1,1.1362,0.507
59,3.0,3.0,134.61,144.61,115,0,-2.11,2.14,-2.45,1.74,ccw,10.0,35.0,0.0,0,1,0.8855,0.546
60,3.0,3.0,306.73,316.73,140,0,1.79,-2.4,2.18,-2.06,ccw,10.0,35.0,0.0,0,1,0.9318,0.589
61,3.0,3.0,338.44,348.44,40,0,2.79,-1.1,2.94,-0.6,ccw,10.0,35.0,0.0,0,1,0.7135,0.474
62,20.0,20.0,18.61,8.61,115,0,18.95,6.38,19.77,3.0,cw,10.0,35.0,0.0,0,1,0.8287,0.44
63,16.0,16.0,177.42,167.42,0,1,-15.98,0.72,-15.62,3.49,cw,10.0,35.0,0.0,1,1,1.0269,0.29
64,20.0,20.0,38.32,48.32,0,1,15.69,12.4,13.3,14.94,ccw,10.0,35.0,0.0,1,1,1.6741,0.297
65,12.0,12.0,272.92,262.92,0,1,0.61,-11.98,-1.48,-11.91,cw,10.0,35.0,0.0,1,1,1.0174,0.63
66,16.0,16.0,93.82,103.82,0,1,-1.07,15.96,-3.82,15.54,ccw,10.0,35.0,0.0,1,1,0.8397,0.553
67,6.0,6.0,53.9,43.9,0,1,3.53,4.85,4.32,4.16,cw,10.0,35.0,0.0,1,1,0.69,0.497
68,20.0,20.0,94.95,84.95,115,0,-1.73,19.93,1.76,19.92,cw,10.0,10.0,0.0,0,1,2.2012,0.528
69,20.0,20.0,139.66,129.66,65,0,-15.25,12.95,-12.77,15.4,cw,10.0,35.0,0.0,0,1,1.2168,0.572
70,12.0,12.0,129.27,139.27,40,0,-7.59,9.29,-9.09,7.83,ccw,10.0,35.0,0.0,0,1,0.9121,0.268
71,20.0,20.0,0.19,350.19,65,0,20.0,0.07,19.71,-3.41,cw,10.0,35.0,0.0,0,1,0.9192,0.299
72,6.0,6.0,115.51,105.51,0,1,-2.58,5.42,-1.6,5.78,cw,10.0,35.0,0.0,1,1,0.9368,0.36
73,12.0,12.0,12.54,22.54,40,0,11.71,2.61,11.08,4.6,ccw,10.0,35.0,0.0,0,1,0.9062,0.359
74,3.0,3.0,223.52,213.52,40,0,-2.18,-2.07,-2.5,-1.66,cw,10.0,35.0,0.0,0,1,1.1528,0.191
75,6.0,6.0,245.57,255.57,115,0,-2.48,-5.46,-1.5,-5.81,ccw,10.0,35.0,0.0,0,1,0.9021,0.366
76,12.0,12.0,8.44,18.44,115,0,11.87,1.76,11.38,3.79,ccw,10.0,35.0,0.0,0,1,0.8916,0.293
77,16.0,16.0,231.52,241.52,140,0,-9.96,-12.53,-7.63,-14.06,ccw,10.0,35.0,0.0,0,1,0.9497,6.179
78,3.0,3.0,189.54,199.54,65,0,-2.96,-0.5,-2.83,-1.0,ccw,10.0,35.0,0.0,0,1,0.9638,0.635
79,12.0,12.0,34.79,44.79,0,1,9.86,6.85,8.52,8.45,ccw,10.0,35.0,0.0,1,1,0.8534,0.451
80,6.0,6.0,102.72,112.72,0,1,-1.32,5.85,-2.32,5.53,ccw,10.0,35.0,0.0,1,1,0.7137,0.421
81,20.0,20.0,91.57,81.57,0,1,-0.55,19.99,2.93,19.78,cw,10.0,10.0,0.0,0,0,1.1135,0.461
82,16.0,16.0,89.02,99.02,0,1,0.27,16.0,-2.51,15.8,ccw,10.0,35.0,0.0,1,1,0.7509,0.28
83,3.0,3.0,259.27,249.27,0,1,-0.56,-2.95,-1.06,-2.81,cw,10.0,35.0,0.0,1,1,0.6544,0.467
84,3.0,3.0,67.57,77.57,0,1,1.14,2.77,0.65,2.93,ccw,10.0,35.0,0.0,1,1,0.7581,0.411
85,20.0,20.0,66.31,76.31,65,0,8.04,18.31,4.73,19.43,ccw,10.0,10.0,0.0,0,1,2.9035,0.484
86,16.0,16.0,92.72,82.72,40,0,-0.76,15.98,2.03,15.87,cw,10.0,35.0,0.0,0,1,2.4548,0.483
87,12.0,12.0,198.53,208.53,115,0,-11.38,-3.81,-10.54,-5.73,ccw,10.0,35.0,0.0,0,1,0.8346,0.543
88,16.0,16.0,83.3,93.3,140,0,1.87,15.89,-0.92,15.97,ccw,10.0,35.0,0.0,0,1,0.8703,0.429
89,20.0,20.0,278.85,288.85,0,1,3.08,-19.76,6.46,-18.93,ccw,10.0,10.0,0.0,1,1,2.3915,0.373
90,16.0,16.0,132.15,142.15,40,0,-10.74,11.86,-12.63,9.82,ccw,10.0,35.0,0.0,0,1,0.8503,0.469
91,16.0,16.0,358.02,8.02,0,1,15.99,-0.55,15.84,2.23,ccw,10.0,35.0,0.0,1,1,0.7765,0.44
92,3.0,3.0,40.46,30.46,0,1,2.28,1.95,2.59,1.52,cw,10.0,35.0,0.0,1,1,0.7704,0.601
93,16.0,16.0,138.13,148.13,0,1,-11.91,10.68,-13.59,8.45,ccw,10.0,35.0,0.0,1,1,0.7925,0.231
94,12.0,12.0,220.54,210.54,40,0,-9.12,-7.8,-10.34,-6.1,cw,10.0,35.0,0.0,0,1,0.9524,0.587
95,20.0,20.0,288.32,298.32,0,1,6.29,-18.99,9.49,-17.61,ccw,10.0,10.0,0.0,1,1,1.9161,0.509
96,3.0,3.0,30.19,40.19,40,0,2.59,1.51,2.29,1.94,ccw,10.0,35.0,0.0,0,1,0.8092,0.725
97,20.0,20.0,36.1,26.1,0,1,16.16,11.78,17.96,8.8,cw,10.0,35.0,0.0,1,1,0.8496,0.37
98,20.0,20.0,184.77,194.77,0,1,-19.93,-1.66,-19.34,-5.1,ccw,10.0,35.0,0.0,1,1,1.1089,0.399
99,12.0,12.0,36.13,26.13,0,1,9.69,7.07,10.77,5.28,cw,10.0,35.0,0.0,1,1,0.6678,0.357
100,6.0,6.0,108.81,118.81,0,1,-1.93,5.68,-2.89,5.26,ccw,10.0,35.0,0.0,1,1,0.6465,0.649
