trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,20.0,20.0,15.99,5.99,0,1,19.23,5.51,19.89,2.09,cw,10.0,35.0,100.0,1,1,1.0488,5.316
2,16.0,16.0,232.73,242.73,115,0,-9.69,-12.73,-7.33,-14.22,ccw,10.0,35.0,100.0,0,1,0.8715,0.548
3,12.0,12.0,172.83,182.83,0,1,-11.91,1.5,-11.99,-0.59,ccw,10.0,35.0,100.0,1,1,0.8085,1.271
4,6.0,6.0,4.14,354.14,40,0,5.98,0.43,5.97,-0.61,cw,10.0,35.0,100.0,0,1,0.7313,1.904
5,16.0,16.0,66.35,76.35,65,0,6.42,14.66,3.78,15.55,ccw,10.0,35.0,100.0,0,1,0.8178,1.836
6,3.0,3.0,198.27,208.27,140,0,-2.85,-0.94,-2.64,-1.42,ccw,10.0,35.0,100.0,0,1,0.9617,1.697
7,12.0,12.0,61.32,71.32,0,1,5.76,10.53,3.84,11.37,ccw,10.0,35.0,100.0,1,1,0.872,0.853
8,12.0,12.0,19.68,29.68,115,0,11.3,4.04,10.43,5.94,ccw,10.0,35.0,100.0,0,1,0.7862,0.492
9,12.0,12.0,90.79,80.79,65,0,-0.17,12.0,1.92,11.85,cw,10.0,35.0,100.0,0,1,0.8167,0.22
10,6.0,6.0,67.52,77.52,140,0,2.29,5.54,1.3,5.86,ccw,10.0,35.0,100.0,0,1,0.7812,0.162
11,12.0,12.0,161.25,151.25,65,0,-11.36,3.86,-10.52,5.77,cw,10.0,35.0,100.0,0,1,0.8228,0.244
12,20.0,20.0,336.16,346.16,140,0,18.29,-8.08,19.42,-4.78,ccw,10.0,35.0,100.0,0,1,0.8455,0.234
13,3.0,3.0,244.33,254.33,0,1,-1.3,-2.7,-0.81,-2.89,ccw,10.0,35.0,100.0,1,1,0.7685,0.297
14,12.0,12.0,202.84,212.84,0,1,-11.06,-4.66,-10.08,-6.51,ccw,10.0,35.0,100.0,1,1,0.7846,0.429
15,16.0,16.0,99.85,89.85,65,0,-2.74,15.76,0.04,16.0,cw,10.0,35.0,100.0,0,1,0.8039,0.854
16,3.0,3.0,334.02,344.02,40,0,2.7,-1.31,2.88,-0.83,ccw,10.0,35.0,100.0,0,1,0.759,0.186
17,12.0,12.0,345.42,335.42,40,0,11.61,-3.02,10.91,-4.99,cw,10.0,35.0,100.0,0,1,0.7728,2.485
18,6.0,6.0,21.91,11.91,0,1,5.57,2.24,5.87,1.24,cw,10.0,35.0,100.0,1,1,0.7669,0.173
19,12.0,12.0,73.42,63.42,65,0,3.42,11.5,5.37,10.73,cw,10.0,35.0,100.0,0,1,0.6958,0.329
20,20.0,20.0,333.48,323.48,115,0,17.9,-8.93,16.07,-11.9,cw,10.0,35.0,100.0,0,1,0.8404,0.241
21,6.0,6.0,290.83,280.83,140,0,2.13,-5.61,1.13,-5.89,cw,10.0,35.0,100.0,0,1,0.842,0.22
22,16.0,16.0,220.39,230.39,0,1,-12.19,-10.37,-10.2,-12.33,ccw,10.0,35.0,100.0,1,1,0.6799,0.104
23,16.0,16.0,314.18,324.18,0,1,11.15,-11.47,12.97,-9.36,ccw,10.0,35.0,100.0,1,1,0.8089,0.478
24,6.0,6.0,276.56,266.56,0,1,0.69,-5.96,-0.36,-5.99,cw,10.0,35.0,100.0,1,1,0.8236,0.401
25,20.0,20.0,273.64,263.64,0,1,1.27,-19.96,-2.22,-19.88,cw,10.0,10.0,100.0,0,0,0.8814,0.345
26,6.0,6.0,96.71,86.71,0,1,-0.7,5.96,0.34,5.99,cw,10.0,35.0,100.0,1,1,0.7674,0.427
27,12.0,12.0,131.34,121.34,0,1,-7.93,9.01,-6.24,10.25,cw,10.0,35.0,100.0,1,1,0.8033,0.423
28,3.0,3.0,190.68,200.68,40,0,-2.95,-0.56,-2.81,-1.06,ccw,10.0,35.0,100.0,0,1,0.7299,0.64
29,6.0,6.0,180.42,190.42,0,1,-6.0,-0.04,-5.9,-1.08,ccw,10.0,35.0,100.0,1,1,0.841,0.151
30,6.0,6.0,242.62,252.62,0,1,-2.76,-5.33,-1.79,-5.73,ccw,10.0,35.0,100.0,1,1,0.8076,0.246
31,3.0,3.0,198.58,188.58,0,1,-2.84,-0.96,-2.97,-0.45,cw,10.0,35.0,100.0,1,1,0.7868,1.231
32,6.0,6.0,341.81,351.81,140,0,5.7,-1.87,5.94,-0.85,ccw,10.0,35.0,100.0,0,1,0.6975,0.219
33,3.0,3.0,54.12,64.12,65,0,1.76,2.43,1.31,2.7,ccw,10.0,35.0,100.0,0,1,0.6776,0.598
34,12.0,12.0,193.05,203.05,115,0,-11.69,-2.71,-11.04,-4.7,ccw,10.0,35.0,100.0,0,1,0.9492,0.295
35,6.0,6.0,213.21,223.21,0,1,-5.02,-3.29,-4.37,-4.11,ccw,10.0,35.0,100.0,1,1,0.7775,0.616
36,6.0,6.0,148.65,158.65,40,0,-5.12,3.12,-5.59,2.18,ccw,10.0,35.0,100.0,0,1,0.9401,0.211
37,20.0,20.0,97.39,107.39,0,1,-2.57,19.83,-5.98,19.09,ccw,10.0,10.0,100.0,0,0,0.9073,0.096
38,12.0,12.0,174.67,184.67,115,0,-11.95,1.11,-11.96,-0.98,ccw,10.0,35.0,100.0,0,1,0.8393,0.332
