trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,6.0,6.0,319.35,329.35,0,1,4.55,-3.91,5.16,-3.06,ccw,10.0,35.0,400.0,1,1,0.8174,0.217
2,6.0,6.0,146.33,136.33,0,1,-4.99,3.33,-4.34,4.14,cw,10.0,35.0,400.0,1,1,0.9005,0.136
3,16.0,16.0,145.91,155.91,0,1,-13.25,8.97,-14.61,6.53,ccw,10.0,35.0,400.0,0,0,0.8761,0.267
4,6.0,6.0,234.06,224.06,115,0,-3.52,-4.86,-4.31,-4.17,cw,10.0,35.0,400.0,0,1,0.7639,0.203
5,3.0,3.0,291.63,281.63,0,1,1.11,-2.79,0.6,-2.94,cw,10.0,35.0,400.0,1,1,0.8378,0.214
6,3.0,3.0,215.47,225.47,0,1,-2.44,-1.74,-2.1,-2.14,ccw,10.0,35.0,400.0,1,1,0.7589,0.113
7,12.0,12.0,223.44,233.44,0,1,-8.71,-8.25,-7.15,-9.64,ccw,10.0,35.0,400.0,1,1,0.8854,0.271
8,20.0,20.0,359.48,349.48,0,1,20.0,-0.18,19.66,-3.65,cw,10.0,35.0,400.0,0,0,0.9659,0.418
9,16.0,16.0,300.29,290.29,140,0,8.07,-13.82,5.55,-15.01,cw,10.0,35.0,400.0,0,1,0.8439,0.266
10,20.0,20.0,186.61,196.61,0,1,-19.87,-2.3,-19.17,-5.72,ccw,10.0,35.0,400.0,1,1,0.9206,0.507
11,12.0,12.0,344.25,354.25,0,1,11.55,-3.26,11.94,-1.2,ccw,10.0,35.0,400.0,0,0,0.9982,0.271
12,12.0,12.0,14.23,4.23,115,0,11.63,2.95,11.97,0.88,cw,10.0,35.0,400.0,0,1,0.846,0.414
13,3.0,3.0,219.94,229.94,0,1,-2.3,-1.93,-1.93,-2.3,ccw,10.0,35.0,400.0,1,1,0.7992,0.454
14,16.0,16.0,285.35,295.35,0,1,4.24,-15.43,6.85,-14.46,ccw,10.0,35.0,400.0,0,0,1.4124,0.17
15,3.0,3.0,65.48,55.48,140,0,1.25,2.73,1.7,2.47,cw,10.0,35.0,400.0,0,1,0.754,0.21
16,12.0,12.0,29.45,39.45,40,0,10.45,5.9,9.27,7.63,ccw,10.0,35.0,400.0,0,1,0.8362,0.174
17,16.0,16.0,85.59,95.59,0,1,1.23,15.95,-1.56,15.92,ccw,10.0,35.0,400.0,0,0,1.0474,0.201
18,3.0,3.0,179.99,169.99,65,0,-3.0,0.0,-2.95,0.52,cw,10.0,35.0,400.0,0,1,0.8833,0.166
19,3.0,3.0,351.02,341.02,0,1,2.96,-0.47,2.84,-0.98,cw,10.0,35.0,400.0,1,1,0.8923,0.49
20,3.0,3.0,233.12,243.12,40,0,-1.8,-2.4,-1.36,-2.68,ccw,10.0,35.0,400.0,0,1,0.7305,0.375
21,20.0,20.0,292.46,302.46,0,1,7.64,-18.48,10.73,-16.88,ccw,10.0,10.0,400.0,0,0,1.134,0.37
22,6.0,6.0,38.96,48.96,115,0,4.67,3.77,3.94,4.53,ccw,10.0,35.0,400.0,0,1,0.8672,0.306
23,20.0,20.0,24.53,14.53,65,0,18.19,8.3,19.36,5.02,cw,10.0,35.0,400.0,0,1,0.9374,0.825
24,6.0,6.0,354.53,4.53,115,0,5.97,-0.57,5.98,0.47,ccw,10.0,35.0,400.0,0,1,0.7718,0.292
25,3.0,3.0,248.94,238.94,65,0,-1.08,-2.8,-1.55,-2.57,cw,10.0,35.0,400.0,0,1,1.091,0.248
26,6.0,6.0,276.8,286.8,40,0,0.71,-5.96,1.73,-5.74,ccw,10.0,35.0,400.0,0,1,0.8022,0.157
27,6.0,6.0,197.07,187.07,40,0,-5.74,-1.76,-5.95,-0.74,cw,10.0,35.0,400.0,0,1,0.8199,0.374
28,12.0,12.0,181.39,171.39,0,1,-12.0,-0.29,-11.86,1.8,cw,10.0,35.0,400.0,1,1,0.9047,0.454
29,3.0,3.0,206.56,216.56,140,0,-2.68,-1.34,-2.41,-1.79,ccw,10.0,35.0,400.0,0,1,0.8438,0.055
30,6.0,6.0,124.55,114.55,0,1,-3.4,4.94,-2.49,5.46,cw,10.0,35.0,400.0,0,0,0.8951,0.601
