trial,ecc_deg_intended,ecc_deg_actual,angle_start_deg,angle_end_deg,orientation_deg,stim_type,x_start_deg,y_start_deg,x_end_deg,y_end_deg,rot_dir,moved_angle_deg,gabor_px,stim_speed_px_s,response,correct,rt,CalibrationDrift(deg)
1,12.0,12.0,257.03,267.03,140,0,-2.69,-11.69,-0.62,-11.98,ccw,10.0,35.0,0.0,0,1,0.9557,3.213
2,12.0,12.0,261.68,251.68,140,0,-1.74,-11.87,-3.77,-11.39,cw,10.0,35.0,0.0,0,1,1.1007,0.487
3,12.0,12.0,127.31,137.31,65,0,-7.27,9.54,-8.82,8.14,ccw,10.0,35.0,0.0,0,1,0.975,0.86
4,20.0,20.0,337.21,347.21,0,1,18.44,-7.75,19.5,-4.43,ccw,10.0,35.0,0.0,1,1,0.9547,0.428
5,16.0,16.0,113.56,123.56,0,1,-6.4,14.67,-8.84,13.33,ccw,10.0,35.0,0.0,0,0,2.0379,0.463
6,6.0,6.0,277.45,267.45,0,1,0.78,-5.95,-0.27,-5.99,cw,10.0,35.0,0.0,1,1,0.9284,0.782
7,16.0,16.0,330.34,320.34,0,1,13.9,-7.92,12.32,-10.21,cw,10.0,35.0,0.0,1,1,0.9543,1.014
8,16.0,16.0,274.08,264.08,115,0,1.14,-15.96,-1.65,-15.91,cw,10.0,35.0,0.0,0,1,0.8709,0.602
9,3.0,3.0,311.46,301.46,0,1,1.99,-2.25,1.57,-2.56,cw,10.0,35.0,0.0,1,1,0.7579,0.4
10,16.0,16.0,195.9,185.9,0,1,-15.39,-4.38,-15.92,-1.65,cw,10.0,35.0,0.0,1,1,1.0009,0.636
11,3.0,3.0,309.68,319.68,65,0,1.92,-2.31,2.29,-1.94,ccw,10.0,35.0,0.0,0,1,0.8136,1.095
12,12.0,12.0,170.75,180.75,115,0,-11.84,1.93,-12.0,-0.16,ccw,10.0,35.0,0.0,0,1,1.0737,1.275
13,12.0,12.0,56.09,46.09,0,1,6.69,9.96,8.32,8.65,cw,10.0,35.0,0.0,1,1,0.7704,2.164
14,6.0,6.0,153.92,143.92,40,0,-5.39,2.64,-4.85,3.53,cw,10.0,35.0,0.0,0,1,0.7645,0.949
15,3.0,3.0,258.02,268.02,65,0,-0.62,-2.93,-0.1,-3.0,ccw,10.0,35.0,0.0,0,1,0.7698,1.845
16,3.0,3.0,81.1,71.1,0,1,0.46,2.96,0.97,2.84,cw,10.0,35.0,0.0,1,1,0.6497,1.846
17,6.0,6.0,260.07,250.07,0,1,-1.03,-5.91,-2.05,-5.64,cw,10.0,35.0,0.0,1,1,0.9193,1.754
18,20.0,20.0,197.95,207.95,0,1,-19.03,-6.16,-17.67,-9.37,ccw,10.0,35.0,0.0,1,1,0.9946,1.612
19,16.0,16.0,256.07,246.07,115,0,-3.85,-15.53,-6.49,-14.62,cw,10.0,35.0,0.0,0,1,0.9611,1.82
20,6.0,6.0,154.48,164.48,0,1,-5.41,2.58,-5.78,1.61,ccw,10.0,35.0,0.0,1,1,0.8215,2.074
21,20.0,20.0,96.15,106.15,140,0,-2.14,19.88,-5.56,19.21,ccw,10.0,10.0,0.0,0,1,1.3846,2.43
22,6.0,6.0,95.26,105.26,0,1,-0.55,5.97,-1.58,5.79,ccw,10.0,35.0,0.0,1,1,0.829,2.785
23,6.0,6.0,263.43,273.43,65,0,-0.69,-5.96,0.36,-5.99,ccw,10.0,35.0,0.0,0,1,0.8824,2.179
24,3.0,3.0,271.31,261.31,65,0,0.07,-3.0,-0.45,-2.97,cw,10.0,35.0,0.0,0,1,0.9447,2.691
25,6.0,6.0,331.09,321.09,115,0,5.25,-2.9,4.67,-3.77,cw,10.0,35.0,0.0,0,1,1.1196,2.719
26,12.0,12.0,167.73,177.73,140,0,-11.73,2.55,-11.99,0.48,ccw,10.0,35.0,0.0,0,1,1.0086,3.02
